NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY	Details ...	17	-0.4776169	-1.2510818	0.09375	1.0	1.0	3586	tags=35%, list=22%, signal=45%	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_ERK_SIGNALING_PATHWAY	Details ...	15	-0.6254023	-1.2480371	0.09542744	1.0	1.0	3586	tags=47%, list=22%, signal=60%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_RAS_ERK_SIGNALING_PATHWAY	Details ...	15	-0.6254023	-1.2480371	0.09542744	1.0	1.0	3586	tags=47%, list=22%, signal=60%	
KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY	Details ...	15	-0.5678237	-1.2468762	0.09542744	1.0	1.0	3586	tags=40%, list=22%, signal=51%	
KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY	Details ...	15	-0.60385054	-1.2463195	0.09542744	1.0	1.0	3586	tags=47%, list=22%, signal=60%	
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY		57	-0.46495417	-1.2449441	0.091778204	0.9771983	1.0	2149	tags=35%, list=13%, signal=40%	
KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY		20	-0.4660316	-1.2433268	0.10114504	0.94390994	1.0	1812	tags=30%, list=11%, signal=34%	
KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS		18	-0.6498249	-1.241316	0.10927835	0.91092706	1.0	3266	tags=67%, list=20%, signal=83%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY		16	-0.5235239	-1.2406739	0.09542744	0.8846937	1.0	3586	tags=38%, list=22%, signal=48%	
KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY		24	-0.30149686	-1.2403084	0.18554688	0.85162634	1.0	5499	tags=50%, list=33%, signal=75%	
KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY		22	-0.42646736	-1.2397866	0.096969694	0.82980365	1.0	2185	tags=32%, list=13%, signal=37%	
KEGG_MEDICUS_REFERENCE_EGF_ERBB2_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_ERBB2_RAS_ERK_SIGNALING_PATHWAY		15	-0.60112923	-1.2319871	0.09542744	0.83154243	1.0	3586	tags=47%, list=22%, signal=60%	
KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY		19	-0.3884319	-1.2311146	0.105367795	0.808709	1.0	928	tags=21%, list=6%, signal=22%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF8_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF8_TO_RAS_ERK_SIGNALING_PATHWAY		15	-0.47940594	-1.2269378	0.09542744	0.79976755	1.0	3586	tags=40%, list=22%, signal=51%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY		20	-0.41353795	-1.2254792	0.29821074	0.7750422	1.0	1520	tags=20%, list=9%, signal=22%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY		20	-0.46669084	-1.2184001	0.22265625	0.7777804	1.0	1520	tags=20%, list=9%, signal=22%	
KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_RAS_ERK_SIGNALING_PATHWAY		15	-0.598867	-1.2181338	0.09542744	0.76014936	1.0	3586	tags=47%, list=22%, signal=60%	
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY		17	-0.4097305	-1.2151957	0.28031808	0.7453492	1.0	4848	tags=59%, list=29%, signal=83%	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY		20	-0.4674297	-1.212196	0.09343936	0.7389315	1.0	4848	tags=60%, list=29%, signal=85%	
KEGG_MEDICUS_REFERENCE_TELOMERE_ELONGATION	KEGG_MEDICUS_REFERENCE_TELOMERE_ELONGATION		19	-0.42014772	-1.2095152	0.1888668	0.7264827	1.0	5554	tags=53%, list=34%, signal=79%	
KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY		16	-0.36024	-1.2028395	0.0	0.72646844	1.0	1907	tags=25%, list=12%, signal=28%	
KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY		15	-0.4415423	-1.1935812	0.20683111	0.72711694	1.0	3586	tags=33%, list=22%, signal=43%	
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN	KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN		15	-0.3797685	-1.1926563	0.071570575	0.71294206	1.0	3636	tags=40%, list=22%, signal=51%	
KEGG_MEDICUS_REFERENCE_ACH_CHRN_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ACH_CHRN_RAS_ERK_SIGNALING_PATHWAY		20	-0.5663037	-1.1883781	0.21073559	0.6986137	1.0	4665	tags=50%, list=28%, signal=70%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY		19	-0.45120338	-1.1882142	0.22265625	0.6825982	1.0	1520	tags=21%, list=9%, signal=23%	
KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER	KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER		17	-0.40966508	-1.1870242	0.27530363	0.67021453	1.0	2799	tags=35%, list=17%, signal=42%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY		18	-0.47771698	-1.1839291	0.29821074	0.6648657	1.0	4910	tags=61%, list=30%, signal=87%	
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY		28	-0.28887942	-1.1836718	0.11133201	0.65075266	1.0	4438	tags=39%, list=27%, signal=54%	
KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL		15	-0.51528585	-1.1761646	0.0	0.6642029	1.0	928	tags=33%, list=6%, signal=35%	
KEGG_MEDICUS_REFERENCE_AUTOPHAGOSOME_AND_LYSOSOME_FUSION_TETHERING_FACTOR	KEGG_MEDICUS_REFERENCE_AUTOPHAGOSOME_AND_LYSOSOME_FUSION_TETHERING_FACTOR		15	-0.3000528	-1.1716369	0.11969112	0.65954185	1.0	133	tags=7%, list=1%, signal=7%	
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY		15	-0.5449922	-1.1705879	0.17898832	0.6493697	1.0	2185	tags=40%, list=13%, signal=46%	
KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY		15	-0.3737176	-1.1684	0.21880998	0.6418308	1.0	22	tags=7%, list=0%, signal=7%	
KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY		15	-0.54615515	-1.1658632	0.20703125	0.63931406	1.0	3586	tags=40%, list=22%, signal=51%	
KEGG_MEDICUS_VARIANT_IGF2_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_IGF2_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY		15	-0.54615515	-1.1658632	0.20703125	0.62626684	1.0	3586	tags=40%, list=22%, signal=51%	
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAS_AC_PKA_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAS_AC_PKA_SIGNALING_PATHWAY		18	-0.4312427	-1.1629008	0.29821074	0.62717986	1.0	3351	tags=39%, list=20%, signal=49%	
KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY		18	-0.4312427	-1.1629008	0.29821074	0.61488223	1.0	3351	tags=39%, list=20%, signal=49%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY		18	-0.4312427	-1.1629008	0.29821074	0.60305756	1.0	3351	tags=39%, list=20%, signal=49%	
KEGG_MEDICUS_REFERENCE_CXCR4_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR4_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY		18	-0.29500738	-1.1579617	0.1553398	0.6070272	1.0	3636	tags=33%, list=22%, signal=43%	
KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING	KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING		20	-0.27750152	-1.1519387	0.20206186	0.60297495	1.0	11935	tags=100%, list=72%, signal=360%	
KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY		21	-0.49150664	-1.1486763	0.105367795	0.60161406	1.0	1661	tags=29%, list=10%, signal=32%	
KEGG_MEDICUS_REFERENCE_CA2_PYK2_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CA2_PYK2_RAS_ERK_SIGNALING_PATHWAY		15	-0.51258725	-1.1445245	0.21073559	0.60258377	1.0	3586	tags=40%, list=22%, signal=51%	
KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC	KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC		17	-0.32577458	-1.1435919	0.20080322	0.5939527	1.0	11138	tags=100%, list=67%, signal=307%	
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY		20	-0.25830203	-1.141108	0.18664047	0.5896235	1.0	4242	tags=35%, list=26%, signal=47%	
KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY		21	-0.52075857	-1.1408005	0.18687873	0.5806131	1.0	3586	tags=43%, list=22%, signal=55%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY		15	-0.4434892	-1.1389265	0.29766536	0.5777454	1.0	3586	tags=40%, list=22%, signal=51%	
KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY		18	-0.4598995	-1.1322963	0.22664016	0.5863065	1.0	5239	tags=56%, list=32%, signal=81%	
KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY		18	-0.4598995	-1.1322963	0.22664016	0.57684994	1.0	5239	tags=56%, list=32%, signal=81%	
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY		23	-0.3752282	-1.1307323	0.21247563	0.5696331	1.0	2185	tags=26%, list=13%, signal=30%	
KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_PP2A_AKT_SIGNALING_PATYWAY	KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_PP2A_AKT_SIGNALING_PATYWAY		15	-0.50368154	-1.1301252	0.09542744	0.5633111	1.0	3816	tags=47%, list=23%, signal=61%	
KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY		15	-0.5097235	-1.1279329	0.09542744	0.5605546	1.0	3586	tags=40%, list=22%, signal=51%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY		22	-0.41630274	-1.1243001	0.18290259	0.55909735	1.0	3351	tags=45%, list=20%, signal=57%	
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY		15	-0.30821893	-1.1240547	0.259542	0.55323344	1.0	2491	tags=27%, list=15%, signal=31%	
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119	KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119		18	-0.3042097	-1.1013618	0.26984128	0.5874699	1.0	3145	tags=33%, list=19%, signal=41%	
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION		33	-0.3962493	-1.0908707	0.2976939	0.5979481	1.0	7159	tags=61%, list=43%, signal=107%	
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY		19	-0.3619984	-1.0906988	0.2729045	0.59023416	1.0	3239	tags=47%, list=20%, signal=59%	
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY		17	-0.30494308	-1.0864524	0.2742268	0.59635496	1.0	2857	tags=29%, list=17%, signal=36%	
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY		23	-0.34949666	-1.0857794	0.37669903	0.5899426	1.0	2968	tags=48%, list=18%, signal=58%	
KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY		23	-0.43848404	-1.0831933	0.29761904	0.5868924	1.0	3449	tags=57%, list=21%, signal=71%	
KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION	KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION		22	-0.45015156	-1.0701816	0.36523438	0.59682643	1.0	5470	tags=68%, list=33%, signal=102%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY		16	-0.4328264	-1.0691345	0.31610337	0.59097016	1.0	2432	tags=38%, list=15%, signal=44%	
KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY		23	-0.4108477	-1.0636053	0.39087301	0.5969992	1.0	3351	tags=43%, list=20%, signal=54%	
KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY		23	-0.4108477	-1.0636053	0.39087301	0.589246	1.0	3351	tags=43%, list=20%, signal=54%	
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY		19	-0.33704668	-1.0515316	0.29198474	0.6013539	1.0	615	tags=11%, list=4%, signal=11%	
KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY		15	-0.40114418	-1.0463716	0.37623763	0.60256046	1.0	902	tags=20%, list=5%, signal=21%	
KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY	KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY		15	-0.3908309	-1.0398576	0.50395256	0.60794854	1.0	1779	tags=20%, list=11%, signal=22%	
KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY		18	-0.32388633	-1.0390913	0.39156628	0.60115916	1.0	2038	tags=28%, list=12%, signal=32%	
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION		80	-0.36645406	-1.0351325	0.4884696	0.60420907	1.0	7448	tags=65%, list=45%, signal=118%	
KEGG_MEDICUS_REFERENCE_CXCL12_CXCR4_PKC_ERK_SIGNALING_PATHAWAY	KEGG_MEDICUS_REFERENCE_CXCL12_CXCR4_PKC_ERK_SIGNALING_PATHAWAY		16	-0.32557714	-1.0349407	0.27667984	0.59762836	1.0	3586	tags=38%, list=22%, signal=48%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_ACTH_CORTISOL_SIGNALING_PATHWAY		15	-0.4620131	-1.0338905	0.5029821	0.5927855	1.0	2432	tags=40%, list=15%, signal=47%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY		15	-0.22936122	-1.0330603	0.38142294	0.58697957	1.0	5126	tags=53%, list=31%, signal=77%	
