"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GOMF_PROTEIN_SERINE_KINASE_ACTIVITY"	"GOMF_PROTEIN_SERINE_KINASE_ACTIVITY"	"GOMF_PROTEIN_SERINE_KINASE_ACTIVITY"	"81/2355"	"360/15910"	5.4302590928981e-05	0.00425231058197713	0.00379898287956596	"MAP3K14/MAP3K9/TRIO/MAPK9/CDK14/CDK17/MAP2K4/TESK2/CSNK2A2/MAP4K4/SPEG/STK10/NUAK1/MAP2K7/ARAF/CDC7/MKNK2/PIM2/CDK16/STK24/MAPK3/SGK3/DMPK/TESK1/MAPK8/MAP3K8/RPS6KB1/MAP2K6/AAK1/NEK2/TRPM6/NEK6/PKN1/CDK2/STK35/PNCK/ALPK3/RPS6KC1/RIPK1/NEK1/KSR1/MINK1/SIK1/PRKACB/CDC42BPA/DCAF1/PAK1/LATS2/NEK7/OBSCN/SMG1/DYRK1A/BRAF/PINK1/SIK3/NUAK2/SNRK/STK17A/PLK1/DAPK3/PBK/MAP2K1/PRKCE/CDC42BPG/EIF2AK3/OXSR1/ATR/ULK1/ERN1/CLK3/PAK2/MAP3K15/LIMK2/RIPK4/STK31/DAPK1/IRAK4/RPS6KL1/PIM3/MAP3K3/STK38L"	81
"GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING"	"GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING"	"GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING"	"78/2355"	"347/15910"	7.65399641431007e-05	0.00556554882126261	0.00497222022704053	"TEAD3/SPEN/WIPI1/SMARCE1/ACTB/BAZ2A/NCOA1/DNAJA1/TRIP6/SETD1A/CRKL/SMARCB1/EP300/NFKBIA/PRPF6/AKAP8/GATA3/DDX5/HDAC5/AIP/PPARD/HES1/FOXP1/EPAS1/MEF2D/ARID1A/HMGN3/BHLHE41/PKN1/CNOT1/MED1/MKKS/SMARCA4/ATF4/ACTN4/NR1H2/PPARG/PCNA/BHLHE40/NOTCH2/TBX3/LMO2/KLF4/HMGA1/BBS7/GABARAPL1/BCAS3/GATA6/TP53/ARNT/HES6/DCAF1/TACC1/TCF7L2/MMS19/KAT6B/ETS2/PRMT2/FOXH1/CITED2/HEY1/SMAD3/SIN3A/FOS/ASXL1/CEBPB/TRIB1/TAF7/GATA2/BBS10/FIZ1/MED12/SP1/COMMD6/HMGB1/NCOR2/SRC/DDRGK1"	78
"GOMF_HISTONE_BINDING"	"GOMF_HISTONE_BINDING"	"GOMF_HISTONE_BINDING"	"59/2355"	"246/15910"	8.70003507231495e-05	0.00590442380241108	0.00527496863331938	"KMT2E/JARID2/RSF1/KMT2C/HPF1/MCM2/ZZEF1/BAZ2A/SMARCA2/UIMC1/JAK2/TTLL12/ZMYND8/SCML2/ASF1B/SUPT6H/PHC1/PHF1/PHF13/KDM5B/PKN1/SMARCA4/HAT1/INO80/MLLT1/DPF2/PHC2/CTSL/KAT7/ANP32B/ANP32A/USP3/BCAS3/SAMD1/BRD4/CARM1/SSRP1/CDYL/ING1/RNF20/PHF6/KAT6B/YEATS2/SAP30L/CDYL2/KAT5/SMARCC1/CHD2/SGF29/TAF7/TSPYL2/NAP1L1/NOC2L/MPHOSPH8/WDR5B/SFMBT2/PRMT6/DPF3/DNAJC9"	59
"GOMF_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BINDING"	"GOMF_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BINDING"	"GOMF_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BINDING"	"17/2355"	"44/15910"	9.31408325289868e-05	0.00592608546965678	0.00529432100691083	"WIPI1/ZFYVE26/SH3PXD2A/SNX4/DENND1A/LANCL2/VPS36/DAB2IP/WDR45B/SNX27/SNX12/PARD3/JPH2/OBSCN/PLEKHF1/SNX20/SH3PXD2B"	17
"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY"	"14/2355"	"34/15910"	0.00017343002001068	0.00992325984714165	0.0088653670850278	"MTMR11/INPP4A/MTMR1/SYNJ2/MTMR2/MTMR4/FIG4/OCRL/MTMR12/INPPL1/INPP5D/MTM1/INPP5B/TPTE"	14
"GOMF_HISTONE_ACETYLTRANSFERASE_BINDING"	"GOMF_HISTONE_ACETYLTRANSFERASE_BINDING"	"GOMF_HISTONE_ACETYLTRANSFERASE_BINDING"	"11/2355"	"23/15910"	0.000175460390224509	0.00992325984714165	0.0088653670850278	"GLI3/PCNA/BCAS3/TP53/KANSL1L/CITED2/CEBPB/TAF7/SP1/MTF1/EID1"	11
"GOMF_ACTIN_BINDING"	"GOMF_ACTIN_BINDING"	"GOMF_ACTIN_BINDING"	"92/2355"	"440/15910"	0.000292226149752108	0.0156571694972445	0.0139879996335635	"GAS7/RAI14/CTNNA1/LIMA1/WDR1/ACTN1/ACTN2/CAPZB/NEBL/EPB41L2/EPB41L3/MYBPC2/EPB41L1/FXYD5/EZR/HDAC6/SORBS1/MYH9/DAAM1/CORO1A/COTL1/COBL/CORO2A/KLHL2/KLHL5/CORO1C/ARPC3/PHACTR2/CCDC88A/PDLIM2/WIPF3/CALD1/PLEKHG3/MACF1/FLNC/INO80/PALLD/AJUBA/ACTN4/EPS8L1/MICAL2/SPIRE1/FHOD3/FLNB/LCP1/TMOD1/ARPC5L/TLN1/MYO7A/FGD4/VASH2/ESPNL/MYO10/KLHL3/EGFR/GSN/ADD3/ALDOA/EPS8/PSTPIP2/WHAMM/MYO1E/FMNL2/WASF2/MYL3/SHROOM1/INPPL1/TPM4/CORO6/PTK2/PRKCE/WIPF2/TLN2/SYNPO/MYO1D/FHL3/SMTN/EVL/AFAP1/MYO18A/FLNA/ANXA6/SVIL/IPP/SPTAN1/INF2/SPIRE2/STK38L/VPS16/MICAL3/FMN1/ANXA8"	92
"GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY"	"GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY"	"GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY"	"46/2355"	"189/15910"	0.000350444897814556	0.0178376452987609	0.0159360206164093	"SPEN/TLE2/BCL3/ENO1/RCOR1/RBFOX2/ZMYND8/TRIB3/PPP1R13L/TLE6/MIER2/C1QBP/CCND1/ATN1/TDP2/FHL2/KDM5B/MED1/SMARCA4/AJUBA/DPF2/TFAP2A/CIR1/TOB1/RERE/PEX14/CREG1/HDGF/LIMD1/BEND6/CDYL/MIER3/SRSF2/ZNF653/RYBP/SAP30/CITED2/CDYL2/IRF2BP2/SIN3A/BASP1/NOC2L/HMGB1/NCOR2/SFMBT2/EID1"	46
"GOMF_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY"	"GOMF_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY"	"GOMF_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY"	"19/2355"	"60/15910"	0.000735797499759963	0.0356686597502687	0.0318661172828375	"JARID2/JMJD6/P4HA2/JMJD4/PLOD1/KDM2B/P3H2/ALKBH5/PLOD3/PHYH/KDM5B/KDM5C/KDM4B/KDM6B/EGLN1/TET1/KDM6A/TET3/ASPH"	19
"GOMF_EXOGENOUS_PROTEIN_BINDING"	"GOMF_EXOGENOUS_PROTEIN_BINDING"	"GOMF_EXOGENOUS_PROTEIN_BINDING"	"23/2355"	"79/15910"	0.000814802543300479	0.0377031358672676	0.0336837032254361	"TFRC/PVR/SCARB1/SLC1A5/SELPLG/HAVCR1/CD46/IDE/LDLR/NECTIN2/ITGAV/NPC1/EPHA2/NECTIN4/EGFR/NCAM1/CXADR/ITGA5/ITGA2/SLC20A2/BSG/PLSCR1/CD55"	23
"GOMF_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING"	"GOMF_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING"	"GOMF_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING"	"15/2355"	"43/15910"	0.000852062123110763	0.0377130104924677	0.0336925251426865	"TBPL1/BAZ2A/AGO1/SMARCB1/FOXP1/TAF1B/AGO2/SMARCA4/MYC/TP53/POU2F1/KLF10/SNAPC3/FOS/CEBPB"	15
"GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING"	"GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING"	"GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING"	"31/2355"	"119/15910"	0.000934716547130968	0.0391262083925008	0.034955065713081	"JARID2/SPRTN/DCUN1D1/USP13/USP33/HDAC6/TOM1/ASCC2/GGA2/DCUN1D4/FBXW7/BIRC2/SOBP/RNF19B/TNFAIP3/UCHL3/RAD23B/VPS36/RNF185/PML/PELP1/RNF111/AMFR/SMARCAD1/UBAP1/SMAD3/TOM1L2/UBE2N/RAD23A/CUEDC1/RNFT1"	31
"GOMF_WNT_ACTIVATED_RECEPTOR_ACTIVITY"	"GOMF_WNT_ACTIVATED_RECEPTOR_ACTIVITY"	"GOMF_WNT_ACTIVATED_RECEPTOR_ACTIVITY"	"8/2355"	"16/15910"	0.000960859734589901	0.0391262083925008	0.034955065713081	"PKD1/FZD3/TSPAN12/FZD7/FZD1/FZD5/FZD6/FZD4"	8
"GOMF_RETINOIC_ACID_RECEPTOR_BINDING"	"GOMF_RETINOIC_ACID_RECEPTOR_BINDING"	"GOMF_RETINOIC_ACID_RECEPTOR_BINDING"	"10/2355"	"24/15910"	0.00132323367952685	0.0498638200214543	0.0445479686677039	"CNOT1/MED1/ACTN4/NR1H2/PPARG/HMGA1/TACC1/PRMT2/ASXL1/NCOR2"	10
"GOMF_PROTEIN_C_TERMINUS_BINDING"	"GOMF_PROTEIN_C_TERMINUS_BINDING"	"GOMF_PROTEIN_C_TERMINUS_BINDING"	"42/2355"	"179/15910"	0.00134682727514408	0.0498638200214543	0.0445479686677039	"VTA1/FOXN3/MAP2K7/TOP2B/FBLN1/XRCC5/EZR/MSH2/EFHC1/JAK2/EP300/KPNA3/CORO1A/TESK1/SASH1/PPP2CA/NCL/SDC1/CENPF/IFT46/TNFAIP3/GPSM2/OPTN/AGO2/CEP250/PEX1/ATF4/PPARG/PCNA/VPS36/KSR1/ERBB2/ECM1/XRCC4/PRDX3/MAP2K1/LIG4/MED12/SP1/SRC/TAF13/ATXN2"	42
"GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING"	"GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING"	"GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING"	"67/2355"	"317/15910"	0.00137149996129737	0.0498638200214543	0.0445479686677039	"HSPA5/USP13/CASP8/ERBB3/HLTF/UBE2D1/XRCC5/DNAJA1/HDAC6/HSP90AB1/NFKBIA/TRIB3/LAPTM4B/UBE2W/GPI/DDX58/CASC3/WFS1/FBXW7/TPI1/FANCL/SUMO1/MFN2/BLZF1/NEK6/SLF2/CLU/SPOP/SNX9/TRAF3/UBE2G1/APC/RIPK1/ARRB1/GABARAPL1/PML/TP53/PRKACB/EGFR/FOXO1/UBASH3B/RNF20/PINK1/NDUFS2/NAE1/CBS/JAK1/SMC6/FZD5/FZD6/SMAD3/CRK/AXIN2/UBB/CEBPB/TRIB1/FZD4/GLMN/UBE2N/PER1/SCN5A/ACTG1/PCBP2/ZNF675/DDRGK1/LYN/MC1R"	67
