"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY"	"8/1038"	"34/15910"	0.00126280711360023	0.0817844308655595	0.0758878673066216	"MTMR11/MTMR2/INPP4B/OCRL/INPPL1/INPP5D/MTM1/INPP5B"	8
"GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY"	"GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY"	"GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY"	"45/1038"	"432/15910"	0.00126678590050855	0.0817844308655595	0.0758878673066216	"MAP3K9/PHKA2/MAPK9/CDK14/STK10/NUAK1/CPNE3/LTBP4/CDC7/STK24/MAPK3/MAPK8/MAP2K6/NEK6/PIK3CA/CDK2/PRKAB2/SRPK2/ALPK3/RPS6KC1/RIPK1/BMP2K/PAK1/LATS2/NEK7/OBSCN/DYRK1A/PINK1/PSKH1/NUAK2/STK17A/PLK1/DAPK3/PRKCE/ATR/ULK1/PAK2/PRKAG1/LIMK2/BCR/PIM3/STK39/MAP3K3/STK38L/CHUK"	45
"GOMF_PROTEIN_SERINE_KINASE_ACTIVITY"	"GOMF_PROTEIN_SERINE_KINASE_ACTIVITY"	"GOMF_PROTEIN_SERINE_KINASE_ACTIVITY"	"39/1038"	"360/15910"	0.00127214052833568	0.0817844308655595	0.0758878673066216	"MAP3K9/MAPK9/CDK14/STK10/NUAK1/CDC7/STK24/MAPK3/MAPK8/MAP2K6/NEK6/PIK3CA/CDK2/SRPK2/ALPK3/RPS6KC1/RIPK1/BMP2K/PAK1/LATS2/NEK7/OBSCN/DYRK1A/PINK1/PSKH1/NUAK2/STK17A/PLK1/DAPK3/PRKCE/ATR/ULK1/PAK2/LIMK2/BCR/PIM3/STK39/MAP3K3/STK38L"	39
"GOMF_PHOSPHOLIPID_BINDING"	"GOMF_PHOSPHOLIPID_BINDING"	"GOMF_PHOSPHOLIPID_BINDING"	"48/1038"	"469/15910"	0.00129028803236466	0.0817844308655595	0.0758878673066216	"DPEP1/GRAMD1B/GAB2/CAPG/WIPI1/PICALM/ACTN2/CPNE3/GGA2/SYT17/SNX8/SH3PXD2A/OSBP/C2CD5/HAVCR1/CCDC88A/DENND1A/ANXA11/TTPAL/RPS6KC1/MYOF/MCTP2/BCAS3/WDR45B/GRB7/PIGK/SYT8/ASAP1/PITPNC1/OBSCN/RASA2/ZFYVE9/PLA2G2F/CARMIL2/ANXA5/STOML2/PLEKHF1/PXDC1/MTM1/SH3PXD2B/GAS6/AIDA/ARAP1/MME/ANXA6/SMURF1/ANXA8L1/ANXA8"	48
"GOMF_HISTONE_DEACETYLASE_BINDING"	"GOMF_HISTONE_DEACETYLASE_BINDING"	"GOMF_HISTONE_DEACETYLASE_BINDING"	"18/1038"	"126/15910"	0.00135854536321527	0.0817844308655595	0.0758878673066216	"SIRT2/HIF1A/BEX4/AKAP8/MIER2/GLI3/MAPK8/HDAC5/CCND1/HES1/BHLHE41/GCM1/CIR1/MTA2/MIER3/PHF6/ZBTB7B/SP2"	18
"GOMF_CARGO_RECEPTOR_ACTIVITY"	"GOMF_CARGO_RECEPTOR_ACTIVITY"	"GOMF_CARGO_RECEPTOR_ACTIVITY"	"13/1038"	"79/15910"	0.00169678650505277	0.0957623883789155	0.0888580301330265	"TFRC/ENDOU/STAB2/SORL1/TMPRSS4/TMPRSS13/ACKR3/ACKR2/SURF4/SCARA3/ITGAM/OLR1/APOBR"	13
"GOMF_INOSITOL_TRISPHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_INOSITOL_TRISPHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_INOSITOL_TRISPHOSPHATE_PHOSPHATASE_ACTIVITY"	"4/1038"	"10/15910"	0.00275184842018531	0.135593827723853	0.125817668436425	"INPP4B/OCRL/INPP5D/INPP5B"	4
"GOMF_INTEGRIN_BINDING"	"GOMF_INTEGRIN_BINDING"	"GOMF_INTEGRIN_BINDING"	"20/1038"	"156/15910"	0.00286229380825001	0.135593827723853	0.125817668436425	"CD9/ACTN1/ACTN2/COL16A1/LTBP4/ITGA6/FERMT1/ECM2/VWF/FGF1/ACTN4/ITGB4/ITGAV/ADAMTS13/ITGA2/ITGAM/TLN2/ISG15/SRC/S1PR2"	20
"GOMF_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATASE_ACTIVITY"	"31/1038"	"281/15910"	0.00289753594591404	0.135593827723853	0.125817668436425	"MTMR11/PHLPP2/LRRC40/MTMR2/PPM1A/INPP4B/DUSP16/DNAJC6/DUSP1/DUSP4/OCRL/PLPPR3/DUSP9/ACP2/DUSP5/NOCT/PTPN14/UBASH3B/ALPL/ALPP/ATP1A1/DUSP7/PPM1M/INPPL1/HDHD2/NUDT16L1/INPP5D/MTM1/SSH3/INPP5B/NT5M"	31
"GOMF_SOLUTE_CATION_SYMPORTER_ACTIVITY"	"GOMF_SOLUTE_CATION_SYMPORTER_ACTIVITY"	"GOMF_SOLUTE_CATION_SYMPORTER_ACTIVITY"	"15/1038"	"104/15910"	0.00300318555313074	0.135593827723853	0.125817668436425	"SLC12A3/SLC1A3/SLC6A2/SLC1A6/SLC15A3/SLC11A2/SLC12A4/SLC5A6/SLC2A13/SLC34A2/SLC13A3/SLC15A2/SLC20A2/SLC2A10/SLC12A8"	15
"GOMF_BHLH_TRANSCRIPTION_FACTOR_BINDING"	"GOMF_BHLH_TRANSCRIPTION_FACTOR_BINDING"	"GOMF_BHLH_TRANSCRIPTION_FACTOR_BINDING"	"7/1038"	"31/15910"	0.00324850928289287	0.136869751004719	0.12700159911378	"KLF5/FHL2/ID3/BHLHE41/BHLHE40/LMO2/SMAD3"	7
"GOMF_GTPASE_BINDING"	"GOMF_GTPASE_BINDING"	"GOMF_GTPASE_BINDING"	"32/1038"	"296/15910"	0.0034277859714577	0.136869751004719	0.12700159911378	"YBX3/PICALM/GNB1/UNC13D/RIN3/GGA2/NDRG1/RAB11FIP2/TNFAIP1/CORO1C/ERRFI1/OCRL/FGD3/SH3BP4/SORL1/FGD4/SGSM2/PAK1/WHAMM/PDE6D/STOML2/DAPK3/ULK1/PAK2/DENND5A/CHM/IPO4/FLNA/RUSC2/INF2/CHML/MICAL3"	32
"GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING"	"GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING"	"GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING"	"10/1038"	"57/15910"	0.00348616198572373	0.136869751004719	0.12700159911378	"CPNE3/SYT17/C2CD5/ANXA11/MCTP2/SYT8/ANXA5/ANXA6/ANXA8L1/ANXA8"	10
"GOMF_GLUCOSE_BINDING"	"GOMF_GLUCOSE_BINDING"	"GOMF_GLUCOSE_BINDING"	"4/1038"	"11/15910"	0.00410255013235158	0.153963960893482	0.142863336097467	"PYGL/GYS1/HK1/HK2"	4
"GOMF_TRANSCRIPTION_COREGULATOR_BINDING"	"GOMF_TRANSCRIPTION_COREGULATOR_BINDING"	"GOMF_TRANSCRIPTION_COREGULATOR_BINDING"	"15/1038"	"108/15910"	0.00432723363732072	0.153963960893482	0.142863336097467	"EED/HIF1A/GATA3/HDAC5/HES1/STAT1/EPAS1/NEK6/PPARG/LMO2/MYC/GATA6/HDGF/SMAD3/GATA2"	15
"GOMF_NEUTRAL_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_NEUTRAL_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_NEUTRAL_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"8/1038"	"41/15910"	0.00443307085629074	0.153963960893482	0.142863336097467	"SLC7A9/SLC1A3/SLC7A5/SLC1A6/SFXN3/MFSD12/SLC3A2/SLC6A19"	8
"GOMF_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION"	"GOMF_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION"	"GOMF_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION"	"5/1038"	"18/15910"	0.00490510089193665	0.159655138264555	0.148144186114805	"KRT18/CDC42EP1/TRIM29/S100A11/PKP3"	5
"GOMF_EXOGENOUS_PROTEIN_BINDING"	"GOMF_EXOGENOUS_PROTEIN_BINDING"	"GOMF_EXOGENOUS_PROTEIN_BINDING"	"12/1038"	"79/15910"	0.00495054692293193	0.159655138264555	0.148144186114805	"TFRC/SELPLG/HAVCR1/CD46/NECTIN2/ITGAV/EPHA2/NECTIN4/NCAM1/ITGA2/SLC20A2/CD55"	12
"GOMF_STRUCTURAL_CONSTITUENT_OF_MUSCLE"	"GOMF_STRUCTURAL_CONSTITUENT_OF_MUSCLE"	"GOMF_STRUCTURAL_CONSTITUENT_OF_MUSCLE"	"8/1038"	"42/15910"	0.00516963215922657	0.16084848930756	0.149251497917838	"ACTN2/NEBL/MYBPC2/OBSCN/MYL3/TPM4/ASPH/DMD"	8
"GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_PHOSPHATASE_ACTIVITY"	"6/1038"	"26/15910"	0.00565583504250868	0.16084848930756	0.149251497917838	"MTMR2/INPP4B/OCRL/INPP5D/MTM1/INPP5B"	6
"GOMF_VINCULIN_BINDING"	"GOMF_VINCULIN_BINDING"	"GOMF_VINCULIN_BINDING"	"4/1038"	"12/15910"	0.00583898002153381	0.16084848930756	0.149251497917838	"CTNNA1/ACTN1/PXN/DMD"	4
"GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY"	"GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY"	"GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY"	"22/1038"	"189/15910"	0.00594717569100516	0.16084848930756	0.149251497917838	"MIER2/CCND1/FHL2/AJUBA/MYBBP1A/TFAP2A/CIR1/CREG1/HDGF/LIMD1/MTA2/CDYL/MIER3/CITED2/CDYL2/IRF2BP2/BASP1/PAWR/PARP10/KMT5A/SFMBT2/EID1"	22
"GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING"	"GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING"	"GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING"	"45/1038"	"469/15910"	0.00602956705317419	0.16084848930756	0.149251497917838	"FKBP4/SIRT2/WIPI1/TRIP6/CREM/HIF1A/KLF5/AKAP8/GATA3/HDAC5/WFS1/HES1/STAT1/FHL2/EPAS1/ID3/NEK6/TAF12/BHLHE41/YWHAH/ACTN4/PPARG/BHLHE40/LMO2/MYC/BBS7/GABARAPL1/BCAS3/GATA6/TACC1/MTA2/ETS2/CGGBP1/EOMES/CITED2/HEY1/PASD1/SMAD3/DAPK3/TRIB1/PARP10/GATA2/BBS10/FLNA/SRC"	45
"GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY"	"GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY"	"GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY"	"25/1038"	"224/15910"	0.00605631078234445	0.16084848930756	0.149251497917838	"PLEKHG6/TBC1D10A/RIN3/ARHGEF10/ARHGEF18/CCDC88A/PLCD4/RHOU/DENND1A/PLEKHG1/PLEKHG3/FGD3/EPS8L1/SWAP70/BCAR3/FGD4/RGL1/OBSCN/RALGDS/WDR41/DENND5A/BCR/DENND4B/ITSN1/ARHGEF33"	25
"GOMF_PHOSPHATIDYLINOSITOL_BINDING"	"GOMF_PHOSPHATIDYLINOSITOL_BINDING"	"GOMF_PHOSPHATIDYLINOSITOL_BINDING"	"29/1038"	"273/15910"	0.00658573385725616	0.169911933517209	0.157661478206794	"DPEP1/GAB2/CAPG/WIPI1/PICALM/ACTN2/GGA2/SNX8/SH3PXD2A/OSBP/CCDC88A/DENND1A/TTPAL/RPS6KC1/BCAS3/WDR45B/GRB7/PIGK/ASAP1/PITPNC1/OBSCN/ZFYVE9/PLEKHF1/PXDC1/MTM1/SH3PXD2B/AIDA/ARAP1/ANXA8"	29
"GOMF_GLUCOCORTICOID_RECEPTOR_BINDING"	"GOMF_GLUCOCORTICOID_RECEPTOR_BINDING"	"GOMF_GLUCOCORTICOID_RECEPTOR_BINDING"	"4/1038"	"13/15910"	0.00800363753592176	0.185777695811422	0.17238333725697	"FKBP4/YWHAH/TACC1/SMAD3"	4
"GOMF_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING"	"GOMF_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING"	"GOMF_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING"	"4/1038"	"13/15910"	0.00800363753592176	0.185777695811422	0.17238333725697	"ITGA6/ITGB4/ITGAV/IGF1R"	4
"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_5_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_5_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_5_PHOSPHATASE_ACTIVITY"	"4/1038"	"13/15910"	0.00800363753592176	0.185777695811422	0.17238333725697	"OCRL/INPPL1/INPP5D/INPP5B"	4
"GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	"26/1038"	"241/15910"	0.00802362141378235	0.185777695811422	0.17238333725697	"SLC12A3/SLC1A3/SLC7A5/SLC6A2/SLC1A6/CLCN3/SLC15A3/SLC11A2/SLC8A2/SLC12A4/SLC41A1/SLCO2B1/SLC5A6/SLC2A13/SLC34A2/SLC13A3/MFSD12/SLC15A2/SLC35A1/SLC3A2/SLC22A11/SLC20A2/SLC25A30/SLC6A19/SLC2A10/SLC12A8"	26
"GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING"	"GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING"	"GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING"	"6/1038"	"28/15910"	0.00828031724456106	0.186928161795966	0.173450855965016	"DUSP16/DUSP1/PRMT1/GCH1/MICAL2/TNIP1"	6
"GOMF_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY"	"GOMF_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY"	"GOMF_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY"	"8/1038"	"47/15910"	0.0103360894796105	0.218252138922764	0.20251641030777	"MTMR2/DUSP16/DUSP1/DUSP4/DUSP9/DUSP5/DUSP7/SSH3"	8
"GOMF_FRIZZLED_BINDING"	"GOMF_FRIZZLED_BINDING"	"GOMF_FRIZZLED_BINDING"	"7/1038"	"38/15910"	0.0104826565409479	0.218252138922764	0.20251641030777	"WNT11/RNF43/WNT9A/WNT7A/FZD1/WNT10B/WNT7B"	7
"GOMF_NADP_RETINOL_DEHYDROGENASE_ACTIVITY"	"GOMF_NADP_RETINOL_DEHYDROGENASE_ACTIVITY"	"GOMF_NADP_RETINOL_DEHYDROGENASE_ACTIVITY"	"4/1038"	"14/15910"	0.0106346557171668	0.218252138922764	0.20251641030777	"AKR1B1/RDH13/DHRS3/AKR1B10"	4
"GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_PHOSPHATASE_ACTIVITY"	"4/1038"	"14/15910"	0.0106346557171668	0.218252138922764	0.20251641030777	"INPP4B/OCRL/INPP5D/INPP5B"	4
"GOMF_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY"	"GOMF_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY"	"GOMF_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY"	"36/1038"	"373/15910"	0.0119927658792072	0.235708916705387	0.218714574456476	"MTMR11/PHLPP2/LRRC40/MTMR2/PPM1A/SAMHD1/INPP4B/DUSP16/PDE4D/PLCD4/DNAJC6/DUSP1/DUSP4/OCRL/PLPPR3/GDPD2/DUSP9/ACP2/DUSP5/NOCT/PTPN14/UBASH3B/ALPL/ALPP/ATP1A1/DUSP7/PPM1M/INPPL1/SMPD1/HDHD2/NUDT16L1/INPP5D/MTM1/SSH3/INPP5B/NT5M"	36
"GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS"	"GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS"	"GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS"	"5/1038"	"22/15910"	0.0121364848785712	0.235708916705387	0.218714574456476	"DPEP1/BIRC7/PRDX3/SERPINB9/GAS6"	5
"GOMF_SYMPORTER_ACTIVITY"	"GOMF_SYMPORTER_ACTIVITY"	"GOMF_SYMPORTER_ACTIVITY"	"17/1038"	"144/15910"	0.0126717590641652	0.235708916705387	0.218714574456476	"SLC12A3/SLC1A3/SLC6A2/SLC1A6/SLC15A3/SLC11A2/SLC12A4/SLC5A6/SLC2A13/SLC34A2/SLC13A3/MFSD12/SLC15A2/SLC20A2/SLC6A19/SLC2A10/SLC12A8"	17
"GOMF_GTPASE_ACTIVATOR_ACTIVITY"	"GOMF_GTPASE_ACTIVATOR_ACTIVITY"	"GOMF_GTPASE_ACTIVATOR_ACTIVITY"	"28/1038"	"275/15910"	0.0129130266819356	0.235708916705387	0.218714574456476	"PLEKHG6/RANBP3/DEPDC1B/TBC1D22A/ARHGAP10/RASAL2/WNT11/TBC1D2/SYDE2/TBC1D10A/RIN3/SYDE1/ERRFI1/OCRL/STARD8/ACAP3/ARHGAP29/SGSM2/RGS16/ASAP1/RASA2/STXBP5/DLC1/RALGAPA1/ARAP1/BCR/CHM/CHML"	28
"GOMF_E_BOX_BINDING"	"GOMF_E_BOX_BINDING"	"GOMF_E_BOX_BINDING"	"8/1038"	"49/15910"	0.0132213268302566	0.235708916705387	0.218714574456476	"HIF1A/GATA3/HES1/BHLHE41/PPARG/MYBBP1A/BHLHE40/MYC"	8
"GOMF_HORMONE_RECEPTOR_BINDING"	"GOMF_HORMONE_RECEPTOR_BINDING"	"GOMF_HORMONE_RECEPTOR_BINDING"	"6/1038"	"31/15910"	0.0137037794076935	0.235708916705387	0.218714574456476	"NPPB/GH2/CSH1/JAK1/LEP/CSH2"	6
"GOMF_AMP_BINDING"	"GOMF_AMP_BINDING"	"GOMF_AMP_BINDING"	"4/1038"	"15/15910"	0.0137654072552055	0.235708916705387	0.218714574456476	"PYGL/PRPS2/PFKL/PRKAG1"	4
"GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_REGULATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS"	"GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_REGULATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS"	"GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_REGULATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS"	"7/1038"	"40/15910"	0.0138345211355321	0.235708916705387	0.218714574456476	"DPEP1/BIRC7/PRDX3/BEX3/SERPINB9/GAS6/RPS27L"	7
"GOMF_TRANSCRIPTION_COACTIVATOR_BINDING"	"GOMF_TRANSCRIPTION_COACTIVATOR_BINDING"	"GOMF_TRANSCRIPTION_COACTIVATOR_BINDING"	"7/1038"	"40/15910"	0.0138345211355321	0.235708916705387	0.218714574456476	"HIF1A/GATA3/STAT1/EPAS1/GATA6/SMAD3/GATA2"	7
"GOMF_PROTEIN_DEACETYLASE_ACTIVITY"	"GOMF_PROTEIN_DEACETYLASE_ACTIVITY"	"GOMF_PROTEIN_DEACETYLASE_ACTIVITY"	"5/1038"	"23/15910"	0.0146932182318414	0.245703260432459	0.227988337476525	"SIRT2/MIER2/HDAC5/MTA2/MIER3"	5
"GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY"	"GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY"	"GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY"	"4/1038"	"16/15910"	0.017424269995595	0.264683890712266	0.245600486107086	"ALDH3B1/ALDH2/ALDH3B2/ALDH7A1"	4
