"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GOMF_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATASE_ACTIVITY"	"86/3147"	"281/15910"	8.78201621075806e-06	0.000848662112003257	0.000767270889992547	"MTMR11/ATP1A2/PNKP/PHLPP2/INPP4A/PTPRN/PTPRU/MTMR1/PTPN3/PTPN18/PTPN23/SYNJ2/DUSP13/MTMR2/PTPN4/CDKN3/PPM1A/MTMR9/PLPPR2/PPP2R1A/LHPP/MYH3/INPP4B/PPM1H/DUSP16/HDDC2/FIG4/PIKFYVE/DNAJC6/DUSP1/DUSP4/PPP3CC/EPHX2/OCRL/PFKFB2/SGPP1/STYXL1/PLPPR3/PUDP/DUSP9/FBP2/PTPRE/IMPA1/ACP2/TNS3/DUSP5/PPP3CA/PTPRF/CTDSP1/PSPH/INPP5E/MTMR12/NOCT/INPP1/PTPN14/UBASH3B/PPM1J/PXYLP1/SYNJ1/ALPL/BPNT1/ALPP/ATP1A1/PPM1L/DUSP7/PPM1M/UBLCP1/INPPL1/DUSP18/HDHD2/INPP5D/PTPN9/PPM1D/MTM1/SSH3/PPP1R3B/PPM1E/PTPN2/NT5DC1/PTPN1/STYX/INPP5F/INPP5B/NT5M/PLPP6/PPP3R1"	86
"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_5_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_5_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_5_PHOSPHATASE_ACTIVITY"	"10/3147"	"13/15910"	1.43420123264846e-05	0.00127046325858776	0.00114861905737548	"SYNJ2/FIG4/PIKFYVE/OCRL/INPP5E/SYNJ1/INPPL1/INPP5D/INPP5F/INPP5B"	10
"GOMF_GROWTH_FACTOR_BINDING"	"GOMF_GROWTH_FACTOR_BINDING"	"GOMF_GROWTH_FACTOR_BINDING"	"49/3147"	"140/15910"	1.69972735911352e-05	0.00129387275638039	0.00116978345949923	"FLT4/GPC1/FGFR2/HYAL2/FGFR3/FGFR1/GLG1/ITGA6/IL2RB/FLT1/ENG/KAZALD1/IL10RA/LIFR/PDGFRB/ACVR2B/ACVR1/IL1R1/LTBP2/ACVR2A/ACVR1C/RHBDF2/PXDN/ITGB4/IL6ST/IL36RN/IGFBPL1/LRRC32/SDCBP/ITGAV/COL2A1/IGF1R/PCSK6/COL6A1/EPHA2/OSMR/EGFR/CRIM1/SHC1/IL6R/FGFR4/TGFBR2/LTBP3/HTRA4/INSR/FIBP/TSKU/SCN5A/PDGFA"	49
"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY"	"18/3147"	"34/15910"	1.70406571865715e-05	0.00129387275638039	0.00116978345949923	"MTMR11/INPP4A/MTMR1/SYNJ2/MTMR2/MTMR9/INPP4B/FIG4/PIKFYVE/OCRL/INPP5E/MTMR12/SYNJ1/INPPL1/INPP5D/MTM1/INPP5F/INPP5B"	18
"GOMF_PHOSPHATASE_BINDING"	"GOMF_PHOSPHATASE_BINDING"	"GOMF_PHOSPHATASE_BINDING"	"62/3147"	"193/15910"	3.08741517089195e-05	0.00218794821777209	0.00197811231650831	"BAD/CD22/AKAP11/ANK1/FLT4/WNK1/CEACAM1/MAST2/PPP1R15A/PXN/MAPK1/PPP6R2/NFATC2/CEP192/MAPK3/CSK/SH2D4A/MTMR9/KCNN4/JAK3/ELL/MAPK8/RPS6KB1/KAT2A/CSRNP2/MAPK14/PHACTR1/SMG7/STAU1/STYXL1/TRAF3/KIF3A/LGALS3/SBF2/DAB2IP/STX17/TP53/EGFR/MFHAS1/FOXO1/JAK1/VCP/PPP1R36/STAT6/SMAD3/CTNNB1/STAT3/EIF2AK3/PPP1R3B/TPRN/SPHK1/ANKLE2/CDH5/CSF1R/MAGI2/PTPN1/SIRPA/SFI1/PPP1R10/PPME1/PPP3R1/IKBKE"	62
"GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY"	"GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY"	"GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY"	"67/3147"	"224/15910"	0.000174932745210578	0.0116220942599278	0.0105074734458722	"MYCBP2/CYTH3/PLEKHG6/ARHGEF5/MCF2L2/RASGRF1/PSD/EIF2B3/VPS9D1/RAPGEF3/PLEKHG2/TBC1D10A/HPS4/SOS2/ARHGEF7/CYTH2/MADD/ARFGEF3/PLCD4/RAP1A/RHOU/DENND1A/EIF2B2/PLEKHG1/IQSEC2/PSD4/SH2D3A/PLEKHG3/FGD3/RAB3IP/DOCK4/ARHGEF6/EPS8L1/ARHGEF9/SH3BP5/RIN2/SWAP70/SBF2/ARHGEF4/RALGPS1/BCAR3/PLCE1/FGD4/RGL1/IQSEC1/DENND2A/DOCK11/C9orf72/CYSLTR2/FARP1/PLEKHG4B/OBSCN/KALRN/RALGDS/WDR41/FRMD7/NET1/DENND2C/EPS8L2/RABIF/ARHGEF12/ITSN2/DENND4B/DENND1C/ARHGEF33/ARHGEF25/RCC1L"	67
"GOMF_GLYCOSYLTRANSFERASE_ACTIVITY"	"GOMF_GLYCOSYLTRANSFERASE_ACTIVITY"	"GOMF_GLYCOSYLTRANSFERASE_ACTIVITY"	"80/3147"	"280/15910"	0.000232034171308433	0.0145089602412273	0.0131174735854241	"PIGQ/ST3GAL1/XYLT2/B4GALT7/HEXB/GYG2/PIGV/ST3GAL6/SIRT2/ST6GALNAC1/GBA2/ST6GALNAC2/MGAT4A/ST6GAL1/ALG6/SIRT4/SIRT1/PYGL/PYGB/UGGT2/HAS3/QPRT/XYLT1/GYS1/GALNT7/ST3GAL4/PARP11/ST8SIA1/GBE1/ST3GAL5/B4GALT2/B4GALT6/GTDC1/CHPF/TMTC4/ST3GAL3/MGAT3/A4GALT/GALNT8/POMT1/CHSY1/UGGT1/PARP9/TMTC3/GALNT1/PIGM/PARP1/POMGNT2/CSGALNACT1/B3GAT3/EXT2/EXTL1/B4GALT5/ST6GALNAC6/AGL/EXTL2/B3GALNT2/GYG1/GALNT10/HPRT1/MGAT5B/MGAT2/B3GNT2/FUT3/FUT10/DPY19L1/XXYLT1/FUT1/B3GALT6/GALNT11/PARP10/DPY19L3/B4GALNT4/ALG12/GCNT1/FUT11/B3GNT6/QTRT1/PIGY/GALNT4"	80
"GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING"	"GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING"	"GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING"	"88/3147"	"317/15910"	0.000337791209236542	0.0194417784373347	0.0175772082123945	"CASP10/SLC25A5/PAX6/BRCA1/PIAS1/HSPA5/PTPRN/USP13/TNK2/CASP8/KDM4A/TRIB2/UBE2D1/TOLLIP/UBE2D4/AURKA/RFFL/HIF1A/TRIB3/SMAD7/STUB1/LAPTM4B/UBE2W/GPI/DDX58/BAG1/CUL2/TRIM37/WFS1/SLC22A18/TPI1/AICDA/CUL9/PRKAR2A/MFN2/NEK6/SLF2/CLU/SPOP/CXCR4/EGR2/CDKN1A/NEDD8/SNX9/TRIM28/TRAF3/HSPBP1/CCNB1/STAM/PARP9/GABARAPL1/CUL4A/PML/MAP1LC3B/TP53/PRKACB/EGFR/MFHAS1/FOXO1/UBASH3B/USP25/SKI/PINK1/JAK1/SMC6/FZD5/DTX3L/CAMLG/YWHAZ/FZD6/VCP/SMAD3/CRK/AXIN2/PA2G4/TRIB1/FZD4/GLMN/UBE2C/TRAF6/FZD8/POLR2A/SCN5A/ACTG1/UBOX5/ISG15/DDRGK1/IKBKE"	88
"GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_PHOSPHATASE_ACTIVITY"	"9/3147"	"14/15910"	0.000347501213837591	0.0194417784373347	0.0175772082123945	"INPP4A/SYNJ2/INPP4B/FIG4/OCRL/INPP5E/SYNJ1/INPP5D/INPP5B"	9
"GOMF_MAGNESIUM_ION_BINDING"	"GOMF_MAGNESIUM_ION_BINDING"	"GOMF_MAGNESIUM_ION_BINDING"	"65/3147"	"222/15910"	0.000416101434976411	0.0221157912689963	0.0199947689543928	"XYLT2/ATP9A/MTHFD2/PKM/ATP11A/MAST4/RPS6KA2/ENO1/PGM1/MAST2/PPM1A/ILVBL/MAP3K8/HMGCL/ATP10B/NEK6/EPHX2/CDK2/ATP8A1/GNAI1/DUT/MORC2/IMPA1/STK26/SRPK2/MAP3K7/GLUL/NUDT7/SIK1/MAP3K6/PRKACB/ATP8B2/ARF1/ATP10D/PSPH/PRPS1/ADPRHL1/PINK1/ALPP/SNRK/TKT/HPRT1/IDH3A/WEE1/PLK1/ENDOG/SRR/NUDT8/CDC42BPG/TPPP/OXSR1/ENDOV/XXYLT1/SPHK1/GEN1/ERN1/IDH2/IRAK4/PRIM1/CDC42BPB/STK38L/TREX1/NME1/PDCD6/NUDT18"	65
"GOMF_INOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_INOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY"	"GOMF_INOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY"	"10/3147"	"17/15910"	0.000445578625064592	0.0225547656401744	0.020391643342555	"INPP4A/INPP4B/OCRL/IMPA1/INPP5E/INPP1/SYNJ1/INPP5D/INPP5F/INPP5B"	10
