"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"GO:0034703"	"GO:0034703"	"cation channel complex"	30	-0.603485007757141	-1.93128332882525	0.00106411279595637	0.00106411279595637	0.0689382165418625	688	"tags=50%, list=15%, signal=43%"	"CACNG6/KCNAB2/RYR1/PDE4D/KCNJ5/KCNQ2/CACNA1I/KCNJ4/GRIK4/KCNS1/CATSPERD/CACNA1E/CACNA1D/SCN5A/CACNA2D3"
"GO:0045177"	"GO:0045177"	"apical part of cell"	101	-0.426591000031768	-1.67632082994072	0.00134892086330935	0.00134892086330935	0.0801069670579326	541	"tags=24%, list=12%, signal=21%"	"CEACAM1/AQP1/DPEP1/SLC12A3/FRMPD2/ADGRG2/PDE4D/SLC6A19/ATP6V0A4/ANO1/PLB1/SLC22A11/IL6R/SHROOM4/SLC4A5/SLC15A2/SLC4A8/NPC1L1/GJB6/STC1/SLCO2B1/ATP2B2/CYP4F2/VANGL2"
"GO:0034704"	"GO:0034704"	"calcium channel complex"	15	-0.691152958458408	-1.88850658910207	0.00161598354634935	0.00161598354634935	0.0885846850913771	824	"tags=67%, list=18%, signal=55%"	"CACNG4/CACNG6/RYR1/PDE4D/CACNA1I/CATSPERD/CACNA1E/CACNA1D/SCN5A/CACNA2D3"
"GO:1902495"	"GO:1902495"	"transmembrane transporter complex"	56	-0.501725638070413	-1.80273761741401	0.00183710961420698	0.00183710961420698	0.0903437600085406	481	"tags=30%, list=11%, signal=28%"	"RYR1/PDE4D/KCNJ5/ANO2/KCNQ2/CACNA1I/KCNJ4/ANO1/GRIK4/KCNS1/CATSPERD/CACNA1E/CACNA1D/SHISA9/SCN5A/CACNA2D3/ATP1A2"
"GO:1990351"	"GO:1990351"	"transporter complex"	63	-0.485574438190718	-1.78076606695767	0.00192215281114849	0.00192215281114849	0.0903437600085406	481	"tags=29%, list=11%, signal=26%"	"RYR1/PDE4D/KCNJ5/ANO2/KCNQ2/CACNA1I/KCNJ4/ANO1/GRIK4/KCNS1/CATSPERD/CACNA1E/CACNA1D/SHISA9/SCN5A/CACNA2D3/ATP1A2/ATP10B"
"GO:0031838"	"GO:0031838"	"haptoglobin-hemoglobin complex"	3	-0.930476606908614	-1.63168967414814	0.00202839756592292	0.00202839756592292	0.0903437600085406	322	"tags=100%, list=7%, signal=93%"	"HBZ/HP"
"GO:0031313"	"GO:0031313"	"extrinsic component of endosome membrane"	3	0.920857017927416	1.72654258611207	0.00218388294387421	0.00218388294387421	0.0915472912076061	365	"tags=100%, list=8%, signal=92%"	"PSD/PXK/WDR91"
"GO:0030017"	"GO:0030017"	"sarcomere"	65	-0.47704515811448	-1.75757410481324	0.00251587396669462	0.00251587396669462	0.0953792218689763	638	"tags=32%, list=14%, signal=28%"	"CAPN3/MYL3/TNNT3/MYH3/UNC45B/JPH2/RYR1/TIMP4/FBP2/TNNI2/TMOD1/MYOZ1/DES/CRYAB/SYNPO2L/MYL4/SYNE1/CACNA1D/ANKRD2/ANK1/SCN5A"
"GO:0098590"	"GO:0098590"	"plasma membrane region"	310	-0.336420752494784	-1.45803080498253	0.00254297629946089	0.00254297629946089	0.0953792218689763	550	"tags=19%, list=12%, signal=18%"	"TACR3/CEACAM1/DDN/GPR37L1/AQP1/ARHGEF4/ADORA2A/SLC1A3/DPEP1/SLC12A3/FRMPD2/OSCP1/ADGRG2/ADGRE2/PDE4D/ACKR3/PDE6B/FOSL1/AQP7/LRFN4/SLC6A19/ATP6V0A4/CLDN19/SPRY4/KCNJ4/PTGIS/ANO1/EHD2/ITGAM/PLB1/SLC6A2/SLC22A11/IL6R/SLC1A6/SYDE1/SORBS1/CRYAB/SHROOM4/GRIK4/ERBB4/SLC4A5/SLC15A2/CLCA2/SLC4A8/NPC1L1/GJB6/SYNE1/ANTXR1/STC1/EPHA2/SLCO2B1/SHISA9/ATP2B2/CA9/ANK1/SCN5A/CYP4F2/ATP1A2/ITLN1/VANGL2"
"GO:0034702"	"GO:0034702"	"ion channel complex"	46	-0.51810746906117	-1.80151186510592	0.00289453813239366	0.00289453813239366	0.103136963980553	481	"tags=43%, list=11%, signal=39%"	"CACNG4/GRIN2C/CACNG6/KCNAB2/RYR1/PDE4D/KCNJ5/ANO2/KCNQ2/CACNA1I/KCNJ4/ANO1/GRIK4/KCNS1/CATSPERD/CACNA1E/CACNA1D/SHISA9/SCN5A/CACNA2D3"
"GO:0009897"	"GO:0009897"	"external side of plasma membrane"	64	-0.464662692573439	-1.7092336589027	0.00323392022996766	0.00323392022996766	0.109742556174842	1105	"tags=48%, list=24%, signal=37%"	"IL6ST/ENPEP/CD276/ITGA6/LEPR/SDC1/HEG1/STAB2/TFR2/IGKC/TFRC/THBD/IL27RA/IL2RB/CSF2RB/CD19/ITGB6/EBI3/ANPEP/IL21R/CDH5/ITGAM/SLC22A11/IL6R/LIFR/UMODL1/PCSK9/IL1R1/CD22/ANTXR1/LY9"
"GO:0035371"	"GO:0035371"	"microtubule plus-end"	7	0.747691135884115	1.90206402577529	0.00404551201011378	0.00404551201011378	0.131043618700815	289	"tags=43%, list=6%, signal=40%"	"SLAIN1/CLIP3/MAPRE2"
"GO:0045121"	"GO:0045121"	"membrane raft"	83	-0.429434715587259	-1.64329345738972	0.00473605175002888	0.00473605175002888	0.146741740721719	330	"tags=18%, list=7%, signal=17%"	"PTGIS/ANO1/EHD2/ITGAM/SLC6A2/SORBS1/INPP5D/OLR1/ATP2B2/SCN5A/MAG/MME/ATP1A2/ITLN1/LY6K"
"GO:0071682"	"GO:0071682"	"endocytic vesicle lumen"	3	-0.907783547998492	-1.59189498224127	0.00516319380416743	0.00516319380416743	0.152434562341683	132	"tags=67%, list=3%, signal=65%"	"SAA1/HP"
"GO:0034706"	"GO:0034706"	"sodium channel complex"	3	-0.904616559232738	-1.58634133067297	0.0053475935828877	0.0053475935828877	0.152434562341683	187	"tags=67%, list=4%, signal=64%"	"GRIK4/SCN5A"
"GO:0098857"	"GO:0098857"	"membrane microdomain"	84	-0.425341373289747	-1.62948596401163	0.00564971751412429	0.00564971751412429	0.154852581257577	330	"tags=18%, list=7%, signal=17%"	"PTGIS/ANO1/EHD2/ITGAM/SLC6A2/SORBS1/INPP5D/OLR1/ATP2B2/SCN5A/MAG/MME/ATP1A2/ITLN1/LY6K"
"GO:0030016"	"GO:0030016"	"myofibril"	72	-0.442706746866561	-1.66007531919524	0.00589761736258552	0.00589761736258552	0.155660310115805	638	"tags=29%, list=14%, signal=26%"	"CAPN3/MYL3/TNNT3/MYH3/UNC45B/JPH2/RYR1/TIMP4/FBP2/TNNI2/TMOD1/MYOZ1/DES/CRYAB/SYNPO2L/MYL4/SYNE1/CACNA1D/ANKRD2/ANK1/SCN5A"
"GO:0043292"	"GO:0043292"	"contractile fiber"	73	-0.434904143370973	-1.63214194249298	0.00743275129778197	0.00743275129778197	0.189171903330767	638	"tags=29%, list=14%, signal=25%"	"CAPN3/MYL3/TNNT3/MYH3/UNC45B/JPH2/RYR1/TIMP4/FBP2/TNNI2/TMOD1/MYOZ1/DES/CRYAB/SYNPO2L/MYL4/SYNE1/CACNA1D/ANKRD2/ANK1/SCN5A"
"GO:0099092"	"GO:0099092"	"postsynaptic density, intracellular component"	4	0.825687895360521	1.71598718809082	0.00779995411791695	0.00779995411791695	0.191672193750627	77	"tags=50%, list=2%, signal=49%"	"GRID2IP/PSD"
"GO:0034364"	"GO:0034364"	"high-density lipoprotein particle"	6	-0.792956462735254	-1.68105253247782	0.00860469039986502	0.00860469039986502	0.204399136866969	693	"tags=83%, list=15%, signal=71%"	"CLU/APOL1/SAA2/APOA2/SAA1"
"GO:0072562"	"GO:0072562"	"blood microparticle"	20	-0.589247597737722	-1.71753248831807	0.00917690244246788	0.00917690244246788	0.21095969282006	901	"tags=50%, list=20%, signal=40%"	"C3/SERPING1/IGKC/TFRC/CLU/APOL1/AGT/APOA2/ACTG2/HP"
"GO:0005604"	"GO:0005604"	"basement membrane"	21	-0.578389951379679	-1.70445188000677	0.0102730087250211	0.0102730087250211	0.228777200882871	823	"tags=48%, list=18%, signal=39%"	"ENTPD2/COL7A1/COL18A1/CCDC80/P3H2/COL17A1/COLQ/COL8A2/MMRN2/COL2A1"
"GO:0097449"	"GO:0097449"	"astrocyte projection"	3	0.860297332750328	1.61299740654108	0.010919414719371	0.010919414719371	0.235803628868076	642	"tags=100%, list=14%, signal=86%"	"SLC7A11/PINK1/SLC2A13"
"GO:0005614"	"GO:0005614"	"interstitial matrix"	7	-0.75427841487498	-1.66801637633118	0.0125682156441211	0.0125682156441211	0.263426687030029	615	"tags=57%, list=13%, signal=50%"	"CCDC80/NAV2/ECM2/VIT"
"GO:0014704"	"GO:0014704"	"intercalated disc"	15	-0.622347263599633	-1.70050188403886	0.0132216835610401	0.0132216835610401	0.263602888006319	249	"tags=60%, list=5%, signal=57%"	"PAK1/ANK3/ACTN1/OBSL1/GJA5/DES/SCN5A/PKP2/ATP1A2"
"GO:0008076"	"GO:0008076"	"voltage-gated potassium channel complex"	9	-0.702808939774929	-1.67337909956034	0.0133164235890932	0.0133164235890932	0.263602888006319	1005	"tags=78%, list=22%, signal=61%"	"KCNK1/KCNN4/KCNAB2/KCNJ5/KCNQ2/KCNJ4/KCNS1"
"GO:0048788"	"GO:0048788"	"cytoskeleton of presynaptic active zone"	3	0.848947940903891	1.5917180895919	0.0139768508407949	0.0139768508407949	0.26445104231475	224	"tags=67%, list=5%, signal=63%"	"BSN/RIMS3"
"GO:0098552"	"GO:0098552"	"side of membrane"	107	-0.37836373589821	-1.49966588585708	0.0146764509673115	0.0146764509673115	0.26445104231475	1105	"tags=36%, list=24%, signal=28%"	"IL6ST/ENPEP/CD276/ITGA6/LEPR/SDC1/HEG1/AJAP1/STAB2/TFR2/CARMIL2/IGKC/TFRC/THBD/IL27RA/IL2RB/CSF2RB/KCNAB2/ALOX15/CD19/ITGB6/EBI3/ANPEP/IL21R/CDH5/ITGAM/SLC22A11/IL6R/LIFR/UMODL1/SHROOM4/PCSK9/IL1R1/CD22/ANTXR1/ANK1/CHMP4BP1/LY9"
"GO:0031672"	"GO:0031672"	"A band"	11	-0.67291776148538	-1.68955781344257	0.0147988284260829	0.0147988284260829	0.26445104231475	803	"tags=55%, list=18%, signal=45%"	"OBSCN/MYL3/UNC45B/CRYAB/MYL4/ANK1"
"GO:0032021"	"GO:0032021"	"NELF complex"	3	0.846148296276902	1.58646895147342	0.0148504040183446	0.0148504040183446	0.26445104231475	4	"tags=33%, list=0%, signal=33%"	"NELFE"
"GO:0099091"	"GO:0099091"	"postsynaptic specialization, intracellular component"	6	0.71445245776498	1.71879834403848	0.0152147239263804	0.0152147239263804	0.26445104231475	77	"tags=33%, list=2%, signal=33%"	"GRID2IP/PSD"
"GO:0098839"	"GO:0098839"	"postsynaptic density membrane"	16	-0.601728101255824	-1.66552279835369	0.0167687372411782	0.0167687372411782	0.284522183265104	839	"tags=50%, list=18%, signal=41%"	"LRFN1/CACNG4/GRIN2C/LRFN4/GRIK4/ERBB4/SHISA9/ATP2B2"
"GO:0099738"	"GO:0099738"	"cell cortex region"	11	0.58896608793743	1.7476877291533	0.0184921763869132	0.0184921763869132	0.306467647832075	307	"tags=36%, list=7%, signal=34%"	"BSN/RIMS3/PKD2/STXBP1"
"GO:0099634"	"GO:0099634"	"postsynaptic specialization membrane"	17	-0.587345725290473	-1.64821937560399	0.0200983227299017	0.0200983227299017	0.325515896845537	839	"tags=47%, list=18%, signal=39%"	"LRFN1/CACNG4/GRIN2C/LRFN4/GRIK4/ERBB4/SHISA9/ATP2B2"
"GO:0032590"	"GO:0032590"	"dendrite membrane"	9	-0.685559248294193	-1.63230780469751	0.0212428662016487	0.0212428662016487	0.327251743962973	550	"tags=44%, list=12%, signal=39%"	"TACR3/DDN/SHISA9/ATP2B2"
"GO:0009925"	"GO:0009925"	"basal plasma membrane"	83	-0.392335113828537	-1.50132651659756	0.0216010165184244	0.0216010165184244	0.327251743962973	797	"tags=29%, list=17%, signal=24%"	"SLC8A2/RAB17/P2RY6/SLC41A1/TFRC/CEACAM1/AQP1/SLC1A3/FRMPD2/OSCP1/AQP7/ATP6V0A4/CLDN19/KCNJ4/SLC22A11/SHROOM4/ERBB4/SLC4A5/CLCA2/SLC4A8/SLCO2B1/ATP2B2/CA9/ANK1"
"GO:1990752"	"GO:1990752"	"microtubule end"	9	0.624246284543692	1.73089615273226	0.0216567406605306	0.0216567406605306	0.327251743962973	289	"tags=33%, list=6%, signal=31%"	"SLAIN1/CLIP3/MAPRE2"
"GO:0032982"	"GO:0032982"	"myosin filament"	5	-0.783897959791893	-1.57957788189851	0.0220423626657482	0.0220423626657482	0.327251743962973	523	"tags=60%, list=11%, signal=53%"	"MYH3/ACTG2/MYBPC2"
"GO:0034705"	"GO:0034705"	"potassium channel complex"	12	-0.638202774532806	-1.63848081350847	0.0226857490864799	0.0226857490864799	0.328937739789948	1005	"tags=67%, list=22%, signal=52%"	"KCNK1/KCNN4/KCNAB2/KCNJ5/KCNQ2/KCNJ4/GRIK4/KCNS1"
"GO:0017053"	"GO:0017053"	"transcription repressor complex"	21	-0.54625166859248	-1.60974387827513	0.023079088094568	0.023079088094568	0.328937739789948	15	"tags=43%, list=0%, signal=43%"	"TFAP4/BIN1/PRDM10/MDM4/GLI3/HDGF/CCND1/CDX2/ZBTB16"
"GO:0032039"	"GO:0032039"	"integrator complex"	4	0.763831183030833	1.58743337683649	0.0240880935994494	0.0240880935994494	0.336586983835444	1084	"tags=100%, list=24%, signal=76%"	"INTS7/INTS12/INTS8/INTS5"
"GO:0045178"	"GO:0045178"	"basal part of cell"	89	-0.38154313335273	-1.4757976019254	0.0252398355413431	0.0252398355413431	0.345898151042293	806	"tags=30%, list=18%, signal=25%"	"AJAP1/PROM2/HOMER3/SLC8A2/RAB17/P2RY6/SLC41A1/TFRC/CEACAM1/AQP1/SLC1A3/FRMPD2/OSCP1/AQP7/ATP6V0A4/CLDN19/KCNJ4/SLC22A11/SHROOM4/ERBB4/SLC4A5/CLCA2/SLC4A8/SLCO2B1/ATP2B2/CA9/ANK1"
"GO:0098796"	"GO:0098796"	"membrane protein complex"	219	-0.321289356615509	-1.36202557494528	0.0257796257796258	0.0257796257796258	0.346629724981264	830	"tags=23%, list=18%, signal=20%"	"CDHR3/CACNG4/TFR2/GRIN2C/GABBR2/TFRC/RNF125/GJA5/CACNG6/SYN2/MVB12B/VPS37D/IL2RB/APBB1IP/CSF2RB/CASP10/KCNAB2/RAMP2/MYCBPAP/SLC1A3/INHA/RYR1/ITGB6/PDE4D/KCNJ5/ATP6V0A4/ANO2/KCNQ2/CACNA1I/KCNJ4/CDH5/ANO1/CLMN/IL18R1/ITGAM/IL6R/SLC1A6/SORBS1/GRIK4/KCNS1/CATSPERD/CACNA1E/GJB6/SYNE1/CACNA1D/SHISA9/SCN5A/CHMP4BP1/IL6/CACNA2D3/ATP1A2"
"GO:0005788"	"GO:0005788"	"endoplasmic reticulum lumen"	77	-0.390046166997316	-1.47897404258623	0.0291613204245888	0.0291613204245888	0.378987674348014	983	"tags=32%, list=21%, signal=26%"	"EDEM2/COL6A3/WNT7A/COL27A1/C3/SERPING1/COL16A1/COL7A1/MGAT4A/CLU/COL18A1/APOL1/CASQ1/P3H2/EBI3/CSF1/COL17A1/COL8A2/COL9A2/ARSH/APOA2/PCSK9/ARSF/COL2A1/IL6"
"GO:0043197"	"GO:0043197"	"dendritic spine"	32	-0.482652998402351	-1.56402940061289	0.0297816015883521	0.0297816015883521	0.378987674348014	239	"tags=22%, list=5%, signal=21%"	"NEURL1/CRYAB/LZTS1/SHISA9/ATP2B2/SEZ6/ATP1A2"
"GO:0044309"	"GO:0044309"	"neuron spine"	32	-0.482652998402351	-1.56402940061289	0.0297816015883521	0.0297816015883521	0.378987674348014	239	"tags=22%, list=5%, signal=21%"	"NEURL1/CRYAB/LZTS1/SHISA9/ATP2B2/SEZ6/ATP1A2"
"GO:0044297"	"GO:0044297"	"cell body"	136	-0.344708541496798	-1.40190185994906	0.0335614206581949	0.0335614206581949	0.412529698139218	630	"tags=21%, list=14%, signal=19%"	"SNCG/TANC1/PITPNM3/TACR3/TRPV2/DDN/ADORA2A/SLC1A3/INHA/PTPRN/SV2A/SKOR1/CYGB/SLC6A2/NEURL1/CRYAB/FRMD7/ACTG2/RNF112/SLC4A8/CACNA1E/CD22/DDC/ATP2B2/SEZ6/MME/ATP1A2/TMEM132E/S100A5"
"GO:0032591"	"GO:0032591"	"dendritic spine membrane"	6	-0.735043893085497	-1.55827899263403	0.0335751645014341	0.0335751645014341	0.412529698139218	539	"tags=50%, list=12%, signal=44%"	"DDN/SHISA9/ATP2B2"
"GO:0098831"	"GO:0098831"	"presynaptic active zone cytoplasmic component"	6	0.675054669910261	1.62401687637398	0.0343558282208589	0.0343558282208589	0.414966917136868	307	"tags=50%, list=7%, signal=47%"	"BSN/RIMS3/STXBP1"
"GO:0044291"	"GO:0044291"	"cell-cell contact zone"	21	-0.528528532073901	-1.55751573481128	0.0364480720517872	0.0364480720517872	0.426765458642318	1431	"tags=76%, list=31%, signal=53%"	"YWHAH/NECTIN1/CTNNA1/CTNNB1/FLOT2/PAK1/ANK3/ACTN1/OBSL1/TJP2/AJAP1/GJA5/DES/SCN5A/PKP2/ATP1A2"
"GO:0032589"	"GO:0032589"	"neuron projection membrane"	13	-0.600200449078841	-1.57610499959031	0.0365303668069753	0.0365303668069753	0.426765458642318	550	"tags=38%, list=12%, signal=34%"	"TACR3/DDN/ADORA2A/SHISA9/ATP2B2"
"GO:0098793"	"GO:0098793"	"presynapse"	115	-0.352135102052499	-1.40866860857255	0.0381898454746137	0.0381898454746137	0.433226928746984	981	"tags=30%, list=21%, signal=25%"	"STON2/PICALM/ARL6IP5/WNT7A/SYNGR3/SPHK1/PNKD/LRFN1/CDHR3/SLC8A2/GRM4/SYN2/SNCG/TANC1/SYT8/SLC6A4/ADORA2B/ADORA2A/PTPRN/FER1L4/SV2A/FOSL1/ATP6V0A4/ANO1/CALB2/SLC6A2/SLC1A6/GRIK4/ERBB4/RNF112/SLC4A8/DDC/ATP2B2/MME/TSPOAP1"
"GO:0005640"	"GO:0005640"	"nuclear outer membrane"	6	-0.727871672677712	-1.54307402256744	0.0382993082503796	0.0382993082503796	0.433226928746984	314	"tags=33%, list=7%, signal=31%"	"CLMN/SYNE1"
"GO:0043679"	"GO:0043679"	"axon terminus"	18	-0.547366016301017	-1.56000389201857	0.0408921933085502	0.0408921933085502	0.448812637133338	830	"tags=44%, list=18%, signal=37%"	"CDHR3/SLC8A2/SNCG/TANC1/PTPRN/CALB2/SLC4A8/TSPOAP1"
"GO:0005896"	"GO:0005896"	"interleukin-6 receptor complex"	3	-0.835045143063604	-1.46434045441645	0.040936750875899	0.040936750875899	0.448812637133338	259	"tags=100%, list=6%, signal=94%"	"IL6R/IL6"
"GO:0099569"	"GO:0099569"	"presynaptic cytoskeleton"	4	0.736578669794732	1.53079579765046	0.0428997476485432	0.0428997476485432	0.456972916741115	224	"tags=50%, list=5%, signal=48%"	"BSN/RIMS3"
"GO:0045111"	"GO:0045111"	"intermediate filament cytoskeleton"	30	-0.473797872190813	-1.51625627817291	0.0429635541367385	0.0429635541367385	0.456972916741115	802	"tags=40%, list=18%, signal=33%"	"CARMIL2/DDX60/PRKCE/ADORA2A/KRT17/SLC1A6/DES/KRT9/KRT24/ADCY5/CASP14/PKP2"
"GO:0032809"	"GO:0032809"	"neuronal cell body membrane"	11	-0.612083296210433	-1.53681500887607	0.0470171111453677	0.0470171111453677	0.473527862808992	550	"tags=45%, list=12%, signal=40%"	"TACR3/SLC6A2/SLC4A8/CD22/ATP2B2"
