"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"GO:0046425"	"GO:0046425"	"regulation of receptor signaling pathway via JAK-STAT"	32	-0.587478366314923	-2.1480138046175	0.000222222222222222	0.000222222222222222	0.0267707581244744	1991	"tags=59%, list=24%, signal=46%"	"SOCS2/SH2B3/LEPROT/DOT1L/LIF/BCL3/SOCS3/GADD45A/CAV1/HES1/CSH2/CSH1/LEP/GH2/OCIAD2/F2/IL6/IL10RA/IL10"
"GO:1904892"	"GO:1904892"	"regulation of receptor signaling pathway via STAT"	34	-0.584952216750349	-2.16917507168363	0.00022271714922049	0.00022271714922049	0.0267707581244744	1991	"tags=59%, list=24%, signal=45%"	"SOCS2/SH2B3/LEPROT/DOT1L/LIF/BCL3/SOCS3/GADD45A/CAV1/HES1/PPARG/CSH2/CSH1/LEP/GH2/OCIAD2/F2/IL6/IL10RA/IL10"
"GO:0006690"	"GO:0006690"	"icosanoid metabolic process"	37	-0.566189626002845	-2.13807761341731	0.000223513634331694	0.000223513634331694	0.0267707581244744	399	"tags=32%, list=5%, signal=31%"	"ALOXE3/DPEP1/GGT3P/CYP1A1/PLA2G2F/GGTLC2/CYP4F3/EDN2/CYP1A2/PTGIS/CYP4F22/CYP4F2"
"GO:0120254"	"GO:0120254"	"olefinic compound metabolic process"	49	-0.524314765704151	-2.12081606702176	0.000225733634311512	0.000225733634311512	0.0267707581244744	938	"tags=37%, list=11%, signal=33%"	"HSD17B1/PLA2G10/CYP11A1/AKR1B1/RDH13/CYP3A7/DHRS3/ALOXE3/ADM/AKR1B15/CYP1A1/PLA2G2F/PLB1/CYP4F3/AKR1B10/CYP1A2/PTGIS/CYP4F2"
"GO:0010586"	"GO:0010586"	"miRNA metabolic process"	49	-0.478340926684909	-1.93485514653589	0.000225733634311512	0.000225733634311512	0.0267707581244744	1566	"tags=45%, list=19%, signal=37%"	"PARN/SND1/FOXO3/PDGFB/HIF1A/POU2F1/GATA3/LIN28A/GATA2/TERT/AGO2/PPARG/MYC/KLF4/EGFR/FOSL1/FOS/KLF5/SMAD3/APLN/NR3C1/IL10"
"GO:0002040"	"GO:0002040"	"sprouting angiogenesis"	50	-0.491283847011515	-1.99779422139607	0.000226090888537192	0.000226090888537192	0.0267707581244744	1821	"tags=48%, list=22%, signal=38%"	"PKM/NR4A1/PIK3CB/JAK1/PGF/FBXW7/CEACAM1/ADGRA2/HDAC5/FUT1/GATA2/JMJD6/ITGA5/VEGFA/SEMA5A/FLT4/KLF4/SEMA6A/PPP1R16B/CREB3L1/FGF1/EPHA2/MIR27A/IL10"
"GO:0071347"	"GO:0071347"	"cellular response to interleukin-1"	42	-0.501630307027364	-1.94943511263232	0.000226090888537192	0.000226090888537192	0.0267707581244744	1012	"tags=26%, list=12%, signal=23%"	"GBP1/HES1/RORA/NR1D1/IL1R1/GBP2/IL1R2/PTGIS/IL6/ANKRD1/MIR27A"
"GO:0007259"	"GO:0007259"	"receptor signaling pathway via JAK-STAT"	57	-0.476463612202606	-1.99951578464403	0.000226193168966297	0.000226193168966297	0.0267707581244744	1991	"tags=51%, list=24%, signal=39%"	"SOCS2/SH2B3/LEPROT/OSBP/TNFRSF1A/CTF1/DOT1L/JAK1/PIAS1/LIF/CSF1R/BCL3/SOCS3/GADD45A/CAV1/EPO/CSF2RB/HES1/IL6ST/CSH2/LYN/CSH1/LEP/GH2/OCIAD2/F2/IL6/IL10RA/IL10"
"GO:0051384"	"GO:0051384"	"response to glucocorticoid"	54	-0.476712834835699	-1.97544732627311	0.000226346763241286	0.000226346763241286	0.0267707581244744	1085	"tags=39%, list=13%, signal=34%"	"ZFP36L1/ADAM9/EPO/PCK2/AQP1/ZFP36L2/BCL2/AXIN2/ERRFI1/FOSL1/CCND1/FOS/ALPL/DDIT4/ADM/APOA2/STC1/HMGCS2/NR3C1/IL6/IL10"
"GO:0034620"	"GO:0034620"	"cellular response to unfolded protein"	53	-0.461903584219786	-1.90540176200663	0.000226398007697532	0.000226398007697532	0.0267707581244744	1229	"tags=38%, list=15%, signal=32%"	"TBL2/BAG3/EIF2AK3/ATF4/DNAJB9/ERN1/XBP1/STC2/PPP1R15B/CTH/HERPUD1/PPP1R15A/ATF3/CCND1/CREB3L1/DDIT3/BHLHA15/HSPB8/FGF21/HSPA6"
"GO:0030183"	"GO:0030183"	"B cell differentiation"	55	-0.525967325646095	-2.18487090200685	0.000227894257064722	0.000227894257064722	0.0267707581244744	1580	"tags=40%, list=19%, signal=33%"	"DCAF1/BCL6/HDAC5/BCL3/DNAJB9/ZFP36L1/KLF6/XBP1/HMGB3/IRF2BP2/ZFP36L2/CD19/BCL2/IRF8/DOCK11/ST3GAL1/INPP5D/IKZF3/AICDA/IL6/HHEX/IL10"
"GO:0097696"	"GO:0097696"	"receptor signaling pathway via STAT"	59	-0.477270653529779	-2.01410110572969	0.000228728270814273	0.000228728270814273	0.0267707581244744	1991	"tags=51%, list=24%, signal=39%"	"SOCS2/SH2B3/LEPROT/OSBP/TNFRSF1A/CTF1/DOT1L/JAK1/PIAS1/LIF/CSF1R/BCL3/SOCS3/GADD45A/CAV1/EPO/CSF2RB/HES1/PPARG/IL6ST/CSH2/LYN/CSH1/LEP/GH2/OCIAD2/F2/IL6/IL10RA/IL10"
"GO:0045766"	"GO:0045766"	"positive regulation of angiogenesis"	64	-0.528646617639866	-2.26738675161876	0.000229042601923958	0.000229042601923958	0.0267707581244744	1821	"tags=56%, list=22%, signal=44%"	"PKM/PDCL3/F3/GATA6/JAK1/PGF/WARS2/HIF1A/RUNX1/FUT1/GAB1/GATA2/TERT/XBP1/C3/AGO2/AQP1/ECM1/ITGA5/DDAH1/CDH5/VEGFA/SEMA5A/ANGPTL4/KLF4/SASH1/HK2/ADM2/SERPINE1/ADM/FGF1/ANGPT4/C5AR1/ITGB3/PTGIS/IL10"
"GO:1904018"	"GO:1904018"	"positive regulation of vasculature development"	64	-0.528646617639866	-2.26738675161876	0.000229042601923958	0.000229042601923958	0.0267707581244744	1821	"tags=56%, list=22%, signal=44%"	"PKM/PDCL3/F3/GATA6/JAK1/PGF/WARS2/HIF1A/RUNX1/FUT1/GAB1/GATA2/TERT/XBP1/C3/AGO2/AQP1/ECM1/ITGA5/DDAH1/CDH5/VEGFA/SEMA5A/ANGPTL4/KLF4/SASH1/HK2/ADM2/SERPINE1/ADM/FGF1/ANGPT4/C5AR1/ITGB3/PTGIS/IL10"
"GO:0007369"	"GO:0007369"	"gastrulation"	83	-0.42681400010345	-1.92610930143311	0.000231964741359313	0.000231964741359313	0.0267707581244744	1756	"tags=37%, list=21%, signal=30%"	"MMP2/GATA6/FZD7/UGDH/FGFR2/COL7A1/LAMB3/ITGB4/KDM6B/MYADM/ACVR2B/SNAI1/TWSG1/EXT1/CRB2/ITGA5/DUSP1/TGIF2/DUSP5/VTN/KLF4/WLS/ETS2/MBP/SMAD3/OTX2/DUSP4/APLN/ITGB3/EPHA2/IL10"
"GO:0050679"	"GO:0050679"	"positive regulation of epithelial cell proliferation"	90	-0.409328895778647	-1.87230873736939	0.000235349493998588	0.000235349493998588	0.0267707581244744	1896	"tags=47%, list=22%, signal=37%"	"MED1/NME1/NOTCH2/PDCL3/NR4A1/F3/ARNT/KDM5B/ZNF703/FZD7/PGF/FGFR2/TCF7L2/RREB1/PDGFB/HIF1A/MYCN/GATA2/XBP1/WNT7A/DLX6/FGFR1/ECM1/MYC/TGM1/VEGFA/SEMA5A/TP63/FLT4/EGFR/TNFAIP3/PPP1R16B/CCND1/PTPRN/DLX5/FGF1/C5AR1/SCN5A/APLN/ITGB3/MIR27A/IL10"
"GO:0001890"	"GO:0001890"	"placenta development"	91	-0.409764424707386	-1.87671461595084	0.000236630383341221	0.000236630383341221	0.0267707581244744	1911	"tags=41%, list=23%, signal=32%"	"MAP2K1/MED1/NOTCH2/NCOA1/OVOL2/ARNT/FGFR2/CEBPB/LIF/PDGFB/HIF1A/FZD5/SOCS3/ASCL2/SNAI1/GATA2/DNMT3L/ZFP36L1/STC2/HES1/PPARG/CITED2/GCM1/EGFR/EPAS1/ADAM19/FOSL1/TEX19/HEY1/LEP/CDX2/ADM/SOX15/STC1/MME/TCF23/IL10"
"GO:0045765"	"GO:0045765"	"regulation of angiogenesis"	112	-0.487889659097188	-2.31900368446767	0.000237304224015187	0.000237304224015187	0.0267707581244744	1821	"tags=47%, list=22%, signal=38%"	"PKM/PDCL3/F3/GATA6/PIK3CB/JAK1/PGF/WARS2/CEACAM1/ADGRA2/HIF1A/RUNX1/FUT1/GAB1/GATA2/PTPRM/GADD45A/TERT/XBP1/C3/AGO2/AQP1/ECM1/PPARG/ITGA5/DDAH1/CDH5/VEGFA/SEMA5A/ANGPTL4/KLF4/SEMA6A/TNFAIP3/PPP1R16B/NPR1/EFNA3/SASH1/CREB3L1/HK2/ADM2/SERPINE1/LEP/NPPB/ADM/FGF1/ANGPT4/C5AR1/ITGB3/EPHA2/PTGIS/IL6/HHEX/IL10"
"GO:1901342"	"GO:1901342"	"regulation of vasculature development"	114	-0.482611740135684	-2.29940921177308	0.000237925291458482	0.000237925291458482	0.0267707581244744	1821	"tags=46%, list=22%, signal=37%"	"PKM/PDCL3/F3/GATA6/PIK3CB/JAK1/PGF/WARS2/CEACAM1/ADGRA2/HIF1A/RUNX1/FUT1/GAB1/GATA2/PTPRM/GADD45A/TERT/XBP1/C3/AGO2/AQP1/ECM1/PPARG/ITGA5/DDAH1/CDH5/VEGFA/SEMA5A/ANGPTL4/KLF4/SEMA6A/TNFAIP3/PPP1R16B/NPR1/EFNA3/SASH1/CREB3L1/HK2/ADM2/SERPINE1/LEP/NPPB/ADM/FGF1/ANGPT4/C5AR1/ITGB3/EPHA2/PTGIS/IL6/HHEX/IL10"
"GO:0071216"	"GO:0071216"	"cellular response to biotic stimulus"	92	-0.42746683634862	-1.95992204074102	0.000237925291458482	0.000237925291458482	0.0267707581244744	1607	"tags=37%, list=19%, signal=30%"	"CDK19/EIF2AK3/NFKBIA/CEBPB/TNIP1/MAP2K7/FZD5/AKAP8/MIF/ADAM9/XBP1/CD68/PPP1R15B/CD55/NR1D1/IRF8/LYN/HAVCR2/TRIB1/TNFAIP3/AXL/SASH1/SLC7A5/PRKCE/DDIT3/SCARB1/SERPINE1/CLEC7A/HMGCS2/AICDA/IL6/ANKRD1/IGFBPL1/IL10"
"GO:0098657"	"GO:0098657"	"import into cell"	93	-0.426742175573568	-1.96010102524531	0.000238606537819136	0.000238606537819136	0.0267707581244744	1536	"tags=42%, list=18%, signal=35%"	"ATP1A1/SYNGR3/SLC1A4/HCN2/ARL6IP5/SLC1A3/LRRC8C/SLC1A5/SLC12A8/SLC15A3/SLC8A2/PPP3CC/SLC8A3/SLC6A9/ACSL5/SLC3A2/PER2/SLC2A10/KCNJ4/KCNJ5/SLC7A1/SLC9C2/CACNA1S/CACNA1D/SLC2A1/SLC7A5/SLC6A2/SLC43A1/SCNN1G/SLC1A6/SLC7A11/TRPV2/SLC15A2/SCN5A/ITGB3/ATP1A2/SLC2A5/CACNA1E/IL10RA"
"GO:0070663"	"GO:0070663"	"regulation of leukocyte proliferation"	93	-0.38595410598589	-1.77275432835713	0.000238606537819136	0.000238606537819136	0.0267707581244744	1211	"tags=37%, list=14%, signal=32%"	"PELI1/CEBPB/BCL6/PRKCQ/BCL2L1/CSF1R/MIF/CSF1/IL34/TWSG1/EPO/CSF2RB/HES1/IL6ST/CD55/NFATC2/BCL2/LRRC32/LYN/HAVCR2/TFRC/EBI3/TNFAIP3/SLC7A1/LEP/INPP5D/CD22/PLA2G2F/SFTPD/LMO1/IKZF3/IL6/HHEX/IL10"
"GO:0001818"	"GO:0001818"	"negative regulation of cytokine production"	95	-0.436093943226917	-2.00430905406571	0.000239980801535877	0.000239980801535877	0.0267707581244744	1560	"tags=35%, list=18%, signal=29%"	"CEACAM1/BCL6/REL/LAPTM4B/BCL3/AKAP8/CCR7/GATA3/KAT5/TWSG1/SLC11A1/GBP1/PLA2G10/TSKU/SLC2A10/LRRC32/KLF4/HAVCR2/ERRFI1/TNFAIP3/AXL/DDIT3/INPP5D/NDRG2/APOA2/SFTPD/F2/IL1R2/MIR520G/EPHA2/IL6/BANK1/IL10"
"GO:0032496"	"GO:0032496"	"response to lipopolysaccharide"	122	-0.408152680449257	-1.96784836141996	0.000241721053903795	0.000241721053903795	0.0267707581244744	1641	"tags=39%, list=19%, signal=32%"	"FGFR2/TNFRSF11A/CDK19/PELI1/NFKBIA/CEBPB/TNIP1/MAP2K7/AKAP8/PALM3/CCR7/MIF/CSF1/TIMP4/SLC11A1/ADAM9/EPO/XBP1/PCK2/THBD/CD68/CSF2RB/CD55/NR1D1/GCH1/IRF8/LYN/HAVCR2/TRIB1/TNFAIP3/AXL/SASH1/SLC7A5/FOS/ALPL/NOCT/PRKCE/SCARB1/SERPINE1/ADM/CYP1A1/HMGCS2/AICDA/GJB6/IL6/IL10RA/ANKRD1/IL10"
"GO:0002237"	"GO:0002237"	"response to molecule of bacterial origin"	126	-0.413786982783497	-2.00262876469265	0.000244558571777941	0.000244558571777941	0.0267707581244744	1641	"tags=40%, list=19%, signal=32%"	"FGFR2/TNFRSF11A/CDK19/PELI1/NFKBIA/CEBPB/TNIP1/MAP2K7/FZD5/AKAP8/PALM3/CCR7/MIF/CSF1/TIMP4/SLC11A1/ADAM9/EPO/XBP1/PCK2/THBD/CD68/CSF2RB/CD55/NR1D1/GCH1/IRF8/LYN/HAVCR2/TRIB1/TNFAIP3/AXL/SASH1/SLC7A5/FOS/ALPL/NOCT/PRKCE/SCARB1/SERPINE1/ADM/CYP1A1/HMGCS2/C5AR1/AICDA/GJB6/IL6/IL10RA/ANKRD1/IL10"
"GO:0001666"	"GO:0001666"	"response to hypoxia"	139	-0.377753711808036	-1.85930037611995	0.000247096614776378	0.000247096614776378	0.0267707581244744	2254	"tags=50%, list=27%, signal=37%"	"FAM162A/CDKN1B/BNIP3L/CYGB/BNIP3/HSP90B1/NPEPPS/PAM/CD24/CFLAR/EP300/PLOD1/PDK3/XRCC1/MDM4/UBQLN1/ENO1/MMP2/TBL2/GATA6/ARNT/PIK3CB/SUV39H1/PLEKHN1/PGF/AJUBA/HIF1A/AK4/ITPR2/ASCL2/HILPDA/PDK1/ZFP36L1/LIMD1/TERT/CAV1/EPO/STC2/AQP1/PPARG/CBS/SLC8A3/LONP1/DDAH1/RYR1/MYC/BCL2/RORA/CITED2/VEGFA/CBFA2T3/CRYAB/ANGPTL4/TFRC/EPAS1/SLC2A1/FOS/PRKCE/HK2/NDRG1/DDIT4/SMAD3/LEP/ADM/CYP1A1/STC1/ANGPT4/CA9/PTGIS"
"GO:0036293"	"GO:0036293"	"response to decreased oxygen levels"	144	-0.370061425657057	-1.82960349531504	0.000249500998003992	0.000249500998003992	0.0267707581244744	2254	"tags=49%, list=27%, signal=36%"	"FAM162A/CDKN1B/BNIP3L/CYGB/BNIP3/HSP90B1/NPEPPS/PAM/CD24/CFLAR/EP300/PLOD1/PDK3/XRCC1/MDM4/UBQLN1/ENO1/MMP2/TBL2/GATA6/ARNT/PIK3CB/SUV39H1/PLEKHN1/PGF/AJUBA/ATF4/HIF1A/AK4/ITPR2/ASCL2/HILPDA/PDK1/ZFP36L1/LIMD1/TERT/CAV1/EPO/STC2/AQP1/PPARG/CBS/SLC8A3/LONP1/DDAH1/RYR1/MYC/BCL2/RORA/CITED2/VEGFA/CBFA2T3/CRYAB/ANGPTL4/TFRC/EPAS1/SLC2A1/FOS/PRKCE/HK2/NDRG1/DDIT4/SMAD3/LEP/ADM/CYP1A1/STC1/ANGPT4/CA9/PTGIS"
"GO:0070482"	"GO:0070482"	"response to oxygen levels"	155	-0.370390863388442	-1.85603358209071	0.000249625561657514	0.000249625561657514	0.0267707581244744	2254	"tags=48%, list=27%, signal=36%"	"FAM162A/CDKN1B/BNIP3L/CYGB/BNIP3/HSP90B1/NPEPPS/PAM/CD24/CFLAR/TXNRD2/EP300/PLOD1/PDK3/XRCC1/MDM4/GUCY1A2/UBQLN1/ENO1/MMP2/TBL2/GATA6/ARNT/PIK3CB/SUV39H1/PLEKHN1/PGF/AJUBA/ATF4/HIF1A/AK4/ITPR2/ASCL2/HILPDA/PDK1/ZFP36L1/LIMD1/TERT/CAV1/EPO/STC2/AQP1/PPARG/CBS/SLC8A3/LONP1/DDAH1/RYR1/MYC/BCL2/RORA/CITED2/VEGFA/CBFA2T3/CRYAB/ANGPTL4/TFRC/EPAS1/SLC2A1/SLC7A5/FOS/FOXO1/PRKCE/HK2/NDRG1/DDIT4/SMAD3/LEP/ADM/CYP1A1/STC1/ANGPT4/CA9/PTGIS"
"GO:0050678"	"GO:0050678"	"regulation of epithelial cell proliferation"	153	-0.351614463603554	-1.75847006969631	0.000249937515621095	0.000249937515621095	0.0267707581244744	1896	"tags=42%, list=22%, signal=33%"	"MED1/NME1/NOTCH2/OVOL2/DUSP10/SULF2/PDCL3/NR4A1/F3/ARNT/KDM5B/ZNF703/FZD7/PGF/FGFR2/FBXW7/CEACAM1/MAGED1/FMC1/TCF7L2/RREB1/PDGFB/HIF1A/FUT1/MYCN/EAF2/GATA3/GATA2/ZFP36L1/PTPRM/CAV1/XBP1/WNT7A/HES1/DLX6/FGFR1/ECM1/PPARG/MYC/WNT10B/TGM1/NR1D1/VEGFA/SEMA5A/TP63/FLT4/EGFR/ERRFI1/TNFAIP3/GDF5/PPP1R16B/CCND1/PTPRN/DLX5/NUPR1/SMAD3/LEP/FGF1/C5AR1/SCN5A/APLN/ITGB3/MIR27A/IL10"
"GO:0008015"	"GO:0008015"	"blood circulation"	180	-0.330788113679452	-1.69525426176891	0.000253742704897234	0.000253742704897234	0.0267707581244744	1110	"tags=26%, list=13%, signal=23%"	"FLNA/PDE4D/EXT1/CAV1/EPO/SLC8A2/CELF2/PPARG/NEDD4L/CBS/SLC8A3/DDAH1/CDH5/GCH1/GJA5/VEGFA/PCSK5/PER2/EPAS1/DES/MYOF/KCNJ5/NPR1/P2RY2/CACNA1D/PKP2/ATP2B3/IER3/ADM2/SCNN1G/SMAD3/LEP/NAV2/NPPB/TACR3/ADM/MYL3/STC1/ATP2B2/OLR1/SCN5A/APLN/MYL7/ATP1A2/EDN2/SLC2A5/CYP4F2"
"GO:0051249"	"GO:0051249"	"regulation of lymphocyte activation"	181	-0.337978792795078	-1.73298590535848	0.000254258835494533	0.000254258835494533	0.0267707581244744	1239	"tags=27%, list=15%, signal=24%"	"CCR7/GATA3/FGL1/KMT5B/TNFSF14/MIF/MAP3K8/KAT5/TWSG1/ZFP36L1/CAV1/NKAP/EPO/XBP1/BRAF/HES1/HMGB3/IL6ST/CD55/NFATC2/ZFP36L2/CYP26B1/CD19/BCL2/WNT10B/GLI3/LRRC32/NEDD9/LYN/HAVCR2/TFRC/EBI3/TNFAIP3/SLC7A1/AXL/LEP/INPP5D/SMARCB1/CD22/CLEC7A/PLA2G2F/SFTPD/LMO1/IKZF3/IL6/BANK1/ZBTB16/MIR27A/IL10"
"GO:0050673"	"GO:0050673"	"epithelial cell proliferation"	184	-0.347759188554174	-1.78818871954713	0.000254517688979384	0.000254517688979384	0.0267707581244744	1911	"tags=41%, list=23%, signal=32%"	"MAP2K1/MED1/NME1/NOTCH2/OVOL2/DUSP10/SULF2/FERMT1/PDCL3/NR4A1/F3/ARNT/KDM5B/ZNF703/FZD7/PIK3CB/PGF/FGFR2/FBXW7/CEACAM1/RASGRF1/CEBPB/MAGED1/FMC1/TCF7L2/RREB1/PDGFB/BCL2L1/HIF1A/FUT1/MYCN/EAF2/GATA3/FGL1/GATA2/ERN1/ZFP36L1/PTPRM/CAV1/XBP1/WNT7A/HES1/DLX6/FGFR1/ECM1/PPARG/MYC/WNT10B/TGM1/NR1D1/VEGFA/SEMA5A/TP63/FLT4/EGFR/ERRFI1/TNFAIP3/GDF5/PPP1R16B/CCND1/PTPRN/DLX5/NUPR1/SCARB1/SMAD3/LEP/FGF1/C5AR1/SCN5A/APLN/ITGB3/EPHA2/IL6/MIR27A/IL10"
"GO:0048732"	"GO:0048732"	"gland development"	184	-0.331142720077253	-1.70274631437971	0.000254517688979384	0.000254517688979384	0.0267707581244744	2070	"tags=41%, list=24%, signal=32%"	"PAM/MAPK3/MET/LAMA1/CSNK2A2/CFLAR/CEBPG/SOCS2/CRKL/MAP2K1/MED1/NME1/NOTCH2/SULF2/CGA/MMP2/GATA6/TSPO/KDM5B/ZNF703/FGFR2/TNFRSF11A/FBXW7/CEACAM1/CEBPB/ATP2C2/CYP19A1/RREB1/LATS1/HIF1A/CSF1R/JARID2/EAF2/GATA3/FGL1/CSF1/INSR/ATP7B/GATA2/TWSG1/EXT1/CAV1/HOXB9/XBP1/FASN/PCK2/BRAF/HES1/BCL2/CITED2/VEGFA/GLI3/TP63/VTN/EGFR/NTN1/WLS/TNFAIP3/CCND1/SLC7A5/HK2/PSAPL1/SMAD3/SMARCB1/NEURL1/TGM2/CYP1A1/EDAR/FGF1/HMGCS2/APLN/NR3C1/EPHA2/IL6/TG/IL10"
"GO:0002521"	"GO:0002521"	"leukocyte differentiation"	228	-0.329628034458454	-1.7478522832005	0.000259000259000259	0.000259000259000259	0.0267707581244744	1585	"tags=31%, list=19%, signal=26%"	"RNF41/FBXW7/DCAF1/CEACAM1/CEBPB/BCL6/FOXO3/LIF/HDAC5/CLPB/SNX10/RUNX1/CSF1R/BCL3/FZD5/CCR7/GATA3/DNAJB9/CSF1/IL34/GATA2/KAT5/ZFP36L1/NKAP/KLF6/XBP1/FASN/BRAF/JMJD6/PPARG/HMGB3/KLF10/IRF2BP2/ZFP36L2/CYP26B1/CD19/MYC/BCL2/RORA/WNT10B/CITED2/VEGFA/CBFA2T3/GLI3/IRF8/NEDD9/LYN/TRIB1/TFRC/IL18R1/UBASH3B/AXL/GAB2/DOCK11/FOS/ST3GAL1/NFIL3/RSAD2/LEP/INPP5D/ITGB6/SMARCB1/LY6D/NR3C1/EPHA2/IKZF3/AICDA/IL6/HHEX/ZBTB16/IL10"
"GO:0001525"	"GO:0001525"	"angiogenesis"	218	-0.406161484665975	-2.13437046712822	0.000259470679813181	0.000259470679813181	0.0267707581244744	1897	"tags=44%, list=22%, signal=35%"	"PLXDC1/MED1/NOTCH2/OVOL2/WASF2/MMP19/PKM/PDCL3/NR4A1/MMP2/F3/GATA6/AMOTL2/CLIC4/PIK3CB/JAK1/PXDN/PGF/FGFR2/WARS2/ACTG1/EIF2AK3/FBXW7/CALD1/CEACAM1/ADGRA2/HDAC5/HIF1A/BCAS3/RUNX1/FUT1/TYMP/FZD5/GAB1/GATA2/NOTCH3/SAT1/FLNA/PTPRM/GADD45A/TERT/CAV1/JAM3/XBP1/C3/WNT7A/AGO2/JMJD6/AQP1/ANPEP/ECM1/PPARG/ITGA5/TNFAIP2/DDAH1/AMOTL1/RORA/CDH5/GJA5/VEGFA/SEMA5A/FLT4/ANGPTL4/KLF4/SEMA6A/EPAS1/TNFAIP3/PPP1R16B/NPR1/EFNA3/ACKR3/SASH1/KLF5/CREB3L1/HK2/ADM2/STAB2/HEY1/SERPINE1/LEP/NPPB/ADM/FGF1/ANGPT4/C5AR1/APLN/ITGB3/EDN2/EPHA2/TGFBI/PTGIS/IL6/HHEX/MIR27A/IL10"
