NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_BASEMENT_MEMBRANE	GOCC_BASEMENT_MEMBRANE		70	-0.4079182	-1.60826	0.0023980816	0.088060156	0.864	3115	tags=33%, list=15%, signal=39%	
GOCC_KERATIN_FILAMENT	GOCC_KERATIN_FILAMENT		26	-0.5153023	-1.6082494	0.015801355	0.08547015	0.864	4303	tags=38%, list=21%, signal=48%	
GOCC_HIGH_DENSITY_LIPOPROTEIN_PARTICLE	GOCC_HIGH_DENSITY_LIPOPROTEIN_PARTICLE		20	-0.5435811	-1.6049103	0.027459955	0.08500737	0.871	4221	tags=45%, list=20%, signal=56%	
GOCC_INTERCALATED_DISC	GOCC_INTERCALATED_DISC		40	-0.45019388	-1.6035837	0.014354067	0.08353371	0.871	2460	tags=30%, list=12%, signal=34%	
GOCC_PHOSPHATASE_COMPLEX	GOCC_PHOSPHATASE_COMPLEX		49	-0.44447726	-1.5905943	0.020050125	0.090742245	0.893	7354	tags=57%, list=35%, signal=88%	
GOCC_M_BAND	GOCC_M_BAND		16	-0.56653386	-1.5883117	0.016666668	0.09000254	0.9	3468	tags=50%, list=17%, signal=60%	
GOCC_ACTIN_CYTOSKELETON	GOCC_ACTIN_CYTOSKELETON		427	-0.31220117	-1.5808891	0.0	0.09307889	0.908	4935	tags=38%, list=24%, signal=49%	
GOCC_METHYLTRANSFERASE_COMPLEX	GOCC_METHYLTRANSFERASE_COMPLEX		94	-0.3827982	-1.5753994	0.007853403	0.094490685	0.915	5712	tags=39%, list=28%, signal=54%	
GOCC_NUCLEOID	GOCC_NUCLEOID		44	-0.43691692	-1.5743102	0.016203703	0.09269644	0.916	7712	tags=64%, list=37%, signal=101%	
GOCC_PIGMENT_GRANULE	GOCC_PIGMENT_GRANULE		102	-0.37249586	-1.5666852	0.010075566	0.09612482	0.928	4344	tags=37%, list=21%, signal=47%	
GOCC_EUKARYOTIC_48S_PREINITIATION_COMPLEX	GOCC_EUKARYOTIC_48S_PREINITIATION_COMPLEX		17	-0.5497186	-1.5650405	0.03309693	0.09521409	0.929	5264	tags=47%, list=25%, signal=63%	
GOCC_INO80_COMPLEX	GOCC_INO80_COMPLEX		15	-0.57051414	-1.5634816	0.02895323	0.09403158	0.929	6568	tags=67%, list=32%, signal=97%	
GOCC_EUCHROMATIN	GOCC_EUCHROMATIN		50	-0.42179036	-1.562561	0.004901961	0.09256139	0.93	4314	tags=36%, list=21%, signal=45%	
GOCC_PRECATALYTIC_SPLICEOSOME	GOCC_PRECATALYTIC_SPLICEOSOME		52	-0.42448515	-1.5487783	0.0071770335	0.10055101	0.946	6604	tags=50%, list=32%, signal=73%	
GOCC_CELL_BODY_MEMBRANE	GOCC_CELL_BODY_MEMBRANE		18	-0.54009193	-1.5482821	0.042826552	0.09872344	0.946	1359	tags=39%, list=7%, signal=42%	
GOCC_LAMELLIPODIUM_MEMBRANE	GOCC_LAMELLIPODIUM_MEMBRANE		19	-0.5354684	-1.539573	0.034013607	0.10347103	0.958	4313	tags=47%, list=21%, signal=60%	
GOCC_ACETYLTRANSFERASE_COMPLEX	GOCC_ACETYLTRANSFERASE_COMPLEX		98	-0.3757719	-1.5376806	0.0023809525	0.10284758	0.959	5793	tags=43%, list=28%, signal=59%	
GOCC_RUFFLE	GOCC_RUFFLE		175	-0.3331822	-1.5330434	0.0	0.10422221	0.962	4710	tags=33%, list=23%, signal=42%	
GOCC_CELL_SUBSTRATE_JUNCTION	GOCC_CELL_SUBSTRATE_JUNCTION		396	-0.3062809	-1.5298961	0.0	0.10452986	0.964	4767	tags=32%, list=23%, signal=40%	
GOCC_RUFFLE_MEMBRANE	GOCC_RUFFLE_MEMBRANE		96	-0.367597	-1.5175303	0.0074257427	0.11226388	0.977	4710	tags=34%, list=23%, signal=44%	
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX		15	-0.55557954	-1.5112691	0.06437768	0.11548432	0.984	5264	tags=47%, list=25%, signal=62%	
GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION		47	-0.4182298	-1.4971731	0.024154589	0.124813065	0.987	1748	tags=28%, list=8%, signal=30%	
GOCC_MEDIATOR_COMPLEX	GOCC_MEDIATOR_COMPLEX		37	-0.4267845	-1.4939387	0.023752969	0.12591426	0.987	7501	tags=54%, list=36%, signal=84%	
GOCC_RECEPTOR_COMPLEX	GOCC_RECEPTOR_COMPLEX		272	-0.3092483	-1.4896295	0.0	0.12731174	0.988	2632	tags=24%, list=13%, signal=27%	
GOCC_APICAL_PART_OF_CELL	GOCC_APICAL_PART_OF_CELL		358	-0.29881257	-1.478	0.0	0.13586341	0.994	3853	tags=27%, list=19%, signal=32%	
GOCC_LEADING_EDGE_MEMBRANE	GOCC_LEADING_EDGE_MEMBRANE		151	-0.3318192	-1.4718307	0.010810811	0.14000541	0.996	4442	tags=34%, list=21%, signal=43%	
GOCC_ADHERENS_JUNCTION	GOCC_ADHERENS_JUNCTION		160	-0.32786345	-1.4703122	0.008571428	0.13904734	0.996	4372	tags=34%, list=21%, signal=43%	
GOCC_SIN3_TYPE_COMPLEX	GOCC_SIN3_TYPE_COMPLEX		22	-0.48708498	-1.4700695	0.057017542	0.1370346	0.996	7292	tags=64%, list=35%, signal=98%	
GOCC_SARCOPLASMIC_RETICULUM	GOCC_SARCOPLASMIC_RETICULUM		62	-0.38180408	-1.4640553	0.02244389	0.1408012	0.997	2802	tags=26%, list=13%, signal=30%	
GOCC_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR	GOCC_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR		19	-0.49474427	-1.4581481	0.052980132	0.1447209	0.999	5299	tags=37%, list=26%, signal=49%	
GOCC_U2_SNRNP	GOCC_U2_SNRNP		25	-0.46937272	-1.4579289	0.07289294	0.14249593	0.999	6604	tags=56%, list=32%, signal=82%	
GOCC_CAVEOLA	GOCC_CAVEOLA		63	-0.37935564	-1.4425509	0.036764707	0.1559326	0.999	1452	tags=21%, list=7%, signal=22%	
GOCC_CELL_CELL_CONTACT_ZONE	GOCC_CELL_CELL_CONTACT_ZONE		60	-0.3683592	-1.4380577	0.027093597	0.15834005	0.999	2460	tags=25%, list=12%, signal=28%	
GOCC_CELL_CELL_JUNCTION	GOCC_CELL_CELL_JUNCTION		420	-0.2894114	-1.4353964	0.0	0.15867756	0.999	3051	tags=23%, list=15%, signal=27%	
GOCC_BASOLATERAL_PLASMA_MEMBRANE	GOCC_BASOLATERAL_PLASMA_MEMBRANE		195	-0.30638146	-1.4280607	0.0029411765	0.16411676	0.999	3265	tags=28%, list=16%, signal=33%	
GOCC_CORNIFIED_ENVELOPE	GOCC_CORNIFIED_ENVELOPE		36	-0.420557	-1.4213147	0.046341464	0.16848573	0.999	3854	tags=33%, list=19%, signal=41%	
GOCC_BASAL_PART_OF_CELL	GOCC_BASAL_PART_OF_CELL		240	-0.30245873	-1.4208735	0.0	0.1666732	0.999	3293	tags=29%, list=16%, signal=34%	
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE		232	-0.29837692	-1.4111333	0.0055555557	0.17548345	0.999	1782	tags=20%, list=9%, signal=21%	
GOCC_MYOSIN_COMPLEX	GOCC_MYOSIN_COMPLEX		43	-0.3997037	-1.4025925	0.06281407	0.18366991	0.999	1553	tags=26%, list=7%, signal=28%	
GOCC_STRIATED_MUSCLE_THIN_FILAMENT	GOCC_STRIATED_MUSCLE_THIN_FILAMENT		20	-0.47394764	-1.3989075	0.079822615	0.1861091	1.0	3364	tags=40%, list=16%, signal=48%	
GOCC_T_TUBULE	GOCC_T_TUBULE		43	-0.39426637	-1.3965148	0.06872038	0.18659495	1.0	2091	tags=30%, list=10%, signal=34%	
GOCC_MEMBRANE_MICRODOMAIN	GOCC_MEMBRANE_MICRODOMAIN		223	-0.29432556	-1.3936964	0.003058104	0.18797158	1.0	4256	tags=30%, list=21%, signal=37%	
GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON	GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON		109	-0.33481598	-1.3890623	0.028132992	0.19151425	1.0	4303	tags=31%, list=21%, signal=39%	
GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION		15	-0.51097226	-1.3871863	0.11214953	0.19109194	1.0	3243	tags=40%, list=16%, signal=47%	
GOCC_COPI_COATED_VESICLE	GOCC_COPI_COATED_VESICLE		24	-0.4481802	-1.3867673	0.08764045	0.1891144	1.0	6741	tags=58%, list=32%, signal=86%	
GOCC_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	GOCC_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX		15	-0.5119928	-1.3844726	0.09375	0.18956171	1.0	8086	tags=73%, list=39%, signal=120%	
GOCC_GERM_CELL_NUCLEUS	GOCC_GERM_CELL_NUCLEUS		52	-0.37953576	-1.3788669	0.05	0.19338283	1.0	4728	tags=33%, list=23%, signal=42%	
GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX	GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX		32	-0.413886	-1.3788396	0.07760532	0.19100262	1.0	5218	tags=38%, list=25%, signal=50%	
GOCC_CELL_LEADING_EDGE	GOCC_CELL_LEADING_EDGE		376	-0.2753235	-1.3748051	0.0	0.19319089	1.0	5211	tags=36%, list=25%, signal=47%	
GOCC_POLYSOME	GOCC_POLYSOME		63	-0.35868585	-1.3716375	0.04896907	0.19468923	1.0	7709	tags=49%, list=37%, signal=78%	
GOCC_MICROVILLUS_MEMBRANE	GOCC_MICROVILLUS_MEMBRANE		26	-0.43331498	-1.3674735	0.10690423	0.19743265	1.0	3212	tags=35%, list=15%, signal=41%	
GOCC_PROTEASOME_CORE_COMPLEX	GOCC_PROTEASOME_CORE_COMPLEX		17	-0.48275387	-1.3668776	0.113895215	0.19577384	1.0	7155	tags=53%, list=34%, signal=81%	
GOCC_LAMELLIPODIUM	GOCC_LAMELLIPODIUM		183	-0.2982254	-1.3619591	0.009463723	0.20015427	1.0	5211	tags=38%, list=25%, signal=50%	
GOCC_SIDE_OF_MEMBRANE	GOCC_SIDE_OF_MEMBRANE		479	-0.2671297	-1.3572847	0.0	0.20303725	1.0	3081	tags=23%, list=15%, signal=26%	
GOCC_NUCLEAR_SPECK	GOCC_NUCLEAR_SPECK		389	-0.2717533	-1.352325	0.0	0.20713353	1.0	5592	tags=34%, list=27%, signal=46%	
GOCC_BRUSH_BORDER_MEMBRANE	GOCC_BRUSH_BORDER_MEMBRANE		50	-0.37050548	-1.3454909	0.07061503	0.21320842	1.0	3818	tags=32%, list=18%, signal=39%	
GOCC_COLLAGEN_TRIMER	GOCC_COLLAGEN_TRIMER		45	-0.37127918	-1.342896	0.051282052	0.21448456	1.0	3995	tags=38%, list=19%, signal=47%	
GOCC_TELOMERASE_HOLOENZYME_COMPLEX	GOCC_TELOMERASE_HOLOENZYME_COMPLEX		22	-0.43859664	-1.3395779	0.118161924	0.21671093	1.0	8469	tags=77%, list=41%, signal=130%	
GOCC_MYOSIN_II_COMPLEX	GOCC_MYOSIN_II_COMPLEX		17	-0.4668593	-1.3393381	0.11460674	0.21462095	1.0	1489	tags=29%, list=7%, signal=32%	
GOCC_TRANSLATION_PREINITIATION_COMPLEX	GOCC_TRANSLATION_PREINITIATION_COMPLEX		19	-0.4554948	-1.3270158	0.13071896	0.229132	1.0	5264	tags=42%, list=25%, signal=56%	
GOCC_FIBRILLAR_CENTER	GOCC_FIBRILLAR_CENTER		140	-0.3004118	-1.3210692	0.038356163	0.23548588	1.0	4393	tags=33%, list=21%, signal=41%	
GOCC_NURD_COMPLEX	GOCC_NURD_COMPLEX		16	-0.4725918	-1.3176266	0.11409396	0.23770206	1.0	3398	tags=31%, list=16%, signal=37%	
GOCC_PLASMA_MEMBRANE_RAFT	GOCC_PLASMA_MEMBRANE_RAFT		82	-0.3281174	-1.3090239	0.06818182	0.24697301	1.0	1564	tags=18%, list=8%, signal=20%	
GOCC_FICOLIN_1_RICH_GRANULE_MEMBRANE	GOCC_FICOLIN_1_RICH_GRANULE_MEMBRANE		48	-0.36260638	-1.3069998	0.09779951	0.2472257	1.0	3081	tags=25%, list=15%, signal=29%	
GOCC_INTEGRIN_COMPLEX	GOCC_INTEGRIN_COMPLEX		27	-0.41457003	-1.3005022	0.14252874	0.25419417	1.0	1594	tags=30%, list=8%, signal=32%	
GOCC_CELL_PROJECTION_MEMBRANE	GOCC_CELL_PROJECTION_MEMBRANE		289	-0.2683732	-1.2985523	0.016611295	0.25447738	1.0	3019	tags=21%, list=15%, signal=25%	
GOCC_BRUSH_BORDER	GOCC_BRUSH_BORDER		93	-0.31693983	-1.2956262	0.05655527	0.2562689	1.0	4111	tags=32%, list=20%, signal=40%	
GOCC_RIBONUCLEOPROTEIN_GRANULE	GOCC_RIBONUCLEOPROTEIN_GRANULE		244	-0.2722207	-1.2952316	0.029940119	0.2546038	1.0	5163	tags=34%, list=25%, signal=44%	
GOCC_TERTIARY_GRANULE	GOCC_TERTIARY_GRANULE		125	-0.298288	-1.289813	0.05691057	0.26075438	1.0	3243	tags=22%, list=16%, signal=26%	
GOCC_FICOLIN_1_RICH_GRANULE	GOCC_FICOLIN_1_RICH_GRANULE		163	-0.28721765	-1.2846314	0.046703298	0.26628858	1.0	5519	tags=33%, list=27%, signal=44%	
GOCC_SARCOPLASM	GOCC_SARCOPLASM		76	-0.32577676	-1.2800965	0.0880829	0.27103987	1.0	2516	tags=22%, list=12%, signal=25%	
GOCC_SWI_SNF_COMPLEX	GOCC_SWI_SNF_COMPLEX		28	-0.39663342	-1.2741019	0.13646056	0.2775643	1.0	4688	tags=46%, list=23%, signal=60%	
GOCC_CORE_MEDIATOR_COMPLEX	GOCC_CORE_MEDIATOR_COMPLEX		26	-0.39928296	-1.2678453	0.14888889	0.2852005	1.0	5352	tags=31%, list=26%, signal=41%	
GOCC_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX	GOCC_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX		17	-0.45208365	-1.2647097	0.18651685	0.28753498	1.0	6939	tags=53%, list=33%, signal=79%	
GOCC_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX	GOCC_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX		127	-0.29020283	-1.2645977	0.06349207	0.2851286	1.0	1594	tags=17%, list=8%, signal=19%	
GOCC_GAP_JUNCTION	GOCC_GAP_JUNCTION		20	-0.42364377	-1.2596353	0.15659955	0.29059392	1.0	1032	tags=15%, list=5%, signal=16%	
GOCC_FICOLIN_1_RICH_GRANULE_LUMEN	GOCC_FICOLIN_1_RICH_GRANULE_LUMEN		115	-0.29089582	-1.2550942	0.08421053	0.2950789	1.0	5519	tags=34%, list=27%, signal=46%	
GOCC_PROTEASOME_REGULATORY_PARTICLE	GOCC_PROTEASOME_REGULATORY_PARTICLE		19	-0.4270919	-1.2545538	0.17180617	0.29322577	1.0	6556	tags=53%, list=32%, signal=77%	
GOCC_SPECIFIC_GRANULE_MEMBRANE	GOCC_SPECIFIC_GRANULE_MEMBRANE		71	-0.30916855	-1.2498354	0.0952381	0.29821494	1.0	2763	tags=24%, list=13%, signal=28%	
GOCC_POLYSOMAL_RIBOSOME	GOCC_POLYSOMAL_RIBOSOME		29	-0.38799635	-1.2494874	0.17056075	0.2962198	1.0	12715	tags=100%, list=61%, signal=258%	
GOCC_TRANS_GOLGI_NETWORK	GOCC_TRANS_GOLGI_NETWORK		225	-0.2650284	-1.2452883	0.031152649	0.30122405	1.0	3803	tags=27%, list=18%, signal=32%	
GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX	GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX		392	-0.25004917	-1.23872	0.009584664	0.30997097	1.0	3289	tags=23%, list=16%, signal=27%	
GOCC_DESMOSOME	GOCC_DESMOSOME		22	-0.40992355	-1.2373056	0.18181819	0.3096815	1.0	6248	tags=41%, list=30%, signal=58%	
GOCC_PROTEASOME_COMPLEX	GOCC_PROTEASOME_COMPLEX		56	-0.3333367	-1.2366035	0.13716814	0.30824152	1.0	7203	tags=50%, list=35%, signal=76%	
GOCC_CORTICAL_ACTIN_CYTOSKELETON	GOCC_CORTICAL_ACTIN_CYTOSKELETON		65	-0.32020655	-1.2355822	0.13648294	0.3073441	1.0	4272	tags=38%, list=21%, signal=48%	
GOCC_TERTIARY_GRANULE_MEMBRANE	GOCC_TERTIARY_GRANULE_MEMBRANE		57	-0.32419127	-1.2353952	0.12690355	0.3049911	1.0	2763	tags=25%, list=13%, signal=28%	
GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX		43	-0.34619743	-1.2297252	0.13942307	0.3129058	1.0	1147	tags=23%, list=6%, signal=25%	
GOCC_SARCOPLASMIC_RETICULUM_MEMBRANE	GOCC_SARCOPLASMIC_RETICULUM_MEMBRANE		35	-0.35834908	-1.2288102	0.16222222	0.31184915	1.0	1432	tags=17%, list=7%, signal=18%	
GOCC_COPII_VESICLE_COAT	GOCC_COPII_VESICLE_COAT		16	-0.43124005	-1.2166307	0.2080537	0.3311232	1.0	2261	tags=31%, list=11%, signal=35%	
GOCC_GLYCOPROTEIN_COMPLEX	GOCC_GLYCOPROTEIN_COMPLEX		15	-0.4432247	-1.2136216	0.21225382	0.33408612	1.0	2660	tags=27%, list=13%, signal=31%	
GOCC_NUCLEAR_PERIPHERY	GOCC_NUCLEAR_PERIPHERY		144	-0.2761575	-1.2117361	0.08625337	0.33476743	1.0	6193	tags=43%, list=30%, signal=61%	
GOCC_PRESPLICEOSOME	GOCC_PRESPLICEOSOME		16	-0.44330004	-1.2104589	0.21896163	0.33417112	1.0	5570	tags=44%, list=27%, signal=60%	
GOCC_ENDOPLASMIC_RETICULUM_LUMEN	GOCC_ENDOPLASMIC_RETICULUM_LUMEN		235	-0.25774807	-1.2058096	0.05899705	0.34021336	1.0	4046	tags=26%, list=19%, signal=32%	
GOCC_NUCLEAR_CHROMOSOME	GOCC_NUCLEAR_CHROMOSOME		209	-0.2553929	-1.1923777	0.08757062	0.36198992	1.0	7650	tags=45%, list=37%, signal=71%	
GOCC_TIGHT_JUNCTION	GOCC_TIGHT_JUNCTION		116	-0.2800054	-1.1879555	0.12335958	0.3680396	1.0	5480	tags=39%, list=26%, signal=52%	
GOCC_ROUGH_ENDOPLASMIC_RETICULUM	GOCC_ROUGH_ENDOPLASMIC_RETICULUM		51	-0.32797566	-1.1872791	0.19746836	0.3664425	1.0	5466	tags=37%, list=26%, signal=50%	
GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS		133	-0.27088878	-1.1865531	0.12661499	0.36496305	1.0	3463	tags=25%, list=17%, signal=30%	
GOCC_ENDOPEPTIDASE_COMPLEX	GOCC_ENDOPEPTIDASE_COMPLEX		75	-0.29998815	-1.1857342	0.16461916	0.36385033	1.0	7211	tags=48%, list=35%, signal=73%	
GOCC_COSTAMERE	GOCC_COSTAMERE		16	-0.42273986	-1.1839136	0.23167849	0.36440498	1.0	5366	tags=63%, list=26%, signal=84%	
GOCC_CYTOPLASMIC_STRESS_GRANULE	GOCC_CYTOPLASMIC_STRESS_GRANULE		83	-0.28855842	-1.1833748	0.12628865	0.36269194	1.0	5912	tags=40%, list=28%, signal=55%	
GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX	GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX		23	-0.3732512	-1.1765366	0.23129252	0.3735754	1.0	851	tags=13%, list=4%, signal=14%	
GOCC_ENDOSOME_LUMEN	GOCC_ENDOSOME_LUMEN		28	-0.36477378	-1.1750553	0.2026726	0.37374893	1.0	347	tags=11%, list=2%, signal=11%	
GOCC_APICAL_JUNCTION_COMPLEX	GOCC_APICAL_JUNCTION_COMPLEX		135	-0.26632145	-1.1741242	0.14933333	0.37302783	1.0	5480	tags=39%, list=26%, signal=53%	
GOCC_NUCLEAR_MEMBRANE	GOCC_NUCLEAR_MEMBRANE		280	-0.24257387	-1.1716768	0.08083832	0.3746544	1.0	4823	tags=28%, list=23%, signal=36%	
