"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS"	"GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS"	"GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS"	"17/6099"	"33/17872"	0.0294741397847803	0.139168739019699	0.110622019488942	"ST3GAL1/CD74/PRKCQ/HIF1A/JAK3/DOCK8/BCL6/FOXP1/GPAM/BCL10/TSC22D3/RAG1/PTCRA/AURKB/NOC2L/SLC39A10/MIF"	17
"GOBP_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS"	"GOBP_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS"	"GOBP_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS"	"17/6099"	"33/17872"	0.0294741397847803	0.139168739019699	0.110622019488942	"HIF1A/SLC1A1/FBXW7/NCOA7/LANCL1/GFER/ATF4/IL10/MCL1/PARP1/ARL6IP5/SLC7A11/FZD1/PINK1/TBC1D24/TSC1/ENDOG"	17
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS"	"GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS"	"GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS"	"17/6099"	"33/17872"	0.0294741397847803	0.139168739019699	0.110622019488942	"CREBBP/HSP90AB1/EP300/SNW1/FERMT1/AXIN1/GIPC1/SDCBP/SMAD4/CDKN2B/DAB2/FLCN/RNF111/CITED2/NPNT/LRG1/SLC2A10"	17
"GOBP_RECEPTOR_RECYCLING"	"GOBP_RECEPTOR_RECYCLING"	"GOBP_RECEPTOR_RECYCLING"	"17/6099"	"33/17872"	0.0294741397847803	0.139168739019699	0.110622019488942	"ALS2/VAMP3/CHMP5/ACHE/PLEKHJ1/RAB29/ECE1/OPTN/ARFGEF2/LDLR/SORL1/AP1AR/CAMLG/TBC1D16/ANXA2/RAB11B/INPP5F"	17
"GOBP_REGULATION_OF_AEROBIC_RESPIRATION"	"GOBP_REGULATION_OF_AEROBIC_RESPIRATION"	"GOBP_REGULATION_OF_AEROBIC_RESPIRATION"	"17/6099"	"33/17872"	0.0294741397847803	0.139168739019699	0.110622019488942	"HIF1A/ABCD1/TRPV4/COX7A2/IDE/SLC25A23/CBFA2T3/ISCU/MYC/PINK1/AK4/ATP7A/VCP/NUPR1/BNIP3/SHMT2/ARL2"	17
"GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I"	"GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I"	"GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I"	"17/6099"	"33/17872"	0.0294741397847803	0.139168739019699	0.110622019488942	"DHX33/SMARCB1/PIH1D1/NCL/HEATR1/IPPK/SMARCA4/ATF4/ERBB2/LYAR/POLR2K/DEDD/WDR43/EIF2AK3/POLR2L/SIRT7/FLNA"	17
"GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS"	"GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS"	"GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS"	"26/6099"	"55/17872"	0.0295943222470929	0.139191697946313	0.110640269009957	"HDAC4/TIGAR/EP300/HIF1A/PRKAG2/GIT1/SLC25A12/CBFA2T3/MYC/TP53/APP/ARNT/SLC2A6/JMJD8/DDIT4/STAT3/INSR/PGAM1/PPP1R3B/NUPR1/PRKAG1/PPARA/ENTPD5/ARL2/PPP1CB/TREX1"	26
"GOBP_REGULATION_OF_LIPID_STORAGE"	"GOBP_REGULATION_OF_LIPID_STORAGE"	"GOBP_REGULATION_OF_LIPID_STORAGE"	"26/6099"	"55/17872"	0.0295943222470929	0.139191697946313	0.110640269009957	"ABHD5/NR1H3/PLA2G10/SREBF1/SCARB1/OSBPL8/NFKBIA/PLIN3/MEST/FBXW7/EHD1/CPT1A/PPARD/C3/NR1H2/PPARG/HILPDA/IL6/ITGAV/TTC39B/ZC3H12A/LEP/PNPLA2/PPARA/SREBF2/ITGB3"	26
"GOBP_SPINDLE_LOCALIZATION"	"GOBP_SPINDLE_LOCALIZATION"	"GOBP_SPINDLE_LOCALIZATION"	"26/6099"	"55/17872"	0.0295943222470929	0.139191697946313	0.110640269009957	"PAX6/SPDL1/ASPM/FBXW11/LLGL2/CLASP1/NDC80/NSFL1C/MYH9/TLE6/WASL/KPNB1/SPIRE1/CDK5RAP2/NUSAP1/ACTR2/DYNLT1/MCPH1/SPRY1/NDEL1/PLK1/PKHD1/SAPCD2/DYNC1H1/SPIRE2/UBXN2B"	26
"GOBP_NUCLEOTIDE_EXCISION_REPAIR"	"GOBP_NUCLEOTIDE_EXCISION_REPAIR"	"GOBP_NUCLEOTIDE_EXCISION_REPAIR"	"28/6099"	"60/17872"	0.0296113136885788	0.139191697946313	0.110640269009957	"RAD52/SLC30A9/POLD1/POLB/XAB2/RAD23B/USP45/RPA1/DDB2/ERCC5/HUS1/KAT7/CUL4A/TP53/GTF2H2/CETN2/MMS19/RNF111/FANCC/POLL/DDB1/COMMD1/LIG4/POLE/RAD23A/USP7/SLX4/GTF2H5"	28
"GOBP_REGULATION_OF_GLUCOSE_IMPORT"	"GOBP_REGULATION_OF_GLUCOSE_IMPORT"	"GOBP_REGULATION_OF_GLUCOSE_IMPORT"	"28/6099"	"60/17872"	0.0296113136885788	0.139191697946313	0.110640269009957	"CLTCL1/OSBPL8/SORBS1/FGF21/GRB10/PRKAG2/RPS6KB1/MAPK14/NFE2L2/RTN2/ARPP19/RNASEL/APPL2/MYC/AKT1/CAPN10/PIK3R1/APPL1/HK2/ACE/PRKCI/KLF15/TERT/INSR/LEP/PTPN11/ITLN1/ENPP1"	28
"GOBP_PROTEIN_PROCESSING"	"GOBP_PROTEIN_PROCESSING"	"GOBP_PROTEIN_PROCESSING"	"97/6099"	"242/17872"	0.0298216496192015	0.14005524731875	0.111326684480703	"BAD/SPRTN/CYFIP2/CASP8/RPS6KA2/PRKACA/ENO1/SIRT4/PCSK5/TBC1D10A/MYH9/IFT52/CTSZ/HM13/PGK1/LONP2/CTSH/RIPK2/HPN/SERPINE1/GLI3/PITRM1/CPD/CPZ/METAP2/LPCAT3/PERP/PCSK4/IL1R2/TMEM59/ECE1/F3/SPCS2/PLAU/MYRF/BCL2L12/CHAC1/SPCS3/CASP9/GGT2/CTSL/ADAM19/SERPINE2/YME1L1/TMPRSS4/ADAM10/IFT172/APH1B/C1RL/PCSK6/FURIN/PRKACB/SDE2/PARP1/PSEN2/SLC30A5/SNX12/GSN/IMMP1L/ADAM8/CAST/DISP1/ADAMTS3/TYSND1/MMP14/RUNX1/ACE/ADAMTS13/PCSK7/OMA1/CAPN2/CTSS/CLEC3B/CASP3/FXN/STOML2/PMPCA/CASP7/FAM111A/PRNP/CYCS/PARL/LDLRAD3/GAS1/FKRP/ATP6AP2/ANXA2/PTCH1/DYNC2H1/MME/SRC/DDI2/S100A10/ERO1A/ASPH/INPP5B/PISD"	97
"GOBP_CONNECTIVE_TISSUE_DEVELOPMENT"	"GOBP_CONNECTIVE_TISSUE_DEVELOPMENT"	"GOBP_CONNECTIVE_TISSUE_DEVELOPMENT"	"104/6099"	"261/17872"	0.0298900400505551	0.140251213796539	0.111482453712198	"CFLAR/PKD1/BARX2/HYAL2/IFT80/EVC/ACAT1/MEF2C/WNT11/LRP5L/XBP1/PDGFB/SPTLC2/HIF1A/TRIP11/ZNF516/SMAD7/MAPK3/SMPD3/TGFB1/NAMPT/GLI3/TGFBR1/BMPR1A/COL1A1/DHRS7B/ZBTB16/MDK/TRPV4/PPARD/MAPK14/ARRDC3/HYAL1/ATF2/MEF2D/KLF7/SATB2/MSX2/SNX19/TGFBI/SNAI1/MKKS/GDF5/POR/FOXA1/TRPM4/COL5A1/CHSY1/LOXL2/HMGCS2/SOX5/CDK4/ADAMTS7/SORL1/COL2A1/BBS4/ECM1/CTSK/MBOAT2/WNT9A/LNPK/SLC25A25/SERPINH1/WNT7A/PAXIP1/STC1/RUNX1/PTH1R/MSX1/PGRMC2/ATP7A/SLC39A13/SMAD3/LTBP3/AXIN2/SHOX2/THBS3/WNT10B/UBB/PDGFD/CHST11/RXFP1/EIF2AK3/RARG/LEP/SH3PXD2B/UMODL1/PTPN11/CREB3L2/EXT1/TSKU/CSF1/WNT7B/SULF2/COL27A1/ARID5A/ANXA6/DDRGK1/HOXC4/BMPR2/CRIP1/EBF2/FOXD1/SCX"	104
"GOBP_B_CELL_APOPTOTIC_PROCESS"	"GOBP_B_CELL_APOPTOTIC_PROCESS"	"GOBP_B_CELL_APOPTOTIC_PROCESS"	"14/6099"	"26/17872"	0.0302864801264871	0.141732104506514	0.112659579567716	"CD74/CRKL/BCL6/FOXP1/PKN1/IL10/BCL10/TNFRSF21/AURKB/NOC2L/SLC39A10/FNIP1/MIF/LYN"	14
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION"	"GOBP_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION"	"GOBP_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION"	"14/6099"	"26/17872"	0.0302864801264871	0.141732104506514	0.112659579567716	"PDGFB/RASSF2/NBN/VEGFA/RAD50/RAP2A/CALM2/PDGFC/TAOK2/ACE/CALM3/PDGFD/SRC/CALM1"	14
"GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM"	"GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM"	"GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM"	"14/6099"	"26/17872"	0.0302864801264871	0.141732104506514	0.112659579567716	"ERLEC1/EDEM2/TM9SF4/CD81/TMEM30A/EDEM1/UBAC2/GCC2/SORL1/SAR1B/UBE2G2/BCAP31/INSIG1/SVIP"	14
"GOBP_ORGANELLE_FUSION"	"GOBP_ORGANELLE_FUSION"	"GOBP_ORGANELLE_FUSION"	"60/6099"	"143/17872"	0.030422523374055	0.142242198175582	0.113065041255435	"VPS41/ZDHHC6/VAMP3/ADCK1/GNAI3/TFRC/RAB7A/STX7/CHMP2B/HUWE1/SNAP29/EEA1/CORO1A/VPS18/GDAP1/ANKRD27/CAV2/STX1A/CHCHD3/GOSR2/GOSR1/VAT1/STX2/C2CD5/THG1L/BNIP1/PIKFYVE/CHMP3/MFN2/VAMP4/TMEM175/VPS4A/ARL8B/DYSF/STX6/TBC1D4/STXBP1/VAMP1/RAB20/PIP4K2A/VTI1A/ATP13A2/VPS11/OMA1/STOML2/PRRT2/MFN1/PARL/SPHK1/BNIP3/ANXA2/UVRAG/SAMD9/FIS1/VPS16/VAMP2/PLEKHM1/FER1L5/PCDHGA3/RAB7B"	60
"GOBP_TISSUE_REMODELING"	"GOBP_TISSUE_REMODELING"	"GOBP_TISSUE_REMODELING"	"72/6099"	"175/17872"	0.0308076253162403	0.143796125005928	0.114300221837812	"CAPN1/NCDN/FLT4/ATG5/TFRC/RAB7A/GPR137B/CEACAM1/MEF2C/SNX10/MMP2/SUCO/LRP5L/HIF1A/RASSF2/CST3/ACP5/SFRP1/TGFB1/RAB3D/CAV1/LIPA/MDK/TCIRG1/ACVR2B/EPAS1/LEPR/TNFAIP3/GDF5/LIF/PPARG/NOTCH2/TMBIM1/IL6/PPP3CA/CELA1/DEF8/TP53/TNFRSF11A/EPHA2/CTSK/ADAM8/UBASH3B/PRKCA/MMP14/RUNX1/ACE/PTH1R/ELF3/ATP7A/TPP1/AXL/LTBP3/RBPJ/INPP5D/CHD7/GPR137/LEP/F2R/EXT1/CSF1R/BCR/MITF/NF1/FLNA/SRC/ZNF675/CCDC154/BMPR2/LGR4/PLEKHM1/ITGB3"	72
"GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY"	"GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY"	"GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY"	"105/6099"	"264/17872"	0.0308095499775058	0.143796125005928	0.114300221837812	"CFLAR/DVL2/DHX33/MBTPS2/PRKCH/ARHGEF5/EIF2AK2/PRKCQ/TP53BP1/PRKCZ/HDAC4/PPP2R5B/TCF3/TFRC/ERC1/JAK2/SMARCB1/EP300/PSMA6/CD40/TRADD/RIPK2/AMH/CAV1/TRIM14/DDX58/TRIM37/HDAC5/RWDD1/TRIM38/VEGFA/IL18R1/ATF2/ARHGEF2/CTH/TAF12/CLU/TRAF2/SMARCA4/TICAM1/SMO/FOXA1/TRIM21/PPARG/TRIM5/TRIM22/FLOT2/CLOCK/MAP3K7/IL6/IL10/RIPK1/PPP3CA/CRTC3/CARD14/TNFRSF11A/APP/AKT1/BCL10/TRIM41/PPRC1/ADAM8/SAV1/CEBPG/FZD1/EDA/PINK1/CRTC2/PLPP3/STK36/PRKCI/ADCY1/PRDX3/SMAD3/NKX3-1/RHEBL1/TRAPPC9/STAT3/LGALS9/WNT10B/MALT1/CLEC7A/MYD88/RELA/FZD4/DDIT3/FOSL1/SPHK1/UBE2N/RTKN2/RIPK4/TRIM52/IRAK1/PRKD1/LPAR5/CIB1/RNF220/IL1RAP/DDRGK1/TFDP1/CARD11/CHUK/PHB2/TRIM34/RAB7B"	105
"GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS"	"GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS"	"GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS"	"116/6099"	"294/17872"	0.0309397073774086	0.144275585820185	0.114681334176061	"DVL2/DLX6/PAX6/FUZ/NTN1/FGFR2/NDST1/TEAD2/TULP3/MEF2C/GRHL2/WNT11/KDM2B/MYO15A/HIF1A/MTHFD1/IFT52/MIB1/MAPK3/NDRG4/FZD3/MEGF8/HPN/DLX5/HOXA1/GLI3/TGFBR1/DVL1/GATA3/SUFU/SLC9A3R1/SOBP/HES1/HYAL1/IFT57/ACVR1/VAX2/ATP6V1B1/MFAP2/PKD2/SATB2/MTHFD1L/PLS1/TBX2/GJB6/HOXA7/PAX8/INSIG2/OVOL2/MKKS/SIX1/SMO/HOXD9/CHRNA10/MICAL2/NOTCH2/TBX3/AHI1/SETDB2/TFAP2A/MYO7A/YAP1/IFT172/BBS7/SEC24B/COL2A1/LRIG3/BBS4/CCDC40/EIF4A3/SOD1/EPHA2/SLC39A1/LRIG1/CRB2/ZIC1/MMP14/WDR19/GRHL3/FOXH1/VANGL2/FLVCR1/BBS5/MSX1/FZD5/CITED2/FZD6/STOX1/FRS2/SMAD3/TTC39C/SHOX2/ARL13B/HOXB9/CHST11/CHD7/RARG/SP3/SMAD2/TPRN/GATA2/TSHZ1/ALX1/HOXC9/SETD2/HOXB4/TBX1/MED12/INSIG1/BCR/PDZD7/IFT140/MYO6/HOXA4/MFAP5/HOXC4"	116
"GOBP_SECRETORY_GRANULE_ORGANIZATION"	"GOBP_SECRETORY_GRANULE_ORGANIZATION"	"GOBP_SECRETORY_GRANULE_ORGANIZATION"	"19/6099"	"38/17872"	0.0313523664885054	0.146070369999591	0.1161079667077	"BAIAP3/TBPL1/DTNBP1/PTPRN/UNC13D/OSBP/ACRBP/SNX19/RAB38/TBC1D20/NECTIN2/SERPINE2/KNL1/LYST/TMF1/ZNF385A/F2R/VPS33B/BLOC1S2"	19
"GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS"	"GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS"	"GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS"	"10/6099"	"17/17872"	0.0321115602938853	0.148947801715906	0.118395170785587	"IDH3B/OGDH/PHYH/DLST/GOT2/IDH1/ADHFE1/GPT2/D2HGDH/IDH2"	10
"GOBP_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE"	"GOBP_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE"	"GOBP_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE"	"10/6099"	"17/17872"	0.0321115602938853	0.148947801715906	0.118395170785587	"OAS1/CTSH/HOMER2/VEGFA/ITGB6/EPAS1/SFTPD/HOMER1/LPCAT1/ABCA3"	10
"GOBP_DNA_REPLICATION_CHECKPOINT_SIGNALING"	"GOBP_DNA_REPLICATION_CHECKPOINT_SIGNALING"	"GOBP_DNA_REPLICATION_CHECKPOINT_SIGNALING"	"10/6099"	"17/17872"	0.0321115602938853	0.148947801715906	0.118395170785587	"ORC1/CLSPN/CDC6/TIMELESS/HUS1/DNA2/TICRR/NAE1/TOPBP1/CDT1"	10
"GOBP_PARAXIAL_MESODERM_DEVELOPMENT"	"GOBP_PARAXIAL_MESODERM_DEVELOPMENT"	"GOBP_PARAXIAL_MESODERM_DEVELOPMENT"	"10/6099"	"17/17872"	0.0321115602938853	0.148947801715906	0.118395170785587	"NUP133/TEAD2/WNT11/DLL3/BMPR1A/EPB41L5/EXOC4/YAP1/SMAD3/SMAD2"	10
"GOBP_PROTEIN_O_LINKED_MANNOSYLATION"	"GOBP_PROTEIN_O_LINKED_MANNOSYLATION"	"GOBP_PROTEIN_O_LINKED_MANNOSYLATION"	"10/6099"	"17/17872"	0.0321115602938853	0.148947801715906	0.118395170785587	"DPM1/FKTN/TMTC4/POMT1/TMTC3/POMGNT2/LARGE2/B4GAT1/DPM3/FKRP"	10
"GOBP_SPHINGOLIPID_METABOLIC_PROCESS"	"GOBP_SPHINGOLIPID_METABOLIC_PROCESS"	"GOBP_SPHINGOLIPID_METABOLIC_PROCESS"	"67/6099"	"162/17872"	0.0322514856430951	0.14927247835049	0.11865324875088	"ALDH3B1/ST3GAL1/ELOVL5/NSMAF/HEXB/ELOVL1/GBA2/HACD3/CERS4/TECR/CERK/SPTLC2/VAPA/SMPD3/PLA2G15/ASAH1/PPP2R1A/ABCA2/OSBP/ST3GAL5/PRKD3/B4GALT6/B4GALT4/ST3GAL3/SGPP1/GAL3ST1/A4GALT/ORMDL1/SMPDL3B/ALDH3B2/SERINC3/CSNK1G2/SMPD2/TEX2/SMPD4/CERS5/CERS2/DEGS1/UGCG/ST3GAL2/B4GALT5/B4GALT3/NEU3/PLPP3/PPM1L/PRKCD/ELOVL7/SERINC5/SMPD1/DEGS2/SERINC2/B3GALNT1/GLB1/FUT3/CYP4F22/SPTLC3/ARV1/SPHK1/ACER2/PSAPL1/ALOXE3/SPNS2/PRKD1/PLA2G6/GM2A/NAGA/HACD2"	67
"GOBP_BODY_FLUID_SECRETION"	"GOBP_BODY_FLUID_SECRETION"	"GOBP_BODY_FLUID_SECRETION"	"40/6099"	"91/17872"	0.0322666935141649	0.14927247835049	0.11865324875088	"NR1H3/VAMP3/ATG5/UPRT/XBP1/HIF1A/KCNN4/USF2/CAV1/NEURL1/CCND1/VEGFA/SOCS2/NPPB/COPA/ATP7B/MED1/WNK4/NR1H2/CHRM3/CELSR2/PAM/HK2/ZBTB7B/UCN/ATP7A/NPR1/PRKCE/APLN/FOXB1/MTX1/STAT5B/P2RY2/NCOR2/STK39/MT-CO2/APRT/VAMP2/NME1/AQP1"	40
"GOBP_DENDRITIC_SPINE_DEVELOPMENT"	"GOBP_DENDRITIC_SPINE_DEVELOPMENT"	"GOBP_DENDRITIC_SPINE_DEVELOPMENT"	"40/6099"	"91/17872"	0.0322666935141649	0.14927247835049	0.11865324875088	"ARHGAP44/STAU2/DTNBP1/MAPK6/CDC42/NCK2/MEF2C/LZTS3/HDAC6/WASL/DVL1/NEURL1/EIF4G2/CAPRIN2/DBN1/PAK4/CAMK1/CAPRIN1/ITPKA/ACTR2/ABI2/LLPH/IQSEC1/SDK1/ASAP1/WNT7A/DISC1/PDLIM5/CDK5/ARF6/ARF4/NLGN2/TANC2/CDK5R1/PAK2/PRMT3/SIPA1L1/FOXO6/SRGAP2/ARMCX5-GPRASP2"	40
"GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS"	"GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS"	"GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS"	"86/6099"	"213/17872"	0.0324145798948331	0.149824859619352	0.119092323875938	"FKBP4/ITGA3/TEAD3/HEXB/VMP1/EPN1/ACSL4/DAZAP1/FBLN1/COL16A1/MMP2/UPRT/PCSK5/STS/MAGED2/TLE6/SYDE1/C1QBP/ARHGDIB/SLC38A1/ENDOU/PPARD/VEGFA/LNPEP/STC2/ASH1L/RGS2/SLC2A1/PGF/ACVR2A/RECK/ACVR1C/AGO2/POLR1B/MED1/LIF/EPO/ITGB4/SLC38A2/HAVCR2/ACVR1B/SERPINE2/CYP1A1/SOD1/AKT1/PAM/ADM/DEDD/STC1/GIP/ACE/UBE2Q1/ITGA5/RPL29/CAPN2/TCF23/UCN/ITGA2/CITED2/CTSB/ATP7A/PRDX3/LGALS9/PTAFR/FOS/JUNB/RXFP1/BCL2/BSG/SP3/STOX2/SLC19A1/STAT5B/LEP/FOSL1/THBD/CALR/PLA2G6/MAFF/NR2F2/EPOR/CLDN4/BMPR2/EMP2/PLA2G4B/ADRA2B"	86
"GOBP_DE_NOVO_PROTEIN_FOLDING"	"GOBP_DE_NOVO_PROTEIN_FOLDING"	"GOBP_DE_NOVO_PROTEIN_FOLDING"	"21/6099"	"43/17872"	0.0325395083685923	0.150270249358029	0.11944635390236	"CD74/HSPA5/ST13/DNAJC2/HSPA8/HSPA9/FKBP1B/HSPH1/HSPA2/SDF2/TOR1A/DNAJB5/DNAJB12/HSPA13/TOR2A/DNAJB4/DNAJB14/DNAJC7/HSPA6/ENTPD5/ERO1A"	21
"GOBP_POSITIVE_REGULATION_OF_SECRETION"	"GOBP_POSITIVE_REGULATION_OF_SECRETION"	"GOBP_POSITIVE_REGULATION_OF_SECRETION"	"118/6099"	"300/17872"	0.0326386720741702	0.150595978166785	0.119705268216624	"BAD/BAIAP3/GAB2/DTNBP1/SLC4A8/ATG5/SLC12A2/ACSL4/PLA2G10/CLASP1/RAB7A/IL4R/CADPS2/ACHE/DNM1L/SNX5/EZR/UNC13D/JAK2/XBP1/HIF1A/PCK2/PARD6A/SMPD3/KCNN4/TGFB1/RAB3D/STX1A/TFR2/PPP3CB/MAP2K6/OSBP/EXPH5/PSMD9/PPARD/APBB3/GOLPH3/SEC24A/GNAI2/SNX4/RAB3GAP1/SDC1/WLS/SERP1/NPPB/RAB9A/PFKFB2/ACSL3/SDC4/SOX4/OPRL1/ADORA2A/TRPM4/CHMP2A/NR1H2/ANO1/PPARG/VPS4A/MYH10/P2RX4/GLUL/STXBP1/SDCBP/CYP19A1/RAB15/SMAD4/TNFRSF11A/CAPN10/MPC2/GOLPH3L/TMF1/PTGES/GLUD1/ANKRD1/TCF7L2/FRMD4A/ADAM8/DAB2/TTN/MCU/PINK1/GIP/ATP13A2/UCN/F2RL1/STXBP5/GPER1/CDK5/ARF6/AP1G1/NKX3-1/ADAM9/PTAFR/NPR1/ITGAM/NLGN2/MYRIP/PDCD6IP/TMED10/ADORA2B/PRKCE/CDK5R2/GRK2/LEP/P2RY2/PTPN11/GATA2/HCAR2/ABAT/PLA2G6/HGS/CYP4F2/MYO18A/UNC13B/SCAMP5/ANG/AQP1/MIF"	118
"GOBP_BONE_RESORPTION"	"GOBP_BONE_RESORPTION"	"GOBP_BONE_RESORPTION"	"29/6099"	"63/17872"	0.0331275743939197	0.152450604822413	0.121179468151816	"NCDN/TFRC/RAB7A/GPR137B/SNX10/ACP5/RAB3D/TCIRG1/TNFAIP3/IL6/DEF8/TNFRSF11A/CTSK/ADAM8/UBASH3B/PRKCA/PTH1R/TPP1/LTBP3/INPP5D/GPR137/EXT1/CSF1R/NF1/SRC/ZNF675/CCDC154/PLEKHM1/ITGB3"	29
"GOBP_NUCLEOSIDE_METABOLIC_PROCESS"	"GOBP_NUCLEOSIDE_METABOLIC_PROCESS"	"GOBP_NUCLEOSIDE_METABOLIC_PROCESS"	"29/6099"	"63/17872"	0.0331275743939197	0.152450604822413	0.121179468151816	"DERA/TYMP/NT5C2/UPRT/MTAP/APOBEC3H/PRPS2/CDADC1/AICDA/ICMT/GDA/NT5C3A/AMD1/APOBEC2/GNMT/APOBEC3F/MACROD1/ATIC/PRPSAP2/PRPS1/HPRT1/TK1/MACROD2/DHFR2/APOBEC3B/UPP1/UCKL1/PNP/APRT"	29
"GOBP_POLYOL_BIOSYNTHETIC_PROCESS"	"GOBP_POLYOL_BIOSYNTHETIC_PROCESS"	"GOBP_POLYOL_BIOSYNTHETIC_PROCESS"	"29/6099"	"63/17872"	0.0331275743939197	0.152450604822413	0.121179468151816	"SPTLC2/PCK2/ASAH1/ABCA2/SPR/IPPK/GCH1/PCBD2/IMPA1/ITPKA/IMPA2/ITPKB/PTS/IPMK/QDPR/PTH1R/GPER1/PCBD1/PPIP5K1/PTAFR/P2RY6/SPTLC3/LEP/SPHK1/ACER2/PGP/DHFRP1/HRH1/DHFR"	29
"GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN"	"GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN"	"GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN"	"38/6099"	"86/17872"	0.0332664185105248	0.152955735459231	0.121580984839717	"ITGAL/ITGA3/ITGB5/COL16A1/ICAM1/ITGA6/CRKL/FERMT1/PIEZO1/SERPINE1/VTN/LPXN/ITGB6/ITGB1BP1/PLAU/LIF/ITGB4/SWAP70/ITGAV/EPHA2/FERMT3/ITGA5/PLPP3/ITGA2/JAM3/ADAM9/NPNT/PTK2/RAC3/ITGAM/ACER2/PTPN11/EXT1/CIB1/MUC1/ITGA1/LYN/ITGB3"	38
"GOBP_PEPTIDYL_PROLINE_MODIFICATION"	"GOBP_PEPTIDYL_PROLINE_MODIFICATION"	"GOBP_PEPTIDYL_PROLINE_MODIFICATION"	"27/6099"	"58/17872"	0.0334094945291827	0.153371198562136	0.121911226873885	"FKBP4/P4HA2/FKBP7/P3H2/FKBP5/PPIL2/FKBP3/PIN4/FKBP8/FKBP14/AIP/PPWD1/FKBP15/FKBP1B/FKBP9/PIN1/EGLN1/PPIL1/PPIG/FKBP10/NTMT1/CWC27/PPIC/CRTAP/FKBP2/P4HB/ERO1A"	27
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION"	"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION"	"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION"	"25/6099"	"53/17872"	0.0334578463925784	0.153371198562136	0.121911226873885	"WWTR1/FERMT2/BAMBI/TGFB1/EZH2/TGFBR1/COL1A1/MDK/ACVR1/GLIPR2/SNAI1/LOXL2/IL6/SDCBP/SMAD4/CRB2/TCF7L2/DAB2/TIAM1/SMAD3/AXIN2/SMAD2/ALX1/ZNF703/BCL9L"	25
