"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS"	"GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS"	"GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS"	"67/2501"	"256/17872"	1.67795513745394e-07	7.72011904604945e-05	6.41476629103205e-05	"RHBDD2/UFL1/NR1H3/HSPA5/HERPUD1/USP13/RASGRF1/NCK2/DNAJC10/PPP1R15A/EDEM2/XBP1/EP300/TRIB3/UGGT2/CAV1/TBL2/CCDC47/WFS1/CCND1/RASGRF2/STC2/GORASP2/EDEM3/CTH/TXNDC12/CLU/TNFRSF10B/CANX/ATF4/DNAJB9/SESN2/NR1H2/EDEM1/UBAC2/UBQLN1/DAB2IP/RNF185/TMTC3/PML/TP53/SEC16A/HYOU1/PDIA4/CREB3L1/PPP1R15B/AMFR/ATF3/ANKZF1/DNAJB14/TMEM67/UBXN6/BCL2L1/EIF2AK3/CEBPB/NUPR1/ERN1/BHLHA15/CREB3L2/PLA2G6/BCAP31/RNFT1/PTPN1/SVIP/DDRGK1/RNF103/FBXO17"	67
"GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN"	"GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN"	"GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN"	"47/2501"	"158/17872"	2.18371370962213e-07	9.16635478640157e-05	7.61646593073436e-05	"RHBDD2/UFL1/HSPA5/HERPUD1/RNF126/NCK2/DNAJA1/PPP1R15A/EDEM2/HDAC6/HSP90AB1/XBP1/EP300/UGGT2/UBE2W/TBL2/WFS1/CCND1/STC2/EDEM3/MFN2/CTH/HSPH1/CLU/OPTN/HSPA2/ATF4/DNAJB9/EDEM1/DAB2IP/RNF185/SERPINH1/BAG3/HSPB8/CREB3L1/PPP1R15B/AMFR/DNAJB4/ATF3/DNAJB14/KBTBD6/EIF2AK3/ERN1/BHLHA15/CREB3L2/PTPN1/DDRGK1"	47
"GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS"	"GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS"	"GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS"	"66/2501"	"253/17872"	2.35452701488284e-07	9.16635478640157e-05	7.61646593073436e-05	"NR1H3/INPP4A/PIK3CB/MTMR1/TTC7A/SLC44A1/SCARB1/DGKD/SYNJ2/MTMR2/PIGS/PDGFB/PCK2/PLA2G15/PIP5K1B/MTMR4/FBXW7/FIG4/GNPAT/GPAM/OCRL/FAM126A/LPGAT1/C3/ATG14/SLC44A2/AJUBA/LDLR/NR1H2/EFR3A/PIK3C2B/PLCE1/ETNK1/SIK1/PIGK/PIGM/PIP5K1A/ETNK2/DGKZ/IPMK/LPCAT1/MPPE1/SMG1/AGPAT3/CAPN2/PIGX/PIGO/INPPL1/TTC7B/PIP4K2C/INPP5D/MTM1/PIK3CD/LCLAT1/CTDNEP1/PLA2G6/SOCS3/PCYT2/PLSCR1/PGAP1/PIGN/FAR1/PLCG2/AGPAT1/PISD/PIGY"	66
"GOBP_FOCAL_ADHESION_ASSEMBLY"	"GOBP_FOCAL_ADHESION_ASSEMBLY"	"GOBP_FOCAL_ADHESION_ASSEMBLY"	"30/2501"	"83/17872"	3.58901777321483e-07	0.000128587244235512	0.000106845129570996	"POLDIP2/TESK2/MAP4K4/ACTN1/ACTN2/COL16A1/TRIP6/SORBS1/CORO1C/VEGFA/EPB41L5/ITGB1BP1/SDC4/MACF1/AJUBA/BCAS3/PIP5K1A/WHAMM/MMP14/ITGA2/DLC1/TSC1/SMAD3/DAPK3/PTK2/LIMS1/ACTG1/APOD/SRC/FMN1"	30
"GOBP_EMBRYONIC_ORGAN_DEVELOPMENT"	"GOBP_EMBRYONIC_ORGAN_DEVELOPMENT"	"GOBP_EMBRYONIC_ORGAN_DEVELOPMENT"	"102/2501"	"451/17872"	3.81112164302051e-07	0.000128587244235512	0.000106845129570996	"DVL2/DLX6/TEAD3/PKD1/EPN1/CASP8/NTN1/FGFR2/NDST1/NCOA1/WNT11/KDM2B/PCSK5/THOC5/PDGFB/MTHFD1/MAPK3/NDRG4/FZD3/PPP1R13L/TGFB1/DLX5/DNAJB6/COBL/GLI3/TGFBR1/GATA3/BMPR1A/SOBP/VEGFA/HES1/IFT57/EPAS1/VAX2/ATP6V1B1/MFAP2/ECE1/PKD2/SATB2/MTHFD1L/SNAI1/MED1/MKKS/SIX1/ATF4/LIF/SMO/E2F8/SOX15/CHRNA10/MICAL2/NOTCH2/TBX3/AHI1/SETDB2/PPIL1/TFAP2A/GCM1/MYO7A/BBS7/COL2A1/LRIG3/TP53/EPHA2/ARNT/VASH2/SLC39A1/LRIG1/EGFR/CRB2/ADM/ST14/MMP14/WDR19/FOXH1/FZD5/CITED2/HEY1/FZD6/STOX1/SMAD3/TTC39C/MAP2K1/ARL13B/CHST11/KRT19/CEBPB/TPRN/GRB2/GATA2/HOXB4/ASCL2/SOCS3/MED12/PBX1/ZFP36L1/PDZD7/TEAD1/IFT140/WNT7B/BLOC1S2/MFAP5"	102
"GOBP_MACROAUTOPHAGY"	"GOBP_MACROAUTOPHAGY"	"GOBP_MACROAUTOPHAGY"	"76/2501"	"310/17872"	4.52973813758316e-07	0.000139736707981595	0.000116109391401007	"POLDIP2/LAMP2/VPS41/VTA1/UFL1/ATP6V0A1/USP36/ATG5/VPS35/WIPI1/TIGAR/CHMP2B/SPTLC1/EXOC1/HDAC6/SPTLC2/CHMP4B/MAPK3/MAPK8/GAPDH/SNX4/ATP6V1B1/QSOX1/MFN2/STBD1/VPS26A/OPTN/CAPNS1/ATG14/ATG4D/SESN2/UBQLN1/SNX14/VPS36/GABARAPL1/VPS37B/NPC1/TP53/WDR45B/KLHL3/C9orf72/SESN3/VPS26B/BAG3/HSPB8/SCOC/SMG1/PINK1/SNX7/FYCO1/CASP3/TP53INP1/TSC1/PIP4K2C/UBXN6/VPS37C/ATG16L2/FEZ2/MTM1/SNX32/ATG13/NUPR1/TMEM39A/ULK1/ERN1/SNX18/ATG9B/RNF41/SUPT5H/SRC/ATG7/DDRGK1/CALM1/SMURF1/ATG9A/VPS16"	76
"GOBP_HISTONE_MODIFICATION"	"GOBP_HISTONE_MODIFICATION"	"GOBP_HISTONE_MODIFICATION"	"110/2501"	"498/17872"	4.69378390770029e-07	0.000139736707981595	0.000116109391401007	"KMT2E/PAF1/JARID2/UFL1/USP36/KMT2C/HPF1/ATG5/NFYC/JMJD6/ACTB/BAZ2A/JADE1/JMJD4/NCOA1/UIMC1/KDM2B/RCOR1/HDAC6/JAK2/SETD1A/SMARCB1/TTLL12/EP300/MRGBP/SUV39H1/JADE3/MAPK3/DOT1L/AKAP8/MIER2/GATA3/MAPK8/HDAC5/SUPT6H/KMT5B/PHC1/PHF1/VEGFA/BCL6/KAT2B/SFPQ/KDM5B/ENY2/TAF12/PKN1/CDK2/KDM5C/PRMT1/KDM4B/LIF/HAT1/PHF20L1/MLLT1/DNMT1/PER2/KDM6B/TAF5L/SETDB2/KAT7/ARRB1/TET1/JDP2/USP3/TP53/BRD4/CARM1/PADI1/SETDB1/DCAF1/KDM6A/MIER3/RNF20/KAT6B/BRPF1/PINK1/PADI4/PRMT2/ZBTB7B/SMARCAD1/IWS1/RYBP/YEATS2/MEAF6/LEO1/DDB1/SETD5/SIN3A/CHD3/UBE2E1/SETMAR/ASXL1/KAT5/MSL2/SGF29/MTHFR/UBE2N/TAF7/PER1/GATA2/PCGF5/NELFA/TET3/NOC2L/SF3B3/WDR5B/C6orf89/PRMT6/MSL3P1/EID1"	110
"GOBP_REGULATION_OF_AUTOPHAGY"	"GOBP_REGULATION_OF_AUTOPHAGY"	"GOBP_REGULATION_OF_AUTOPHAGY"	"81/2501"	"339/17872"	5.9649860290742e-07	0.000167715523850803	0.000139357422141236	"POLDIP2/UFL1/ATP6V0A1/PIK3CB/USP36/ATG5/USP13/VPS35/WIPI1/CSNK2A2/USP33/TIGAR/SPTLC1/EXOC1/HDAC6/EP300/SPTLC2/EEF1A2/TRIB3/CHMP4B/PIM2/MAPK3/NPRL3/TRIM14/MAPK8/MTMR4/FBXW7/VPS29/GAPDH/DAP/SNX4/ATP6V1B1/TMEM59/QSOX1/FOXO3/VPS26A/OPTN/CAPNS1/ATG14/SH3BP4/SESN2/TRIM21/UBQLN1/NPC1/TP53/C9orf72/SESN3/FOXO1/VPS26B/BAG3/HSPB8/SCOC/FBXL2/SMG1/PINK1/SNX7/FZD5/FYCO1/CASP3/TP53INP1/TSC1/PLEKHF1/PIP4K2C/GOLGA2/DAPK3/FEZ2/MTM1/SNX32/KAT5/LEP/NUPR1/TMEM39A/ULK1/ERN1/SNX18/RNF41/HMGB1/SUPT5H/DAPK1/ATG7/SVIP"	81
"GOBP_GLYCEROLIPID_METABOLIC_PROCESS"	"GOBP_GLYCEROLIPID_METABOLIC_PROCESS"	"GOBP_GLYCEROLIPID_METABOLIC_PROCESS"	"91/2501"	"396/17872"	7.75863127877595e-07	0.000206665436325711	0.000171721506696454	"MTMR11/NR1H3/INPP4A/PIK3CB/MTMR1/TTC7A/PLA2G10/SLC44A1/SCARB1/DGKD/SYNJ2/DDHD2/MTMR2/PIGS/PDGFB/PCK2/ABHD12/PLA2G15/CAV1/PIP5K1B/MTMR4/FBXW7/CPT1A/FIG4/PLCD4/GNPAT/GPAM/OCRL/SERAC1/FAM126A/LPGAT1/C3/ATG14/SLC44A2/AJUBA/LDLR/NR1H2/EFR3A/PIK3C2B/PNPLA8/SORL1/PLCE1/ETNK1/SIK1/PIGK/PIGM/PIP5K1A/MBOAT2/ETNK2/OSBPL10/DGKZ/MTMR12/IPMK/LPCAT1/GDPD1/MPPE1/SMG1/PLA2G2F/AGPAT3/CAPN2/PLB1/PIGX/SERINC5/PIGO/STOML2/INPPL1/TTC7B/PIP4K2C/SERINC2/INPP5D/MTM1/PIK3CD/LCLAT1/CTDNEP1/CSF1R/PLCB1/PLA2G6/SOCS3/PCYT2/PLCD1/PLSCR1/PGAP1/PIGN/FAR1/PLCG2/INPP5B/AGPAT1/DNAJC19/PISD/PIGY/TPTE"	91
"GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS"	"GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS"	"GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS"	"29/2501"	"82/17872"	9.45006738671597e-07	0.000239133955220848	0.000198700101104896	"UFL1/NR1H3/HSPA5/HERPUD1/USP13/NCK2/PPP1R15A/XBP1/CAV1/WFS1/TXNDC12/CLU/DNAJB9/NR1H2/UBQLN1/DAB2IP/RNF185/HYOU1/CREB3L1/PPP1R15B/BCL2L1/EIF2AK3/NUPR1/ERN1/BCAP31/RNFT1/PTPN1/SVIP/DDRGK1"	29
"GOBP_RESPONSE_TO_OXYGEN_LEVELS"	"GOBP_RESPONSE_TO_OXYGEN_LEVELS"	"GOBP_RESPONSE_TO_OXYGEN_LEVELS"	"76/2501"	"320/17872"	1.67832679493829e-06	0.000390528857196672	0.00032449646616556	"PIK3CB/RORA/POLB/TFRC/XRCC1/ENO1/TIGAR/PLOD1/MMP2/ALKBH5/TXN2/EP300/ANGPT4/TM9SF4/SUV39H1/PGK1/NDRG1/CAV1/TBL2/BIRC2/PPARD/VEGFA/STC2/EPAS1/SLC2A1/FOXO3/PGF/RWDD3/ITPR2/PTGIS/ATF4/AJUBA/ACTN4/EPO/PPARG/UBQLN1/HILPDA/EGLN1/MYC/PML/CYP1A1/NPEPPS/GATA6/TP53/ARNT/ADAM15/LIMD1/ADM/HYOU1/FOXO1/PDK1/MMP14/PINK1/NDUFS2/STC1/HK2/AK4/CAPN2/ITGA2/CASP3/CITED2/CLDN3/TSC1/STOX1/SMAD3/DDIT4/PRKCE/LEP/MTHFR/ASCL2/ZFP36L1/LONP1/SRC/ATG7/AQP1/CD24"	76
"GOBP_WOUND_HEALING"	"GOBP_WOUND_HEALING"	"GOBP_WOUND_HEALING"	"96/2501"	"431/17872"	1.69761605578478e-06	0.000390528857196672	0.00032449646616556	"ADIPOR2/CD9/SLC11A1/PIK3CB/ENTPD2/DCBLD2/ERBB3/FGFR2/ACTN1/SCARB1/ACTB/DGKD/FBLN1/CHMP2B/CD59/DSP/JAK2/HPS4/XBP1/PDGFB/MYH9/PROCR/MYL9/CHMP4B/TGFB1/CAV1/SERPINE1/GLI3/TGFBR1/KANK1/VWF/ELK3/FGFR1OP2/PPARD/VEGFA/GGCX/SDC1/TNFAIP3/SDC4/RREB1/MACF1/ADORA2A/AJUBA/COL5A1/PPARG/EMILIN2/NOTCH2/IL6ST/DYSF/LCP1/IL6/STXBP1/TLN1/MYOF/ERBB2/FKBP10/DGKZ/SERPING1/PAK1/UBASH3B/WNT7A/FZD7/GNAQ/ADAMTS13/ITGA5/CLDN19/ANXA5/ITGA2/CASP3/FZD6/CLDN3/SMPD1/SMAD3/CRK/VKORC1/PTK2/PRKCE/CLEC7A/SAA1/THBD/GATA2/EXT1/TSKU/GAS6/ACTG1/F8/CYP4F2/PLSCR1/CLDN4/FLNA/ANXA6/SRC/PLCG2/C6orf89/LYN/ANXA8"	96
"GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN"	"GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN"	"GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN"	"36/2501"	"116/17872"	1.84608726759883e-06	0.00040621946353555	0.0003375340335953	"RHBDD2/UFL1/HSPA5/HERPUD1/RNF126/NCK2/PPP1R15A/HDAC6/XBP1/EP300/UGGT2/UBE2W/TBL2/WFS1/CCND1/STC2/CTH/OPTN/HSPA2/ATF4/DNAJB9/DAB2IP/RNF185/BAG3/HSPB8/CREB3L1/PPP1R15B/AMFR/ATF3/DNAJB14/EIF2AK3/ERN1/BHLHA15/CREB3L2/PTPN1/DDRGK1"	36
"GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE"	"GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE"	"GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE"	"41/2501"	"140/17872"	1.97478034983546e-06	0.000416431806271552	0.000346019627087397	"VPS50/RABEP1/ATP9A/VPS35/ACTN2/DNM2/EXOC1/CMTM6/MICALL1/CCDC22/NDRG4/GGA2/RAB11A/ZDHHC2/KRT18/VPS29/EXOC2/GOLPH3/SNX4/BLZF1/DENND1A/VPS26A/OPTN/RAB17/MACF1/STX6/KIF13A/SORL1/PREPL/EXOC6/SNX27/GOLGA4/SNX12/SEC16A/VPS51/ANKRD50/COMMD1/ARHGAP1/RAB11B/DENND1C/DENND1B"	41
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS"	"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS"	"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS"	"19/2501"	"44/17872"	2.32038040061364e-06	0.000469737808300225	0.000390312408440062	"UFL1/NR1H3/HSPA5/HERPUD1/NCK2/PPP1R15A/XBP1/WFS1/TXNDC12/CLU/DNAJB9/NR1H2/HYOU1/CREB3L1/PPP1R15B/BCL2L1/PTPN1/SVIP/DDRGK1"	19
"GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION"	"GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION"	"GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION"	"56/2501"	"217/17872"	2.69502613773962e-06	0.000524597203196163	0.000435895927946146	"POLDIP2/PIK3CB/MAP4K4/ST6GAL1/FBLN1/DNM2/COL16A1/CCDC80/UNC13D/JAK2/CRKL/PDGFB/SERPINE1/KANK1/TESK1/C1QBP/CORO1C/NEDD9/VEGFA/BCL6/EPB41L5/ITGB1BP1/SDC4/RREB1/CCR7/MACF1/ACTN4/RIN2/AP1AR/BCAS3/MINK1/ADAM15/FZD7/MMP14/COL26A1/ITGA5/DLC1/TSC1/SMAD3/CRK/DAPK3/PTK2/PLEKHA2/RAC3/LIMS1/PKHD1/PRKCE/FZD4/MYADM/ACTG1/TACSTD2/SPRY4/APOD/FLNA/SRC/FMN1"	56
