NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_ACTIN_FILAMENT_BUNDLE	GOCC_ACTIN_FILAMENT_BUNDLE		63	-0.5430821	-1.3246337	0.0	0.8201019	1.0	2522	tags=43%, list=15%, signal=50%	
GOCC_BLOOD_MICROPARTICLE	GOCC_BLOOD_MICROPARTICLE		60	-0.49754873	-1.3222624	0.0	0.8082381	1.0	1972	tags=32%, list=12%, signal=36%	
GOCC_LEADING_EDGE_MEMBRANE	GOCC_LEADING_EDGE_MEMBRANE		141	-0.351386	-1.3221196	0.0	0.78167576	1.0	3606	tags=35%, list=22%, signal=45%	
GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON	GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON		97	-0.37410071	-1.3187369	0.0	0.7728952	1.0	3500	tags=34%, list=21%, signal=43%	
GOCC_CATALYTIC_STEP_2_SPLICEOSOME	GOCC_CATALYTIC_STEP_2_SPLICEOSOME		89	-0.44882783	-1.315168	0.20944558	0.76884735	1.0	5408	tags=54%, list=33%, signal=80%	
GOCC_BRUSH_BORDER	GOCC_BRUSH_BORDER		79	-0.35791102	-1.313611	0.0	0.75902146	1.0	3294	tags=35%, list=20%, signal=44%	
GOCC_SARCOLEMMA	GOCC_SARCOLEMMA		109	-0.42277002	-1.3136107	0.0	0.7360529	1.0	2463	tags=36%, list=15%, signal=42%	
GOCC_PIGMENT_GRANULE	GOCC_PIGMENT_GRANULE		100	-0.380454	-1.311506	0.0	0.72231823	1.0	3523	tags=38%, list=21%, signal=48%	
GOCC_COPI_COATED_VESICLE	GOCC_COPI_COATED_VESICLE		23	-0.465523	-1.3072116	0.0977131	0.7156593	1.0	5470	tags=61%, list=33%, signal=91%	
GOCC_MICROVILLUS_MEMBRANE	GOCC_MICROVILLUS_MEMBRANE		21	-0.45740604	-1.3038752	0.0	0.7114339	1.0	2650	tags=38%, list=16%, signal=45%	
GOCC_CONTRACTILE_FIBER	GOCC_CONTRACTILE_FIBER		186	-0.39447442	-1.3006445	0.0	0.7050574	1.0	2406	tags=33%, list=15%, signal=38%	
GOCC_P_BODY	GOCC_P_BODY		93	-0.43580815	-1.2954057	0.0	0.69747555	1.0	4210	tags=47%, list=25%, signal=63%	
GOCC_ADHERENS_JUNCTION	GOCC_ADHERENS_JUNCTION		152	-0.32639343	-1.2950783	0.08523908	0.6798951	1.0	3465	tags=35%, list=21%, signal=44%	
GOCC_ACTOMYOSIN	GOCC_ACTOMYOSIN		61	-0.4869839	-1.2950174	0.0	0.66323984	1.0	2522	tags=39%, list=15%, signal=46%	
GOCC_APICAL_PART_OF_CELL	GOCC_APICAL_PART_OF_CELL		318	-0.3077653	-1.2949117	0.0	0.64743906	1.0	3216	tags=29%, list=19%, signal=35%	
GOCC_BASEMENT_MEMBRANE	GOCC_BASEMENT_MEMBRANE		65	-0.39635357	-1.2921504	0.19126819	0.6369442	1.0	3265	tags=38%, list=20%, signal=48%	
GOCC_BASAL_PART_OF_CELL	GOCC_BASAL_PART_OF_CELL		211	-0.31481788	-1.2873298	0.0	0.6409186	1.0	2724	tags=31%, list=16%, signal=36%	
GOCC_MLL1_2_COMPLEX	GOCC_MLL1_2_COMPLEX		32	-0.5173792	-1.2866966	0.11642411	0.62847155	1.0	5331	tags=56%, list=32%, signal=83%	
GOCC_SARCOPLASM	GOCC_SARCOPLASM		70	-0.3459005	-1.2859465	0.0	0.6193546	1.0	2036	tags=24%, list=12%, signal=28%	
GOCC_CELL_SUBSTRATE_JUNCTION	GOCC_CELL_SUBSTRATE_JUNCTION		374	-0.32149032	-1.2657396	0.0	0.692785	1.0	3890	tags=33%, list=24%, signal=42%	
GOCC_NUCLEOID	GOCC_NUCLEOID		44	-0.4070757	-1.2619243	0.19096509	0.6930523	1.0	6267	tags=61%, list=38%, signal=99%	
GOCC_SIN3_TYPE_COMPLEX	GOCC_SIN3_TYPE_COMPLEX		22	-0.47830492	-1.2603503	0.103950106	0.68037593	1.0	5917	tags=64%, list=36%, signal=99%	
GOCC_DENDRITE_MEMBRANE	GOCC_DENDRITE_MEMBRANE		22	-0.36127123	-1.2585379	0.0	0.6752431	1.0	2030	tags=32%, list=12%, signal=36%	
GOCC_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX	GOCC_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX		16	-0.45019546	-1.2554709	0.112266116	0.67588884	1.0	3495	tags=31%, list=21%, signal=40%	
GOCC_COPII_VESICLE_COAT	GOCC_COPII_VESICLE_COAT		16	-0.4252688	-1.2533088	0.0997921	0.6696575	1.0	1847	tags=31%, list=11%, signal=35%	
GOCC_NBAF_COMPLEX	GOCC_NBAF_COMPLEX		15	-0.58045405	-1.2517862	0.11642411	0.65887403	1.0	3818	tags=67%, list=23%, signal=87%	
GOCC_SARCOPLASMIC_RETICULUM_MEMBRANE	GOCC_SARCOPLASMIC_RETICULUM_MEMBRANE		34	-0.35886756	-1.2516668	0.12352941	0.64687645	1.0	1201	tags=18%, list=7%, signal=19%	
GOCC_SMALL_SUBUNIT_PROCESSOME	GOCC_SMALL_SUBUNIT_PROCESSOME		73	-0.40320328	-1.2514415	0.19096509	0.63604504	1.0	6962	tags=67%, list=42%, signal=116%	
GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX	GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX		21	-0.42585328	-1.2503765	0.109375	0.6301024	1.0	726	tags=14%, list=4%, signal=15%	
GOCC_BASOLATERAL_PLASMA_MEMBRANE	GOCC_BASOLATERAL_PLASMA_MEMBRANE		172	-0.31437892	-1.2479562	0.0	0.6269711	1.0	2701	tags=29%, list=16%, signal=34%	
GOCC_SWI_SNF_COMPLEX	GOCC_SWI_SNF_COMPLEX		27	-0.43338034	-1.2468557	0.18295218	0.62464386	1.0	3818	tags=48%, list=23%, signal=63%	
GOCC_GAP_JUNCTION	GOCC_GAP_JUNCTION		16	-0.48252976	-1.2463701	0.21428572	0.6143286	1.0	876	tags=19%, list=5%, signal=20%	
GOCC_ACTIN_CYTOSKELETON	GOCC_ACTIN_CYTOSKELETON		400	-0.3122923	-1.2439649	0.0	0.61902535	1.0	4018	tags=40%, list=24%, signal=51%	
GOCC_LIPID_DROPLET	GOCC_LIPID_DROPLET		88	-0.2739016	-1.2423178	0.09572301	0.6191258	1.0	3973	tags=34%, list=24%, signal=45%	
GOCC_TRANSLATION_PREINITIATION_COMPLEX	GOCC_TRANSLATION_PREINITIATION_COMPLEX		19	-0.4458315	-1.2413441	0.2854251	0.61161965	1.0	4279	tags=42%, list=26%, signal=57%	
GOCC_90S_PRERIBOSOME	GOCC_90S_PRERIBOSOME		28	-0.52968216	-1.2405257	0.0	0.6085478	1.0	6113	tags=75%, list=37%, signal=119%	
GOCC_INTERCALATED_DISC	GOCC_INTERCALATED_DISC		36	-0.46342877	-1.2404613	0.21666667	0.599342	1.0	2017	tags=33%, list=12%, signal=38%	
GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX	GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX		89	-0.38891393	-1.2400923	0.18825911	0.5913962	1.0	5374	tags=44%, list=33%, signal=65%	
GOCC_PHOSPHATASE_COMPLEX	GOCC_PHOSPHATASE_COMPLEX		48	-0.42837068	-1.239405	0.0	0.5837032	1.0	4579	tags=42%, list=28%, signal=57%	
GOCC_SPLICEOSOMAL_COMPLEX	GOCC_SPLICEOSOMAL_COMPLEX		193	-0.36832482	-1.2386143	0.3059548	0.5771178	1.0	6031	tags=54%, list=37%, signal=84%	
GOCC_ACETYLTRANSFERASE_COMPLEX	GOCC_ACETYLTRANSFERASE_COMPLEX		98	-0.36569154	-1.2385128	0.2016632	0.5689621	1.0	4665	tags=43%, list=28%, signal=59%	
GOCC_U2_SNRNP	GOCC_U2_SNRNP		25	-0.45177737	-1.2375898	0.2895277	0.568402	1.0	5351	tags=56%, list=32%, signal=83%	
GOCC_FICOLIN_1_RICH_GRANULE_LUMEN	GOCC_FICOLIN_1_RICH_GRANULE_LUMEN		113	-0.28764385	-1.2364936	0.28031808	0.5648274	1.0	4497	tags=34%, list=27%, signal=46%	
GOCC_PRERIBOSOME	GOCC_PRERIBOSOME		108	-0.4203602	-1.2361865	0.19096509	0.5593371	1.0	6757	tags=62%, list=41%, signal=104%	
GOCC_PRECATALYTIC_SPLICEOSOME	GOCC_PRECATALYTIC_SPLICEOSOME		52	-0.4092655	-1.2351377	0.19096509	0.55711246	1.0	5351	tags=50%, list=32%, signal=74%	
GOCC_COPI_COATED_VESICLE_MEMBRANE	GOCC_COPI_COATED_VESICLE_MEMBRANE		17	-0.5852151	-1.2312934	0.0977131	0.5611336	1.0	5470	tags=71%, list=33%, signal=105%	
GOCC_METHYLTRANSFERASE_COMPLEX	GOCC_METHYLTRANSFERASE_COMPLEX		94	-0.3711446	-1.2310686	0.11642411	0.5538927	1.0	4661	tags=39%, list=28%, signal=55%	
GOCC_MEMBRANE_MICRODOMAIN	GOCC_MEMBRANE_MICRODOMAIN		196	-0.31098413	-1.2296479	0.17706238	0.5538208	1.0	3450	tags=33%, list=21%, signal=41%	
GOCC_PROTEASOME_CORE_COMPLEX	GOCC_PROTEASOME_CORE_COMPLEX		17	-0.45616916	-1.2273891	0.0945674	0.5534911	1.0	5805	tags=53%, list=35%, signal=82%	
GOCC_LATERAL_PLASMA_MEMBRANE	GOCC_LATERAL_PLASMA_MEMBRANE		53	-0.31158298	-1.2266083	0.0	0.5496741	1.0	1764	tags=21%, list=11%, signal=23%	
GOCC_INO80_TYPE_COMPLEX	GOCC_INO80_TYPE_COMPLEX		25	-0.5528715	-1.2253903	0.0	0.54631984	1.0	5331	tags=64%, list=32%, signal=94%	
GOCC_FILAMENTOUS_ACTIN	GOCC_FILAMENTOUS_ACTIN		23	-0.33434358	-1.2248744	0.17849898	0.5413969	1.0	1617	tags=17%, list=10%, signal=19%	
GOCC_NUCLEAR_SPECK	GOCC_NUCLEAR_SPECK		375	-0.27258864	-1.2239292	0.11914894	0.5373724	1.0	4420	tags=34%, list=27%, signal=46%	
GOCC_TRANS_GOLGI_NETWORK	GOCC_TRANS_GOLGI_NETWORK		214	-0.26220745	-1.2238418	0.17460318	0.53108597	1.0	3090	tags=27%, list=19%, signal=32%	
GOCC_ENDOPLASMIC_RETICULUM_LUMEN	GOCC_ENDOPLASMIC_RETICULUM_LUMEN		215	-0.24992499	-1.2228158	0.0	0.52684325	1.0	3295	tags=26%, list=20%, signal=32%	
GOCC_LAMELLIPODIUM	GOCC_LAMELLIPODIUM		173	-0.3081791	-1.2223188	0.18110237	0.52337074	1.0	4242	tags=39%, list=26%, signal=52%	
GOCC_MYOSIN_COMPLEX	GOCC_MYOSIN_COMPLEX		39	-0.41687065	-1.2223165	0.090361446	0.5174897	1.0	1289	tags=28%, list=8%, signal=31%	
GOCC_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX	GOCC_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX		42	-0.47734627	-1.2221897	0.2016632	0.5117519	1.0	5331	tags=67%, list=32%, signal=98%	
GOCC_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR	GOCC_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR		15	-0.7198367	-1.2219726	0.0	0.50615245	1.0	3307	tags=67%, list=20%, signal=83%	
GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX	GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX		88	-0.4308341	-1.2204325	0.18295218	0.5081604	1.0	4980	tags=51%, list=30%, signal=73%	
GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX		45	-0.30881897	-1.2164514	0.0	0.5160611	1.0	3704	tags=36%, list=22%, signal=46%	
GOCC_NUCLEAR_CHROMOSOME	GOCC_NUCLEAR_CHROMOSOME		198	-0.22620799	-1.2136083	0.11642411	0.5169856	1.0	6211	tags=45%, list=38%, signal=72%	
GOCC_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX	GOCC_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX		28	-0.50738627	-1.2122123	0.19917865	0.5153891	1.0	5331	tags=68%, list=32%, signal=100%	
GOCC_ENDOPEPTIDASE_COMPLEX	GOCC_ENDOPEPTIDASE_COMPLEX		73	-0.30415088	-1.2119087	0.28600407	0.5100665	1.0	5859	tags=49%, list=35%, signal=76%	
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX		15	-0.55124384	-1.2115517	0.19057377	0.50543225	1.0	4279	tags=47%, list=26%, signal=63%	
GOCC_SPLICEOSOMAL_SNRNP_COMPLEX	GOCC_SPLICEOSOMAL_SNRNP_COMPLEX		67	-0.34901458	-1.2084508	0.18825911	0.50952846	1.0	5351	tags=43%, list=32%, signal=64%	
GOCC_MIDBODY	GOCC_MIDBODY		194	-0.21162403	-1.2063727	0.0	0.50579834	1.0	4222	tags=28%, list=26%, signal=37%	
GOCC_EUKARYOTIC_48S_PREINITIATION_COMPLEX	GOCC_EUKARYOTIC_48S_PREINITIATION_COMPLEX		17	-0.5466804	-1.2048631	0.1933472	0.50593597	1.0	4279	tags=47%, list=26%, signal=63%	
GOCC_CYTOPLASMIC_STRESS_GRANULE	GOCC_CYTOPLASMIC_STRESS_GRANULE		81	-0.2813188	-1.2019037	0.19750519	0.5128937	1.0	4810	tags=41%, list=29%, signal=57%	
GOCC_HISTONE_METHYLTRANSFERASE_COMPLEX	GOCC_HISTONE_METHYLTRANSFERASE_COMPLEX		61	-0.4079775	-1.199285	0.30769232	0.5153709	1.0	5331	tags=54%, list=32%, signal=80%	
GOCC_M_BAND	GOCC_M_BAND		15	-0.58302414	-1.1987612	0.19628099	0.5122068	1.0	2872	tags=53%, list=17%, signal=65%	
GOCC_RECEPTOR_COMPLEX	GOCC_RECEPTOR_COMPLEX		230	-0.34301135	-1.196331	0.0	0.5125917	1.0	2149	tags=26%, list=13%, signal=29%	
GOCC_NUCLEAR_MEMBRANE	GOCC_NUCLEAR_MEMBRANE		273	-0.2198631	-1.1959294	0.0977131	0.50987744	1.0	3928	tags=28%, list=24%, signal=36%	
GOCC_CAVEOLA	GOCC_CAVEOLA		58	-0.40423948	-1.1942366	0.08249497	0.5086052	1.0	1217	tags=22%, list=7%, signal=24%	
GOCC_CELL_LEADING_EDGE	GOCC_CELL_LEADING_EDGE		355	-0.278918	-1.1942282	0.08249497	0.503943	1.0	4242	tags=37%, list=26%, signal=49%	
GOCC_MULTIVESICULAR_BODY_MEMBRANE	GOCC_MULTIVESICULAR_BODY_MEMBRANE		25	-0.31780067	-1.1931745	0.19214876	0.50076616	1.0	3523	tags=32%, list=21%, signal=41%	
GOCC_MEDIATOR_COMPLEX	GOCC_MEDIATOR_COMPLEX		37	-0.4135482	-1.192711	0.18295218	0.4980769	1.0	6085	tags=54%, list=37%, signal=85%	
GOCC_NURD_COMPLEX	GOCC_NURD_COMPLEX		16	-0.46885762	-1.1897393	0.17922607	0.50137454	1.0	2806	tags=31%, list=17%, signal=38%	
GOCC_ROUGH_ENDOPLASMIC_RETICULUM	GOCC_ROUGH_ENDOPLASMIC_RETICULUM		50	-0.31886315	-1.1878389	0.36916837	0.50277895	1.0	4444	tags=38%, list=27%, signal=52%	
GOCC_RIBONUCLEOPROTEIN_GRANULE	GOCC_RIBONUCLEOPROTEIN_GRANULE		235	-0.25812843	-1.1856607	0.0	0.50457215	1.0	4210	tags=34%, list=25%, signal=46%	
GOCC_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	GOCC_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX		15	-0.5000012	-1.185376	0.31392932	0.5002142	1.0	6577	tags=73%, list=40%, signal=122%	
GOCC_FICOLIN_1_RICH_GRANULE	GOCC_FICOLIN_1_RICH_GRANULE		157	-0.29058096	-1.1845825	0.19587629	0.49861184	1.0	4497	tags=33%, list=27%, signal=45%	
GOCC_ATPASE_COMPLEX	GOCC_ATPASE_COMPLEX		136	-0.25442743	-1.1836275	0.2993763	0.49778125	1.0	4720	tags=35%, list=29%, signal=49%	
GOCC_COLLAGEN_TRIMER	GOCC_COLLAGEN_TRIMER		40	-0.409389	-1.1819938	0.20977597	0.4961181	1.0	3634	tags=45%, list=22%, signal=58%	
GOCC_CORE_MEDIATOR_COMPLEX	GOCC_CORE_MEDIATOR_COMPLEX		26	-0.39447263	-1.180028	0.2827443	0.49559888	1.0	4349	tags=31%, list=26%, signal=42%	
GOCC_CELL_PROJECTION_MEMBRANE	GOCC_CELL_PROJECTION_MEMBRANE		263	-0.27018684	-1.1762248	0.11468813	0.5005697	1.0	3122	tags=27%, list=19%, signal=33%	
GOCC_CYTOPLASMIC_EXOSOME_RNASE_COMPLEX	GOCC_CYTOPLASMIC_EXOSOME_RNASE_COMPLEX		15	-0.36798525	-1.1761537	0.19793814	0.49693915	1.0	4287	tags=33%, list=26%, signal=45%	
GOCC_PML_BODY	GOCC_PML_BODY		105	-0.21168244	-1.1759465	0.10330579	0.49324864	1.0	3224	tags=19%, list=20%, signal=24%	
GOCC_SIDE_OF_MEMBRANE	GOCC_SIDE_OF_MEMBRANE		408	-0.25209725	-1.1734062	0.0	0.49553767	1.0	2543	tags=23%, list=15%, signal=27%	
GOCC_PEPTIDASE_COMPLEX	GOCC_PEPTIDASE_COMPLEX		104	-0.2611569	-1.1719077	0.19096509	0.4951917	1.0	5859	tags=45%, list=35%, signal=70%	
GOCC_ENDOSOME_LUMEN	GOCC_ENDOSOME_LUMEN		25	-0.4001896	-1.1716524	0.18979591	0.4917558	1.0	286	tags=12%, list=2%, signal=12%	
GOCC_CELL_SURFACE	GOCC_CELL_SURFACE		488	-0.28007692	-1.1666167	0.08858268	0.49885365	1.0	2264	tags=24%, list=14%, signal=27%	
GOCC_MULTIVESICULAR_BODY	GOCC_MULTIVESICULAR_BODY		49	-0.30091825	-1.1657121	0.092929296	0.49874684	1.0	3523	tags=31%, list=21%, signal=39%	
GOCC_CELL_CELL_JUNCTION	GOCC_CELL_CELL_JUNCTION		391	-0.2886959	-1.1585904	0.0945674	0.51203275	1.0	2182	tags=22%, list=13%, signal=24%	
GOCC_NUCLEAR_ENVELOPE	GOCC_NUCLEAR_ENVELOPE		433	-0.19753057	-1.1562527	0.0977131	0.5134266	1.0	3949	tags=29%, list=24%, signal=37%	
GOCC_T_TUBULE	GOCC_T_TUBULE		40	-0.4073822	-1.1561005	0.19507186	0.5099614	1.0	1668	tags=33%, list=10%, signal=36%	
GOCC_SPLICEOSOMAL_TRI_SNRNP_COMPLEX	GOCC_SPLICEOSOMAL_TRI_SNRNP_COMPLEX		35	-0.33387518	-1.156018	0.30161944	0.5061353	1.0	4864	tags=37%, list=29%, signal=53%	
GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION	GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION		172	-0.16000392	-1.155411	0.3167702	0.504362	1.0	3913	tags=23%, list=24%, signal=29%	
GOCC_CELL_CORTEX	GOCC_CELL_CORTEX		239	-0.23328839	-1.1506759	0.0945674	0.517642	1.0	3239	tags=29%, list=20%, signal=36%	
GOCC_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX	GOCC_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX		16	-0.4143864	-1.1497031	0.40325865	0.5154138	1.0	3816	tags=38%, list=23%, signal=49%	
GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS		118	-0.2814488	-1.1479756	0.0	0.5159128	1.0	2785	tags=26%, list=17%, signal=31%	
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE		189	-0.2918545	-1.1452972	0.087890625	0.518411	1.0	1460	tags=21%, list=9%, signal=23%	
GOCC_HISTONE_DEACETYLASE_COMPLEX	GOCC_HISTONE_DEACETYLASE_COMPLEX		81	-0.41424164	-1.1449069	0.21621622	0.51512516	1.0	6195	tags=67%, list=38%, signal=106%	
GOCC_PROTEIN_LIPID_COMPLEX	GOCC_PROTEIN_LIPID_COMPLEX		28	-0.47210264	-1.1380429	0.2664016	0.5305788	1.0	3519	tags=43%, list=21%, signal=54%	
GOCC_PERICENTRIC_HETEROCHROMATIN	GOCC_PERICENTRIC_HETEROCHROMATIN		29	-0.2644914	-1.1305399	0.19214876	0.5445522	1.0	1220	tags=10%, list=7%, signal=11%	
GOCC_ENDOCYTIC_VESICLE	GOCC_ENDOCYTIC_VESICLE		247	-0.23451358	-1.130136	0.3001988	0.5419767	1.0	3426	tags=28%, list=21%, signal=34%	
GOCC_POLYSOMAL_RIBOSOME	GOCC_POLYSOMAL_RIBOSOME		29	-0.37406713	-1.1298475	0.29813665	0.5390596	1.0	10346	tags=100%, list=63%, signal=267%	
GOCC_SAGA_TYPE_COMPLEX	GOCC_SAGA_TYPE_COMPLEX		36	-0.24870728	-1.1281849	0.120430104	0.5397913	1.0	3173	tags=22%, list=19%, signal=27%	
GOCC_RNAI_EFFECTOR_COMPLEX	GOCC_RNAI_EFFECTOR_COMPLEX		64	-0.40318245	-1.1274464	0.29568788	0.5369905	1.0	2358	tags=27%, list=14%, signal=31%	
GOCC_PROTEASOME_COMPLEX	GOCC_PROTEASOME_COMPLEX		56	-0.30931607	-1.1266857	0.186	0.5359203	1.0	5854	tags=50%, list=35%, signal=77%	
GOCC_CORTICAL_ACTIN_CYTOSKELETON	GOCC_CORTICAL_ACTIN_CYTOSKELETON		61	-0.32913014	-1.1251813	0.112266116	0.53603816	1.0	3465	tags=41%, list=21%, signal=52%	
GOCC_NEURON_SPINE	GOCC_NEURON_SPINE		126	-0.24494627	-1.1216384	0.19535783	0.5429056	1.0	1054	tags=13%, list=6%, signal=14%	
GOCC_CONDENSED_NUCLEAR_CHROMOSOME	GOCC_CONDENSED_NUCLEAR_CHROMOSOME		58	-0.24207169	-1.1215239	0.21914893	0.54034233	1.0	5171	tags=40%, list=31%, signal=58%	
GOCC_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	GOCC_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE		125	-0.22606875	-1.1194034	0.26706827	0.5389586	1.0	3348	tags=30%, list=20%, signal=37%	
