"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"KEGG_TIGHT_JUNCTION"	"KEGG_TIGHT_JUNCTION"	"KEGG_TIGHT_JUNCTION"	"69/1924"	"132/5245"	0.000154834168981708	0.00257328818464873	0.00190775751097331	"PRKCH/CTNNA1/YBX3/GNAI3/PRKCQ/PRKCZ/CSNK2A2/CDC42/ACTN1/LLGL2/PPP2R2C/ACTB/ACTN2/MYH7B/MAGI3/EPB41L3/EPB41L1/MYH9/CSNK2A1/MYL9/VAPA/PARD6A/PPP2CB/TJP3/MYH14/PPP2R1A/CLDN15/MYL7/GNAI2/ASH1L/TJP2/PARD6B/SYMPK/RRAS/GNAI1/ACTN4/CRB3/EXOC4/PATJ/MYH10/RRAS2/CLDN10/CDK4/PPP2R1B/AKT1/CGN/CASK/PARD3/MAGI1/PRKCA/F11R/EPB41/PRKCI/PRKCD/CLDN19/CLDN3/AMOTL1/JAM3/PRKCE/EXOC3/ACTG1/MAGI2/CLDN4/SRC/SPTAN1/CLDN9/MYL5/PPP2R2A/CLDN23"	69
"KEGG_COLORECTAL_CANCER"	"KEGG_COLORECTAL_CANCER"	"KEGG_COLORECTAL_CANCER"	"37/1924"	"62/5245"	0.000179624514677006	0.00257328818464873	0.00190775751097331	"BAD/MAPK9/PIK3CB/ARAF/GSK3B/MAPK3/AXIN1/TGFB1/TGFBR1/MAPK8/CCND1/MSH3/MSH6/RAC2/RAF1/CASP9/RAC1/MYC/PIK3R5/TP53/SMAD4/AKT1/PIK3R1/TCF7L2/APPL1/BRAF/RALGDS/CASP3/SMAD3/AXIN2/MAP2K1/RAC3/FOS/PIK3CD/BCL2/CYCS/SMAD2"	37
"KEGG_GNRH_SIGNALING_PATHWAY"	"KEGG_GNRH_SIGNALING_PATHWAY"	"KEGG_GNRH_SIGNALING_PATHWAY"	"55/1924"	"101/5245"	0.000179853475271148	0.00257328818464873	0.00190775751097331	"MAP2K3/MAPK9/MAP2K4/PLA2G10/CDC42/PRKACA/PLD1/MAP2K7/CACNA1S/MMP2/GNAS/MAP3K1/CACNA1F/MAPK3/LHB/MAPK8/MAP2K6/MAPK14/ITPR2/ATF4/PLD2/RAF1/CGA/PLCB2/ADCY3/PRKACB/CALM2/EGFR/PLCB3/ITPR1/PRKCA/GNAQ/MAPK13/MMP14/CACNA1D/PLA2G2F/CALM3/ADCY9/PRKCD/ADCY1/MAPK7/JMJD7-PLA2G4B/MAP2K1/MAP3K2/ADCY5/ADCY6/GRB2/PLCB1/PRKX/PLA2G6/MAPK12/SRC/CALM1/MAP3K3/PLA2G4B"	55
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM"	"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM"	"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM"	"23/1924"	"34/5245"	0.000231354078103391	0.00307370418051649	0.00227875069410107	"MTMR7/PHPT1/MTMR1/PFKP/AKR1B1/MTMR2/PMM1/ALDOC/TPI1/PFKFB4/PFKFB2/KHK/MTMR6/PMM2/PFKL/GMPPA/ALDOA/HK1/HK2/GMPPB/MPI/AKR1B10/FPGT"	23
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS"	"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS"	"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS"	"52/1924"	"96/5245"	0.000319310424886467	0.00395944926859219	0.00293541513404401	"GAB2/PIK3CB/CDC42/PLD1/DNM2/DNM1L/CRKL/MAPK3/WASL/DNM1/PIP5K1B/RPS6KB1/PIKFYVE/VASP/RAC2/PLD2/ARPC1B/RAF1/WASF3/RAC1/ARPC5L/PIK3R5/VAV1/AKT1/PIP5K1A/MYO10/PIK3R1/GSN/PAK1/ASAP1/PRKCA/WASF2/PLPP3/ARPC5/ARPC2/PRKCD/ARF6/PLA2G4F/INPP5D/MAP2K1/PRKCE/PIK3CD/SPHK1/LIMK2/PLA2G6/PIP5K1C/LAT/ARPC4/ARPC1A/PLA2G4B/LYN/MARCKS"	52
"KEGG_APOPTOSIS"	"KEGG_APOPTOSIS"	"KEGG_APOPTOSIS"	"47/1924"	"87/5245"	0.0006613327540033	0.00768799326528836	0.00569964412989686	"BAD/CFLAR/PRKAR2B/MAP3K14/CAPN1/PIK3CB/CASP8/TNFRSF1A/PRKACA/CSF2RB/NFKBIA/TRADD/PPP3CB/BIRC2/PRKAR2A/IL1R1/TNFRSF10B/PPP3CC/TNFSF10/TRAF2/CASP9/RIPK1/PPP3CA/PIK3R5/TP53/AKT1/PRKACB/PIK3R1/ENDOD1/CAPN2/CASP3/CASP7/ENDOG/DFFB/BCL2L1/PIK3CD/BCL2/CYCS/MYD88/RELA/PRKX/IRAK1/PRKAR1B/IL1RAP/IRAK4/CHUK/PPP3R1"	47
"KEGG_LYSINE_DEGRADATION"	"KEGG_LYSINE_DEGRADATION"	"KEGG_LYSINE_DEGRADATION"	"27/1924"	"44/5245"	0.000725006866280223	0.00793242806636008	0.00588086064908416	"ALDH3A2/ACAT1/PLOD1/SETD1A/SUV39H1/DOT1L/OGDH/PLOD3/KMT5B/ALDH2/EHHADH/ASH1L/DLST/SETDB2/ALDH1B1/SETDB1/SETD7/AASDHPPT/PLOD2/AASDH/ALDH7A1/NSD1/SETMAR/PIPOX/EHMT1/SETD2/KMT5A"	27
"KEGG_SPLICEOSOME"	"KEGG_SPLICEOSOME"	"KEGG_SPLICEOSOME"	"64/1924"	"127/5245"	0.000961180394214953	0.00993219740688785	0.00736342875100345	"THOC3/U2AF2/XAB2/SNRPA/WBP11/CHERP/RBM22/SF3B2/HNRNPC/SF3A1/PHF5A/SNW1/SRSF5/ACIN1/PRPF6/SF3A2/PRPF31/DDX5/EFTUD2/HSPA8/PRPF19/SRSF9/SRSF3/TCERG1/NCBP2/SF3B1/SRSF4/PRPF3/THOC2/SNRPD2/SNRPB/HSPA2/LSM8/LSM7/LSM4/SNRPA1/CTNNBL1/PRPF38B/RBM17/HNRNPA1/PPIL1/DHX38/EIF4A3/SF3B4/SNRNP200/DDX46/ZMAT2/RBMX/HNRNPU/U2AF1/CCDC12/U2SURP/TRA2A/SLU7/HNRNPK/PCBP1/HNRNPA3/LSM3/HSPA6/SART1/SF3A3/ALYREF/SF3B3/DDX39B"	64
"KEGG_SMALL_CELL_LUNG_CANCER"	"KEGG_SMALL_CELL_LUNG_CANCER"	"KEGG_SMALL_CELL_LUNG_CANCER"	"45/1924"	"84/5245"	0.00108154122036734	0.0105877193151751	0.00784941273507602	"ITGA3/PIAS1/LAMC3/PIK3CB/LAMC2/TRAF4/LAMB4/LAMB1/ITGA6/NFKBIA/E2F1/LAMA1/CCNE1/CCND1/BIRC2/CDKN1B/CDK2/MAX/TRAF2/LAMA5/TRAF3/PIAS3/CASP9/COL4A2/CDK4/LAMC1/MYC/ITGAV/PIK3R5/TP53/AKT1/SKP2/PIK3R1/CDKN2B/ITGA2/PTK2/BCL2L1/PIK3CD/BCL2/CYCS/RELA/CCNE2/COL4A1/LAMB3/CHUK"	45
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION"	"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION"	"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION"	"15/1924"	"21/5245"	0.00126400483084586	0.0117552449268665	0.00871498067583196	"IDS/HEXB/HYAL2/HYAL4/ARSB/HYAL1/HS3ST3B1/IDUA/GALNS/HS3ST3A1/HGSNAT/GUSB/GLB1/HPSE2/SGSH"	15
"KEGG_WNT_SIGNALING_PATHWAY"	"KEGG_WNT_SIGNALING_PATHWAY"	"KEGG_WNT_SIGNALING_PATHWAY"	"73/1924"	"151/5245"	0.00192376289122699	0.0170343958507696	0.0126287824360545	"DVL2/CREBBP/MAPK9/CUL1/PPP2R5B/CSNK2A2/PRKACA/FBXW11/PPP2R5C/GSK3B/WNT11/EP300/DAAM1/NFATC2/CSNK2A1/NFAT5/AXIN1/FZD3/SFRP1/PPP2CB/PPP2R1A/DVL1/MAPK8/PPP3CB/CCND1/FZD10/PPARD/SKP1/CSNK1A1/WNT6/CACYBP/PPP3CC/RAC2/MAP3K7/RAC1/MYC/PPP2R1B/PLCB2/PPP3CA/TP53/SMAD4/PRKACB/WNT9A/TCF7L2/PLCB3/PPP2R5E/PRKCA/WNT7A/FZD7/FZD1/DVL3/VANGL2/FZD5/SENP2/FZD6/FRAT1/SMAD3/AXIN2/RAC3/WNT10B/VANGL1/FZD4/CTBP2/SMAD2/FOSL1/RUVBL1/FZD8/PLCB1/PRKX/WNT7B/SIAH1/CSNK1E/PPP3R1"	73
"KEGG_INSULIN_SIGNALING_PATHWAY"	"KEGG_INSULIN_SIGNALING_PATHWAY"	"KEGG_INSULIN_SIGNALING_PATHWAY"	"67/1924"	"137/5245"	0.00201482101460716	0.0170343958507696	0.0126287824360545	"BAD/PRKAR2B/PHKA2/MAPK9/PIK3CB/PRKCZ/PRKACA/SREBF1/ARAF/MKNK1/GSK3B/SORBS1/MKNK2/CRKL/PYGL/PCK2/PYGB/MAPK3/TSC2/GYS1/PRKAG2/RAPGEF1/MAPK8/RPS6KB1/PRKAR2A/SOCS2/TRIP10/PRKAB2/RAF1/INPP5K/FLOT2/PIK3R5/RPTOR/AKT1/CBLC/PRKACB/PTPRF/CALM2/PIK3R1/FOXO1/EIF4E/HK1/BRAF/HK2/CALM3/SHC1/SH2B2/PRKCI/TSC1/INPP5D/MAP2K1/FASN/INSR/PIK3CD/PPP1R3B/GRB2/SOCS4/PRKAG1/PRKX/SOCS3/PPP1CC/EIF4EBP1/PRKAR1B/PTPN1/CALM1/PPP1CB/ACACA"	67
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS"	"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS"	"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS"	"66/1924"	"135/5245"	0.00219186091171356	0.0177254838947271	0.0131411340702278	"RHOBTB2/UBE3C/PIAS1/CUL3/CUL7/NEDD4L/CUL1/UBE2D1/FBXW11/ITCH/UBE2D4/HUWE1/MAP3K1/CDC34/PPIL2/MGRN1/STUB1/UBE2I/UBE2W/UBR5/UBE2R2/CUL2/TRIM37/FBXW7/PRPF19/BIRC2/SKP1/FANCL/FBXO2/WWP1/ANAPC13/UBE2M/UBE4B/PIAS3/UBE2G1/DDB2/HERC3/CUL4A/UBE2Q2/PML/CBLC/SKP2/UBE3B/FBXO4/ANAPC1/UBE2L6/CUL4B/UBE2J2/UBE2Q1/DDB1/UBE2E3/UBE2E1/UBE2C/UBE2O/UBE2N/UBA7/UBE2E2/UBE2F/SOCS3/UBE2G2/UBE2H/SIAH1/WWP2/KLHL9/SMURF1/UBE2QL1"	66
"KEGG_FOLATE_BIOSYNTHESIS"	"KEGG_FOLATE_BIOSYNTHESIS"	"KEGG_FOLATE_BIOSYNTHESIS"	"9/1924"	"11/5245"	0.00294846947688454	0.0228506384458551	0.0169407676084155	"SPR/GCH1/FPGS/GGH/PTS/QDPR/ALPL/ALPP/DHFR"	9
"KEGG_RENAL_CELL_CARCINOMA"	"KEGG_RENAL_CELL_CARCINOMA"	"KEGG_RENAL_CELL_CARCINOMA"	"37/1924"	"70/5245"	0.00395290436345138	0.0294096084640782	0.0218033882784055	"CREBBP/PIK3CB/CDC42/ARAF/FH/CRKL/PDGFB/EP300/HIF1A/MAPK3/TGFB1/MET/RAPGEF1/CUL2/GAB1/VEGFA/EPAS1/SLC2A1/PGF/PAK4/RAF1/EGLN1/RAC1/PAK6/PIK3R5/AKT1/ARNT/PIK3R1/PAK1/FLCN/BRAF/MAP2K1/PIK3CD/VEGFB/GRB2/PTPN11/PAK2"	37
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY"	"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY"	"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY"	"61/1924"	"126/5245"	0.00420312554673302	0.0300685135266285	0.0222918804300415	"BAD/MAPK9/PIK3CB/CDC42/RPS6KA2/MAP2K7/TP73/GSK3B/MAP3K1/CRKL/NFKBIA/MAPK3/RIPK2/RAPGEF1/MAPK8/GAB1/SH2B3/ARHGDIB/MAPK14/RPS6KA1/FOXO3/YWHAH/ATF4/RAF1/SORT1/RAC1/PIK3R5/TP53/ARHGDIA/AKT1/CALM2/PIK3R1/NFKBIE/MAPK13/BRAF/CALM3/SHC1/SH2B2/MAPKAPK2/PRKCD/FRS2/MAPK7/BEX3/YWHAB/MAP2K1/YWHAG/ZNF274/PIK3CD/BCL2/RELA/GRB2/SH2B1/MAGED1/PTPN11/IRAK1/MAPK12/MAP3K5/IRAK4/CALM1/MAP3K3/NTF4"	61
"KEGG_N_GLYCAN_BIOSYNTHESIS"	"KEGG_N_GLYCAN_BIOSYNTHESIS"	"KEGG_N_GLYCAN_BIOSYNTHESIS"	"26/1924"	"46/5245"	0.00464859439188666	0.0319949833657492	0.0237201065133738	"DPM1/MGAT4A/ST6GAL1/ALG9/ALG6/GANAB/ALG13/MAN1A1/B4GALT2/MAN1C1/MGAT3/MGAT1/STT3A/ALG10/B4GALT3/MGAT4B/STT3B/RPN1/DOLPP1/MGAT2/DPAGT1/ALG10B/DPM3/ALG12/MAN2A2/ALG3"	26
"KEGG_PENTOSE_PHOSPHATE_PATHWAY"	"KEGG_PENTOSE_PHOSPHATE_PATHWAY"	"KEGG_PENTOSE_PHOSPHATE_PATHWAY"	"17/1924"	"27/5245"	0.00484685622452277	0.0319949833657492	0.0237201065133738	"TKTL1/DERA/H6PD/PFKP/PGM1/PRPS2/GPI/ALDOC/PFKL/PGD/PRPS1/ALDOA/TKT/PGM2/RBKS/TALDO1/RPE"	17
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM"	"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM"	"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM"	"25/1924"	"44/5245"	0.00498846514842326	0.0319949833657492	0.0237201065133738	"PGM3/HEXB/PGM1/NANS/CYB5R3/PMM1/RENBP/GPI/GALK1/UGDH/GNPDA1/GALE/PMM2/GMPPA/HK1/GALK2/CYB5R1/HK2/GNE/PGM2/UGP2/GMPPB/MPI/GFPT1/FPGT"	25
"KEGG_DNA_REPLICATION"	"KEGG_DNA_REPLICATION"	"KEGG_DNA_REPLICATION"	"21/1924"	"36/5245"	0.00651538062659128	0.040395359884866	0.0299478898976652	"POLA2/RFC1/POLD1/MCM2/MCM6/MCM5/POLE2/MCM4/RNASEH2A/LIG1/SSBP1/POLD2/RPA1/PCNA/RNASEH2B/DNA2/MCM7/FEN1/RNASEH2C/POLD4/POLE"	21
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE"	"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE"	"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE"	"16/1924"	"26/5245"	0.00854598274061654	0.047757739149836	0.0354061337217233	"EXTL3/XYLT2/NDST1/XYLT1/HS3ST3B1/HS6ST1/GLCE/B3GAT3/EXT2/HS2ST1/HS3ST3A1/EXTL1/EXTL2/B3GALT6/EXT1/HS6ST3"	16
