NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_PRECATALYTIC_SPLICEOSOME	GOCC_PRECATALYTIC_SPLICEOSOME		52	-0.41989306	-1.5380462	0.011337869	0.111148514	0.967	6061	tags=50%, list=32%, signal=74%	
GOCC_METHYLTRANSFERASE_COMPLEX	GOCC_METHYLTRANSFERASE_COMPLEX		94	-0.37804875	-1.5373294	0.013544018	0.109231524	0.97	5257	tags=39%, list=28%, signal=54%	
GOCC_INO80_COMPLEX	GOCC_INO80_COMPLEX		15	-0.56577283	-1.5229571	0.046908315	0.119334154	0.982	6031	tags=67%, list=32%, signal=98%	
GOCC_ACETYLTRANSFERASE_COMPLEX	GOCC_ACETYLTRANSFERASE_COMPLEX		98	-0.3711077	-1.514345	0.0	0.12467752	0.983	5329	tags=43%, list=28%, signal=60%	
GOCC_ACTIN_CYTOSKELETON	GOCC_ACTIN_CYTOSKELETON		427	-0.30835426	-1.5111846	0.0	0.12425111	0.984	4541	tags=38%, list=24%, signal=50%	
GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION		47	-0.41701302	-1.5087236	0.019438446	0.12373063	0.985	1605	tags=28%, list=9%, signal=30%	
GOCC_EUCHROMATIN	GOCC_EUCHROMATIN		50	-0.4186019	-1.5042791	0.023305085	0.12534387	0.987	3963	tags=36%, list=21%, signal=46%	
GOCC_CELL_SUBSTRATE_JUNCTION	GOCC_CELL_SUBSTRATE_JUNCTION		395	-0.30302775	-1.4994758	0.0	0.12766017	0.988	4384	tags=32%, list=23%, signal=40%	
GOCC_NUCLEOID	GOCC_NUCLEOID		44	-0.42302084	-1.4989966	0.019650655	0.12549992	0.988	7079	tags=61%, list=38%, signal=98%	
GOCC_RUFFLE_MEMBRANE	GOCC_RUFFLE_MEMBRANE		96	-0.364003	-1.4879535	0.011764706	0.13340743	0.994	4329	tags=34%, list=23%, signal=44%	
GOCC_RUFFLE	GOCC_RUFFLE		175	-0.32960463	-1.4657928	0.005235602	0.15303358	0.998	4329	tags=33%, list=23%, signal=42%	
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX		15	-0.5510619	-1.4628452	0.075	0.15351659	0.999	4847	tags=47%, list=26%, signal=63%	
GOCC_U2_SNRNP	GOCC_U2_SNRNP		25	-0.46476975	-1.4586254	0.06367925	0.15493424	1.0	6061	tags=56%, list=32%, signal=83%	
GOCC_ADHERENS_JUNCTION	GOCC_ADHERENS_JUNCTION		160	-0.32475218	-1.4524871	0.0	0.15829788	1.0	4015	tags=34%, list=21%, signal=43%	
GOCC_SIN3_TYPE_COMPLEX	GOCC_SIN3_TYPE_COMPLEX		22	-0.48175707	-1.4474748	0.060402684	0.16111375	1.0	6697	tags=64%, list=36%, signal=99%	
GOCC_RECEPTOR_COMPLEX	GOCC_RECEPTOR_COMPLEX		272	-0.30702558	-1.4452528	0.0026595744	0.1607056	1.0	2425	tags=24%, list=13%, signal=27%	
GOCC_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR	GOCC_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR		19	-0.4903623	-1.4450864	0.067099564	0.15822774	1.0	4876	tags=37%, list=26%, signal=50%	
GOCC_LEADING_EDGE_MEMBRANE	GOCC_LEADING_EDGE_MEMBRANE		151	-0.32882056	-1.4401082	0.01038961	0.16087621	1.0	4076	tags=34%, list=22%, signal=43%	
GOCC_CAVEOLA	GOCC_CAVEOLA		63	-0.37777418	-1.4328145	0.025056947	0.16645178	1.0	1344	tags=21%, list=7%, signal=22%	
GOCC_APICAL_PART_OF_CELL	GOCC_APICAL_PART_OF_CELL		357	-0.29622063	-1.4289733	0.0	0.1679477	1.0	3627	tags=27%, list=19%, signal=33%	
GOCC_MEDIATOR_COMPLEX	GOCC_MEDIATOR_COMPLEX		37	-0.42135078	-1.4287924	0.042735044	0.16552159	1.0	6888	tags=54%, list=37%, signal=85%	
GOCC_SARCOPLASMIC_RETICULUM	GOCC_SARCOPLASMIC_RETICULUM		62	-0.37921417	-1.4258205	0.034802783	0.16569541	1.0	2584	tags=26%, list=14%, signal=30%	
GOCC_CELL_CELL_JUNCTION	GOCC_CELL_CELL_JUNCTION		420	-0.2864959	-1.4219877	0.0	0.16746199	1.0	2817	tags=23%, list=15%, signal=27%	
GOCC_CORNIFIED_ENVELOPE	GOCC_CORNIFIED_ENVELOPE		36	-0.4174596	-1.4183874	0.054229934	0.16818462	1.0	3545	tags=33%, list=19%, signal=41%	
GOCC_MYOSIN_COMPLEX	GOCC_MYOSIN_COMPLEX		43	-0.398246	-1.4146855	0.06712963	0.17021501	1.0	1433	tags=26%, list=8%, signal=28%	
GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON	GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON		109	-0.3316397	-1.404979	0.022959184	0.17901799	1.0	3953	tags=31%, list=21%, signal=39%	
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE		232	-0.2971701	-1.4044983	0.0028011205	0.17708085	1.0	1637	tags=20%, list=9%, signal=21%	
GOCC_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	GOCC_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX		15	-0.5060886	-1.4008124	0.08898305	0.17870544	1.0	7426	tags=73%, list=40%, signal=121%	
GOCC_BASAL_PART_OF_CELL	GOCC_BASAL_PART_OF_CELL		240	-0.2994348	-1.4006757	0.015037594	0.17637673	1.0	3038	tags=29%, list=16%, signal=34%	
GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION		15	-0.50788504	-1.399383	0.095132746	0.17549932	1.0	2992	tags=40%, list=16%, signal=48%	
GOCC_STRIATED_MUSCLE_THIN_FILAMENT	GOCC_STRIATED_MUSCLE_THIN_FILAMENT		20	-0.47062305	-1.3819116	0.08547009	0.19367799	1.0	3106	tags=40%, list=17%, signal=48%	
GOCC_BASOLATERAL_PLASMA_MEMBRANE	GOCC_BASOLATERAL_PLASMA_MEMBRANE		195	-0.3033074	-1.3785673	0.009852217	0.19507611	1.0	3013	tags=28%, list=16%, signal=33%	
GOCC_GERM_CELL_NUCLEUS	GOCC_GERM_CELL_NUCLEUS		52	-0.37588087	-1.3741976	0.06473214	0.19824547	1.0	4346	tags=33%, list=23%, signal=42%	
GOCC_COPI_COATED_VESICLE	GOCC_COPI_COATED_VESICLE		24	-0.44352126	-1.3700556	0.0969163	0.20107423	1.0	6186	tags=58%, list=33%, signal=87%	
GOCC_T_TUBULE	GOCC_T_TUBULE		43	-0.39274254	-1.3671894	0.066361554	0.20175828	1.0	1921	tags=30%, list=10%, signal=34%	
GOCC_CELL_CELL_CONTACT_ZONE	GOCC_CELL_CELL_CONTACT_ZONE		60	-0.3666057	-1.3638812	0.05479452	0.20350227	1.0	2259	tags=25%, list=12%, signal=28%	
GOCC_MEMBRANE_MICRODOMAIN	GOCC_MEMBRANE_MICRODOMAIN		223	-0.29136923	-1.3478882	0.010666667	0.22178608	1.0	3907	tags=30%, list=21%, signal=37%	
GOCC_POLYSOME	GOCC_POLYSOME		63	-0.3532581	-1.3453783	0.055690072	0.22286783	1.0	7076	tags=49%, list=38%, signal=79%	
GOCC_MICROVILLUS_MEMBRANE	GOCC_MICROVILLUS_MEMBRANE		26	-0.4303371	-1.3427274	0.10438413	0.22406614	1.0	2962	tags=35%, list=16%, signal=41%	
GOCC_PROTEASOME_CORE_COMPLEX	GOCC_PROTEASOME_CORE_COMPLEX		17	-0.47746846	-1.3326198	0.14347826	0.23590203	1.0	6572	tags=53%, list=35%, signal=81%	
GOCC_SIDE_OF_MEMBRANE	GOCC_SIDE_OF_MEMBRANE		478	-0.26433697	-1.3323958	0.0	0.2334786	1.0	2845	tags=23%, list=15%, signal=26%	
GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX	GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX		32	-0.409549	-1.3307211	0.10714286	0.23336476	1.0	4802	tags=38%, list=26%, signal=50%	
GOCC_TELOMERASE_HOLOENZYME_COMPLEX	GOCC_TELOMERASE_HOLOENZYME_COMPLEX		22	-0.4320897	-1.3291609	0.10421286	0.23273459	1.0	7784	tags=77%, list=41%, signal=132%	
GOCC_CELL_LEADING_EDGE	GOCC_CELL_LEADING_EDGE		376	-0.27114093	-1.3249847	0.013586956	0.235927	1.0	4795	tags=36%, list=26%, signal=48%	
GOCC_LAMELLIPODIUM	GOCC_LAMELLIPODIUM		183	-0.2939881	-1.3217719	0.023017902	0.23791228	1.0	4795	tags=38%, list=26%, signal=50%	
GOCC_BRUSH_BORDER_MEMBRANE	GOCC_BRUSH_BORDER_MEMBRANE		50	-0.3674643	-1.3217455	0.08735632	0.2352535	1.0	3775	tags=34%, list=20%, signal=42%	
GOCC_MYOSIN_II_COMPLEX	GOCC_MYOSIN_II_COMPLEX		17	-0.46538883	-1.3207061	0.1502146	0.233924	1.0	1375	tags=29%, list=7%, signal=32%	
GOCC_NUCLEAR_SPECK	GOCC_NUCLEAR_SPECK		389	-0.2673355	-1.3196008	0.0056497175	0.23292808	1.0	4998	tags=33%, list=27%, signal=44%	
GOCC_PLASMA_MEMBRANE_RAFT	GOCC_PLASMA_MEMBRANE_RAFT		82	-0.32665938	-1.3174912	0.06506024	0.2336329	1.0	1443	tags=18%, list=8%, signal=20%	
GOCC_TRANSLATION_PREINITIATION_COMPLEX	GOCC_TRANSLATION_PREINITIATION_COMPLEX		19	-0.45097616	-1.315535	0.120181404	0.23383166	1.0	4847	tags=42%, list=26%, signal=57%	
GOCC_INTEGRIN_COMPLEX	GOCC_INTEGRIN_COMPLEX		27	-0.41300216	-1.3088453	0.12526998	0.24065962	1.0	1472	tags=30%, list=8%, signal=32%	
GOCC_FICOLIN_1_RICH_GRANULE_MEMBRANE	GOCC_FICOLIN_1_RICH_GRANULE_MEMBRANE		48	-0.35954422	-1.2966886	0.10089686	0.2560941	1.0	2845	tags=25%, list=15%, signal=29%	
GOCC_NURD_COMPLEX	GOCC_NURD_COMPLEX		16	-0.46929613	-1.2861639	0.15742794	0.27050033	1.0	3136	tags=31%, list=17%, signal=37%	
GOCC_SPLICEOSOMAL_SNRNP_COMPLEX	GOCC_SPLICEOSOMAL_SNRNP_COMPLEX		71	-0.3296004	-1.2831359	0.089361705	0.2727549	1.0	6061	tags=41%, list=32%, signal=60%	
GOCC_TERTIARY_GRANULE	GOCC_TERTIARY_GRANULE		125	-0.29565144	-1.2817973	0.065727696	0.27219546	1.0	2325	tags=19%, list=12%, signal=22%	
GOCC_FIBRILLAR_CENTER	GOCC_FIBRILLAR_CENTER		140	-0.29733184	-1.2795949	0.04379562	0.27290425	1.0	4033	tags=33%, list=21%, signal=42%	
GOCC_SARCOPLASM	GOCC_SARCOPLASM		76	-0.32378903	-1.2771927	0.09047619	0.2740175	1.0	2314	tags=22%, list=12%, signal=25%	
GOCC_COLLAGEN_TRIMER	GOCC_COLLAGEN_TRIMER		45	-0.36843866	-1.273452	0.11037528	0.27726415	1.0	3668	tags=38%, list=20%, signal=47%	
GOCC_SWI_SNF_COMPLEX	GOCC_SWI_SNF_COMPLEX		28	-0.39319444	-1.2677321	0.14561027	0.28435415	1.0	4306	tags=46%, list=23%, signal=60%	
GOCC_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX	GOCC_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX		17	-0.44704464	-1.2664046	0.16525424	0.28385	1.0	6372	tags=53%, list=34%, signal=80%	
GOCC_BRUSH_BORDER	GOCC_BRUSH_BORDER		93	-0.31399816	-1.2624582	0.100961536	0.2872832	1.0	3775	tags=32%, list=20%, signal=40%	
GOCC_FICOLIN_1_RICH_GRANULE	GOCC_FICOLIN_1_RICH_GRANULE		163	-0.28257278	-1.256895	0.07125307	0.29419923	1.0	5080	tags=33%, list=27%, signal=44%	
GOCC_CELL_PROJECTION_MEMBRANE	GOCC_CELL_PROJECTION_MEMBRANE		289	-0.26545402	-1.2567148	0.027568921	0.29162902	1.0	2787	tags=21%, list=15%, signal=25%	
GOCC_RIBONUCLEOPROTEIN_GRANULE	GOCC_RIBONUCLEOPROTEIN_GRANULE		244	-0.26804593	-1.2510536	0.03560831	0.29892465	1.0	4750	tags=34%, list=25%, signal=44%	
GOCC_CORE_MEDIATOR_COMPLEX	GOCC_CORE_MEDIATOR_COMPLEX		26	-0.39478534	-1.2379867	0.18604651	0.31973907	1.0	4926	tags=31%, list=26%, signal=42%	
GOCC_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX	GOCC_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX		127	-0.28865924	-1.2348505	0.08983452	0.32246646	1.0	1472	tags=17%, list=8%, signal=19%	
GOCC_DESMOSOME	GOCC_DESMOSOME		22	-0.40476727	-1.2291933	0.19874477	0.33034542	1.0	5749	tags=41%, list=31%, signal=59%	
GOCC_CORTICAL_ACTIN_CYTOSKELETON	GOCC_CORTICAL_ACTIN_CYTOSKELETON		65	-0.31714335	-1.2265258	0.12331839	0.33222297	1.0	3923	tags=38%, list=21%, signal=48%	
GOCC_SARCOPLASMIC_RETICULUM_MEMBRANE	GOCC_SARCOPLASMIC_RETICULUM_MEMBRANE		35	-0.35679278	-1.2251079	0.17937219	0.3319542	1.0	1325	tags=17%, list=7%, signal=18%	
GOCC_GAP_JUNCTION	GOCC_GAP_JUNCTION		20	-0.4225689	-1.2220068	0.1948956	0.3346792	1.0	954	tags=15%, list=5%, signal=16%	
GOCC_PRESPLICEOSOME	GOCC_PRESPLICEOSOME		16	-0.43860966	-1.2194366	0.19912472	0.33681583	1.0	5127	tags=44%, list=27%, signal=60%	
GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX	GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX		392	-0.24701668	-1.2175932	0.03763441	0.33729112	1.0	3034	tags=23%, list=16%, signal=27%	
GOCC_PROTEASOME_COMPLEX	GOCC_PROTEASOME_COMPLEX		56	-0.32793024	-1.2160579	0.15598291	0.33711535	1.0	6618	tags=50%, list=35%, signal=77%	
GOCC_POLYSOMAL_RIBOSOME	GOCC_POLYSOMAL_RIBOSOME		29	-0.3788873	-1.2152421	0.20087336	0.3356436	1.0	11674	tags=100%, list=62%, signal=264%	
GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX		43	-0.34504473	-1.2110159	0.15929204	0.34040377	1.0	1060	tags=23%, list=6%, signal=25%	
GOCC_SPECIFIC_GRANULE_MEMBRANE	GOCC_SPECIFIC_GRANULE_MEMBRANE		71	-0.30661547	-1.2049596	0.13589744	0.34961545	1.0	2548	tags=24%, list=14%, signal=28%	
GOCC_TRANS_GOLGI_NETWORK	GOCC_TRANS_GOLGI_NETWORK		225	-0.26207027	-1.2003338	0.0723192	0.3552959	1.0	3497	tags=27%, list=19%, signal=32%	
GOCC_ENDOPLASMIC_RETICULUM_LUMEN	GOCC_ENDOPLASMIC_RETICULUM_LUMEN		235	-0.2548139	-1.1952194	0.05370844	0.3628111	1.0	3716	tags=26%, list=20%, signal=32%	
GOCC_GLYCOPROTEIN_COMPLEX	GOCC_GLYCOPROTEIN_COMPLEX		15	-0.44090846	-1.1947218	0.2494331	0.36067206	1.0	2450	tags=27%, list=13%, signal=31%	
GOCC_FICOLIN_1_RICH_GRANULE_LUMEN	GOCC_FICOLIN_1_RICH_GRANULE_LUMEN		115	-0.2862564	-1.1945963	0.11510792	0.35800207	1.0	5080	tags=34%, list=27%, signal=46%	
GOCC_PROTEASOME_REGULATORY_PARTICLE	GOCC_PROTEASOME_REGULATORY_PARTICLE		19	-0.42240423	-1.1939285	0.23858921	0.35632762	1.0	6019	tags=53%, list=32%, signal=77%	
GOCC_TERTIARY_GRANULE_MEMBRANE	GOCC_TERTIARY_GRANULE_MEMBRANE		57	-0.32163426	-1.1840779	0.16481069	0.3735619	1.0	2548	tags=25%, list=14%, signal=28%	
GOCC_NUCLEAR_PERIPHERY	GOCC_NUCLEAR_PERIPHERY		144	-0.27101308	-1.1794564	0.14467005	0.38019952	1.0	5700	tags=43%, list=30%, signal=61%	
GOCC_COSTAMERE	GOCC_COSTAMERE		16	-0.41835663	-1.1776067	0.2258772	0.38129237	1.0	4937	tags=63%, list=26%, signal=85%	
GOCC_COPII_VESICLE_COAT	GOCC_COPII_VESICLE_COAT		16	-0.4298925	-1.175287	0.25168538	0.3830753	1.0	2071	tags=31%, list=11%, signal=35%	
GOCC_ENDOPEPTIDASE_COMPLEX	GOCC_ENDOPEPTIDASE_COMPLEX		75	-0.29464942	-1.1718094	0.17620137	0.38735172	1.0	6624	tags=48%, list=35%, signal=74%	
GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX	GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX		92	-0.2875834	-1.1687366	0.16397229	0.3910539	1.0	6823	tags=47%, list=36%, signal=73%	
GOCC_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX	GOCC_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX		16	-0.42430574	-1.1633637	0.25625	0.39969236	1.0	4316	tags=38%, list=23%, signal=49%	
GOCC_NUCLEAR_CHROMOSOME	GOCC_NUCLEAR_CHROMOSOME		209	-0.24995132	-1.161523	0.09350649	0.40091005	1.0	7023	tags=45%, list=37%, signal=71%	
GOCC_ROUGH_ENDOPLASMIC_RETICULUM	GOCC_ROUGH_ENDOPLASMIC_RETICULUM		51	-0.32355398	-1.1596501	0.22121896	0.40233415	1.0	5028	tags=37%, list=27%, signal=51%	
GOCC_TIGHT_JUNCTION	GOCC_TIGHT_JUNCTION		116	-0.27554208	-1.1580329	0.16368286	0.40277466	1.0	5042	tags=39%, list=27%, signal=53%	
GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS		133	-0.26760522	-1.1574937	0.14925373	0.40097138	1.0	3195	tags=25%, list=17%, signal=30%	
GOCC_MALE_GERM_CELL_NUCLEUS	GOCC_MALE_GERM_CELL_NUCLEUS		41	-0.32973963	-1.1544999	0.23829788	0.4041263	1.0	4346	tags=32%, list=23%, signal=41%	
