NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_AXON_CYTOPLASM	GOCC_AXON_CYTOPLASM	Details ...	57	0.32403556	1.3184209	0.0	1.0	1.0	4402	tags=33%, list=23%, signal=43%	
GOCC_CILIARY_MEMBRANE	GOCC_CILIARY_MEMBRANE	Details ...	58	0.36344847	1.3088887	0.10714286	1.0	1.0	3553	tags=33%, list=19%, signal=40%	
GOCC_LUMENAL_SIDE_OF_MEMBRANE	GOCC_LUMENAL_SIDE_OF_MEMBRANE	Details ...	22	0.44609353	1.3050501	0.21875	1.0	1.0	2802	tags=32%, list=15%, signal=37%	
GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE_MEMBRANE	GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE_MEMBRANE	Details ...	19	0.48264012	1.2924939	0.28512397	1.0	1.0	3257	tags=26%, list=17%, signal=32%	
GOCC_CELL_DIVISION_SITE	GOCC_CELL_DIVISION_SITE		60	0.31144243	1.2903054	0.0	0.9994543	1.0	2607	tags=18%, list=14%, signal=21%	
GOCC_NEURON_TO_NEURON_SYNAPSE	GOCC_NEURON_TO_NEURON_SYNAPSE		296	0.24878678	1.2832736	0.0	1.0	1.0	3341	tags=21%, list=18%, signal=25%	
GOCC_AXONEMAL_MICROTUBULE	GOCC_AXONEMAL_MICROTUBULE		31	0.5314497	1.2823497	0.0	0.97069997	1.0	4246	tags=52%, list=23%, signal=67%	
GOCC_CLEAVAGE_FURROW	GOCC_CLEAVAGE_FURROW		50	0.34648493	1.2778808	0.0	0.9632749	1.0	2478	tags=20%, list=13%, signal=23%	
GOCC_SPINDLE	GOCC_SPINDLE		397	0.18675742	1.2756674	0.0	0.9351221	1.0	3463	tags=16%, list=18%, signal=19%	
GOCC_MICROBODY	GOCC_MICROBODY		127	0.29070282	1.2650067	0.0	0.97230273	1.0	3281	tags=22%, list=17%, signal=27%	
GOCC_CYTOPLASMIC_MICROTUBULE	GOCC_CYTOPLASMIC_MICROTUBULE		92	0.39030954	1.2639034	0.0	0.9428178	1.0	5617	tags=45%, list=30%, signal=63%	
GOCC_NUCLEAR_INNER_MEMBRANE	GOCC_NUCLEAR_INNER_MEMBRANE		55	0.34455997	1.2625692	0.0877551	0.92001486	1.0	1478	tags=13%, list=8%, signal=14%	
GOCC_RNA_POLYMERASE_III_COMPLEX	GOCC_RNA_POLYMERASE_III_COMPLEX		18	0.35234785	1.2612227	0.0	0.89835	1.0	2484	tags=22%, list=13%, signal=26%	
GOCC_SMOOTH_ENDOPLASMIC_RETICULUM	GOCC_SMOOTH_ENDOPLASMIC_RETICULUM		26	0.3333245	1.2606578	0.117529884	0.87268984	1.0	1937	tags=19%, list=10%, signal=21%	
GOCC_CLATHRIN_COATED_VESICLE_MEMBRANE	GOCC_CLATHRIN_COATED_VESICLE_MEMBRANE		99	0.3190435	1.2588059	0.18383838	0.85716313	1.0	1108	tags=11%, list=6%, signal=12%	
GOCC_LATE_ENDOSOME_MEMBRANE	GOCC_LATE_ENDOSOME_MEMBRANE		139	0.24191137	1.2565931	0.18273093	0.83999336	1.0	2745	tags=18%, list=15%, signal=21%	
GOCC_KINESIN_COMPLEX	GOCC_KINESIN_COMPLEX		43	0.37480906	1.2535641	0.20247933	0.8344598	1.0	4811	tags=33%, list=26%, signal=44%	
GOCC_NUCLEAR_REPLICATION_FORK	GOCC_NUCLEAR_REPLICATION_FORK		34	0.20724982	1.2480433	0.11290322	0.8409152	1.0	3866	tags=15%, list=21%, signal=18%	
GOCC_VACUOLAR_MEMBRANE	GOCC_VACUOLAR_MEMBRANE		411	0.21276602	1.2453302	0.08582834	0.8322445	1.0	5191	tags=28%, list=28%, signal=38%	
GOCC_CYTOPLASMIC_REGION	GOCC_CYTOPLASMIC_REGION		238	0.34795862	1.245227	0.0	0.810544	1.0	4484	tags=34%, list=24%, signal=45%	
GOCC_SITE_OF_DNA_DAMAGE	GOCC_SITE_OF_DNA_DAMAGE		108	0.20725992	1.2436935	0.19583334	0.7975094	1.0	3866	tags=19%, list=21%, signal=23%	
GOCC_TRANSCRIPTION_FACTOR_TFTC_COMPLEX	GOCC_TRANSCRIPTION_FACTOR_TFTC_COMPLEX		18	0.32064298	1.2380459	0.096114516	0.81149876	1.0	3050	tags=22%, list=16%, signal=27%	
GOCC_VACUOLAR_LUMEN	GOCC_VACUOLAR_LUMEN		129	0.30014503	1.2371155	0.19421488	0.79520386	1.0	3226	tags=24%, list=17%, signal=29%	
GOCC_GLIAL_CELL_PROJECTION	GOCC_GLIAL_CELL_PROJECTION		24	0.4315886	1.2348382	0.0	0.7838231	1.0	2904	tags=33%, list=15%, signal=39%	
GOCC_POSTSYNAPTIC_SPECIALIZATION	GOCC_POSTSYNAPTIC_SPECIALIZATION		280	0.24258313	1.2313366	0.0	0.78070223	1.0	1880	tags=14%, list=10%, signal=15%	
GOCC_MITOTIC_SPINDLE	GOCC_MITOTIC_SPINDLE		171	0.21006854	1.2311695	0.20082815	0.7633279	1.0	3381	tags=17%, list=18%, signal=20%	
GOCC_CILIARY_BASAL_BODY	GOCC_CILIARY_BASAL_BODY		155	0.29237065	1.2305799	0.0	0.74846035	1.0	4248	tags=30%, list=23%, signal=38%	
GOCC_REPLICATION_FORK	GOCC_REPLICATION_FORK		65	0.14676414	1.229354	0.11238095	0.73873174	1.0	3866	tags=14%, list=21%, signal=17%	
GOCC_PRESYNAPTIC_MEMBRANE	GOCC_PRESYNAPTIC_MEMBRANE		102	0.31419516	1.2228899	0.103238866	0.7535162	1.0	2992	tags=26%, list=16%, signal=31%	
GOCC_APICOLATERAL_PLASMA_MEMBRANE	GOCC_APICOLATERAL_PLASMA_MEMBRANE		19	0.46070483	1.2180736	0.09663866	0.75633645	1.0	4214	tags=47%, list=22%, signal=61%	
GOCC_AXON	GOCC_AXON		480	0.24892578	1.2167823	0.103238866	0.7492798	1.0	3255	tags=21%, list=17%, signal=25%	
GOCC_NEURON_SPINE	GOCC_NEURON_SPINE		136	0.26445356	1.2166442	0.09638554	0.73473257	1.0	1295	tags=15%, list=7%, signal=16%	
GOCC_9PLUS2_MOTILE_CILIUM	GOCC_9PLUS2_MOTILE_CILIUM		120	0.3188688	1.2153215	0.17382413	0.7257916	1.0	4313	tags=30%, list=23%, signal=39%	
GOCC_GOLGI_ASSOCIATED_VESICLE_MEMBRANE	GOCC_GOLGI_ASSOCIATED_VESICLE_MEMBRANE		51	0.2951878	1.2135015	0.28105906	0.7176453	1.0	869	tags=10%, list=5%, signal=10%	
GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE	GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE		35	0.30646154	1.212793	0.09638554	0.7061564	1.0	3257	tags=17%, list=17%, signal=21%	
GOCC_DENDRITIC_TREE	GOCC_DENDRITIC_TREE		463	0.25922257	1.2105011	0.09638554	0.7058877	1.0	2896	tags=21%, list=15%, signal=24%	
GOCC_DENDRITIC_SHAFT	GOCC_DENDRITIC_SHAFT		26	0.4227273	1.2098776	0.09311741	0.69498825	1.0	2809	tags=31%, list=15%, signal=36%	
GOCC_INTRACILIARY_TRANSPORT_PARTICLE_B	GOCC_INTRACILIARY_TRANSPORT_PARTICLE_B		18	0.5165401	1.2094089	0.0	0.68306327	1.0	1991	tags=28%, list=11%, signal=31%	
GOCC_DISTAL_AXON	GOCC_DISTAL_AXON		207	0.28835905	1.2088236	0.103238866	0.67307186	1.0	3479	tags=26%, list=19%, signal=32%	
GOCC_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	GOCC_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX		49	0.32044953	1.206245	0.1030303	0.6691027	1.0	2185	tags=16%, list=12%, signal=18%	
GOCC_LYSOSOMAL_LUMEN	GOCC_LYSOSOMAL_LUMEN		73	0.3860665	1.2051771	0.1954262	0.66289175	1.0	3153	tags=29%, list=17%, signal=34%	
GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX	GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX		162	0.19582872	1.2038463	0.27642277	0.6604909	1.0	4735	tags=22%, list=25%, signal=29%	
GOCC_ACROSOMAL_MEMBRANE	GOCC_ACROSOMAL_MEMBRANE		24	0.35110715	1.2031844	0.11222445	0.65442103	1.0	1211	tags=17%, list=6%, signal=18%	
GOCC_PERIKARYON	GOCC_PERIKARYON		115	0.31456453	1.2023292	0.19114688	0.64881724	1.0	3157	tags=26%, list=17%, signal=31%	
GOCC_AXONEME	GOCC_AXONEME		129	0.3717854	1.2006593	0.1125	0.6441309	1.0	4313	tags=36%, list=23%, signal=47%	
GOCC_LATE_ENDOSOME	GOCC_LATE_ENDOSOME		257	0.19155471	1.2001127	0.097165994	0.6351707	1.0	3101	tags=18%, list=17%, signal=21%	
GOCC_EXCITATORY_SYNAPSE	GOCC_EXCITATORY_SYNAPSE		42	0.34997922	1.1986126	0.0	0.62989897	1.0	1637	tags=21%, list=9%, signal=23%	
GOCC_PHAGOCYTIC_CUP	GOCC_PHAGOCYTIC_CUP		24	0.38027167	1.1918666	0.20204082	0.6362284	1.0	3512	tags=33%, list=19%, signal=41%	
GOCC_PCG_PROTEIN_COMPLEX	GOCC_PCG_PROTEIN_COMPLEX		35	0.2629986	1.191848	0.105882354	0.6272249	1.0	1776	tags=14%, list=9%, signal=16%	
GOCC_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX	GOCC_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX		35	0.37477034	1.1830211	0.0	0.6414139	1.0	4735	tags=40%, list=25%, signal=53%	
GOCC_TRAPP_COMPLEX	GOCC_TRAPP_COMPLEX		16	0.5498418	1.1779126	0.2	0.64351255	1.0	6844	tags=75%, list=36%, signal=118%	
GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX	GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX		43	0.23203631	1.176256	0.0945674	0.640412	1.0	1776	tags=9%, list=9%, signal=10%	
GOCC_MICROTUBULE	GOCC_MICROTUBULE		408	0.25053313	1.1734328	0.10625	0.6385679	1.0	4691	tags=26%, list=25%, signal=34%	
GOCC_SPINDLE_MIDZONE	GOCC_SPINDLE_MIDZONE		35	0.2867533	1.1733488	0.29896906	0.6307011	1.0	4359	tags=23%, list=23%, signal=30%	
GOCC_GLUTAMATERGIC_SYNAPSE	GOCC_GLUTAMATERGIC_SYNAPSE		310	0.21472917	1.169952	0.20647773	0.6370585	1.0	1880	tags=13%, list=10%, signal=14%	
GOCC_SITE_OF_DOUBLE_STRAND_BREAK	GOCC_SITE_OF_DOUBLE_STRAND_BREAK		77	0.18656255	1.1644051	0.19583334	0.6475778	1.0	4102	tags=18%, list=22%, signal=23%	
GOCC_SPINDLE_MICROTUBULE	GOCC_SPINDLE_MICROTUBULE		81	0.20812605	1.162943	0.38958332	0.64045024	1.0	6393	tags=41%, list=34%, signal=62%	
GOCC_ACTIN_BASED_CELL_PROJECTION	GOCC_ACTIN_BASED_CELL_PROJECTION		178	0.26863348	1.1624177	0.19477911	0.632983	1.0	3366	tags=24%, list=18%, signal=29%	
GOCC_MOTILE_CILIUM	GOCC_MOTILE_CILIUM		185	0.3031355	1.1623445	0.19875777	0.62522304	1.0	3644	tags=26%, list=19%, signal=33%	
GOCC_PRESYNAPSE	GOCC_PRESYNAPSE		419	0.24408244	1.1605347	0.10602911	0.6194728	1.0	3403	tags=23%, list=18%, signal=28%	
GOCC_ENDOSOME_MEMBRANE	GOCC_ENDOSOME_MEMBRANE		480	0.20181379	1.1603816	0.08958333	0.61209005	1.0	3296	tags=19%, list=18%, signal=22%	
GOCC_GOLGI_CISTERNA_MEMBRANE	GOCC_GOLGI_CISTERNA_MEMBRANE		73	0.2875047	1.1561913	0.29690722	0.6146454	1.0	3359	tags=23%, list=18%, signal=28%	
GOCC_NON_MOTILE_CILIUM	GOCC_NON_MOTILE_CILIUM		120	0.2974567	1.1557145	0.19438878	0.608481	1.0	2871	tags=24%, list=15%, signal=28%	
GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN	GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN		25	0.3824175	1.1451844	0.2827443	0.63690275	1.0	6405	tags=48%, list=34%, signal=73%	
GOCC_CILIARY_TIP	GOCC_CILIARY_TIP		45	0.39138657	1.144925	0.0	0.6306889	1.0	3576	tags=33%, list=19%, signal=41%	
GOCC_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT	GOCC_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT		22	0.33370647	1.1389557	0.272	0.6376634	1.0	1672	tags=23%, list=9%, signal=25%	
GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX	GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX		47	0.35471067	1.1360393	0.27474746	0.6395394	1.0	6405	tags=45%, list=34%, signal=68%	
GOCC_NEUROMUSCULAR_JUNCTION	GOCC_NEUROMUSCULAR_JUNCTION		63	0.33265296	1.1343429	0.31236896	0.63589525	1.0	3341	tags=29%, list=18%, signal=35%	
GOCC_LUMENAL_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE	GOCC_LUMENAL_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE		16	0.4403667	1.1323351	0.2990099	0.63350505	1.0	2802	tags=31%, list=15%, signal=37%	
GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE		76	0.29455522	1.1300588	0.2107438	0.6318804	1.0	1863	tags=20%, list=10%, signal=22%	
GOCC_9PLUS0_NON_MOTILE_CILIUM	GOCC_9PLUS0_NON_MOTILE_CILIUM		95	0.29143372	1.1226919	0.21030928	0.6488557	1.0	2871	tags=23%, list=15%, signal=27%	
GOCC_CLATHRIN_VESICLE_COAT	GOCC_CLATHRIN_VESICLE_COAT		30	0.2945225	1.1209954	0.19678715	0.645677	1.0	3257	tags=17%, list=17%, signal=20%	
GOCC_ACROSOMAL_VESICLE	GOCC_ACROSOMAL_VESICLE		99	0.28689602	1.1189717	0.28772637	0.64571357	1.0	2799	tags=20%, list=15%, signal=24%	
GOCC_AZUROPHIL_GRANULE	GOCC_AZUROPHIL_GRANULE		121	0.22974351	1.1185479	0.2703252	0.6400713	1.0	5183	tags=31%, list=28%, signal=43%	
GOCC_CATION_CHANNEL_COMPLEX	GOCC_CATION_CHANNEL_COMPLEX		121	0.31648505	1.1182765	0.1902834	0.63359797	1.0	3556	tags=36%, list=19%, signal=45%	
GOCC_INTRACILIARY_TRANSPORT_PARTICLE	GOCC_INTRACILIARY_TRANSPORT_PARTICLE		25	0.4399157	1.1167969	0.31041667	0.63398075	1.0	2011	tags=24%, list=11%, signal=27%	
GOCC_CILIARY_TRANSITION_ZONE	GOCC_CILIARY_TRANSITION_ZONE		65	0.32102412	1.116244	0.31875	0.62857234	1.0	5723	tags=43%, list=30%, signal=62%	
GOCC_CENTRIOLAR_SATELLITE	GOCC_CENTRIOLAR_SATELLITE		102	0.24707681	1.1148777	0.197556	0.62598485	1.0	3570	tags=26%, list=19%, signal=33%	
GOCC_STEREOCILIUM_TIP	GOCC_STEREOCILIUM_TIP		16	0.49587363	1.1145434	0.30339321	0.62133336	1.0	4088	tags=50%, list=22%, signal=64%	
GOCC_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE	GOCC_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE		75	0.20526102	1.1075529	0.31944445	0.63337296	1.0	851	tags=7%, list=5%, signal=7%	
GOCC_SPINDLE_POLE	GOCC_SPINDLE_POLE		164	0.18893646	1.105983	0.308	0.62968487	1.0	3463	tags=18%, list=18%, signal=22%	
GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE	GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE		42	0.35180402	1.0993165	0.20118344	0.6405473	1.0	333	tags=10%, list=2%, signal=10%	
GOCC_POSTSYNAPSE	GOCC_POSTSYNAPSE		496	0.215741	1.0962538	0.197556	0.64134717	1.0	1928	tags=14%, list=10%, signal=15%	
GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX	GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX		25	0.38169724	1.0928975	0.38922155	0.6425584	1.0	6405	tags=52%, list=34%, signal=79%	
GOCC_ION_CHANNEL_COMPLEX	GOCC_ION_CHANNEL_COMPLEX		184	0.3028473	1.0922456	0.27732792	0.63748616	1.0	3831	tags=34%, list=20%, signal=43%	
GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE		63	0.3016409	1.092216	0.20318726	0.63173616	1.0	1824	tags=19%, list=10%, signal=21%	
GOCC_ENDOLYSOSOME	GOCC_ENDOLYSOSOME		26	0.28763646	1.09163	0.31764707	0.6268066	1.0	3069	tags=23%, list=16%, signal=28%	
GOCC_COATED_VESICLE_MEMBRANE	GOCC_COATED_VESICLE_MEMBRANE		159	0.22969003	1.0913877	0.28174603	0.6223261	1.0	1108	tags=8%, list=6%, signal=9%	
GOCC_AZUROPHIL_GRANULE_MEMBRANE	GOCC_AZUROPHIL_GRANULE_MEMBRANE		46	0.2646183	1.089097	0.4012474	0.62229586	1.0	5336	tags=33%, list=28%, signal=45%	
GOCC_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK	GOCC_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK		27	0.27250275	1.0854275	0.37903225	0.6233723	1.0	4635	tags=30%, list=25%, signal=39%	
GOCC_UBIQUITIN_LIGASE_COMPLEX	GOCC_UBIQUITIN_LIGASE_COMPLEX		286	0.15512228	1.0766541	0.48670757	0.6371838	1.0	3904	tags=16%, list=21%, signal=20%	
GOCC_SYNAPTIC_MEMBRANE	GOCC_SYNAPTIC_MEMBRANE		253	0.2469893	1.0755092	0.10139165	0.6341797	1.0	2992	tags=22%, list=16%, signal=26%	
GOCC_SYNAPTIC_VESICLE_MEMBRANE	GOCC_SYNAPTIC_VESICLE_MEMBRANE		98	0.26683974	1.0753405	0.30416667	0.6291855	1.0	4675	tags=35%, list=25%, signal=46%	
GOCC_AUTOPHAGOSOME	GOCC_AUTOPHAGOSOME		113	0.19679059	1.0751824	0.26977688	0.62428343	1.0	3513	tags=18%, list=19%, signal=22%	
GOCC_AZUROPHIL_GRANULE_LUMEN	GOCC_AZUROPHIL_GRANULE_LUMEN		69	0.23796996	1.0684904	0.37398374	0.63581663	1.0	5117	tags=33%, list=27%, signal=46%	
GOCC_EXOCYTIC_VESICLE	GOCC_EXOCYTIC_VESICLE		180	0.23231147	1.0669166	0.28513238	0.6328682	1.0	4675	tags=31%, list=25%, signal=40%	
GOCC_MITOTIC_SPINDLE_POLE	GOCC_MITOTIC_SPINDLE_POLE		37	0.21284194	1.0658588	0.42061856	0.63016737	1.0	3316	tags=22%, list=18%, signal=26%	
GOCC_PODOSOME	GOCC_PODOSOME		29	0.32350948	1.0653933	0.3204868	0.6260226	1.0	1730	tags=21%, list=9%, signal=23%	
GOCC_CILIARY_BASE	GOCC_CILIARY_BASE		41	0.3776227	1.0650669	0.30833334	0.6227099	1.0	4964	tags=41%, list=26%, signal=56%	
GOCC_GOLGI_CISTERNA	GOCC_GOLGI_CISTERNA		98	0.2589813	1.0636007	0.29690722	0.6213866	1.0	3359	tags=21%, list=18%, signal=26%	
GOCC_TRANS_GOLGI_NETWORK_MEMBRANE	GOCC_TRANS_GOLGI_NETWORK_MEMBRANE		85	0.22404268	1.059617	0.2917505	0.62295777	1.0	2628	tags=15%, list=14%, signal=18%	
GOCC_PRESYNAPTIC_ACTIVE_ZONE	GOCC_PRESYNAPTIC_ACTIVE_ZONE		61	0.30501893	1.055726	0.2060606	0.62464046	1.0	2931	tags=23%, list=16%, signal=27%	
GOCC_PHOTORECEPTOR_CONNECTING_CILIUM	GOCC_PHOTORECEPTOR_CONNECTING_CILIUM		36	0.31883472	1.0548276	0.29896906	0.6221881	1.0	5723	tags=42%, list=30%, signal=60%	
GOCC_MICROVILLUS	GOCC_MICROVILLUS		71	0.2986239	1.0469764	0.305499	0.63354343	1.0	2741	tags=24%, list=15%, signal=28%	
GOCC_EXTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE		47	0.22406793	1.044908	0.20773931	0.6357798	1.0	2595	tags=15%, list=14%, signal=17%	
GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX	GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX		21	0.28977937	1.0441327	0.27868852	0.63347256	1.0	5773	tags=38%, list=31%, signal=55%	
GOCC_MULTIVESICULAR_BODY_MEMBRANE	GOCC_MULTIVESICULAR_BODY_MEMBRANE		26	0.23680611	1.0434383	0.31800765	0.6309007	1.0	595	tags=8%, list=3%, signal=8%	
GOCC_DENDRITE_CYTOPLASM	GOCC_DENDRITE_CYTOPLASM		23	0.32948261	1.0429169	0.38866398	0.62676686	1.0	6411	tags=52%, list=34%, signal=79%	
GOCC_HIPPOCAMPAL_MOSSY_FIBER_TO_CA3_SYNAPSE	GOCC_HIPPOCAMPAL_MOSSY_FIBER_TO_CA3_SYNAPSE		29	0.28505114	1.0332403	0.3987976	0.6429518	1.0	2985	tags=31%, list=16%, signal=37%	
GOCC_POSTSYNAPTIC_MEMBRANE	GOCC_POSTSYNAPTIC_MEMBRANE		171	0.24440686	1.0328918	0.19635628	0.6386709	1.0	1928	tags=17%, list=10%, signal=19%	
GOCC_TRANSPORT_VESICLE_MEMBRANE	GOCC_TRANSPORT_VESICLE_MEMBRANE		180	0.21725704	1.0323333	0.2949495	0.6343344	1.0	3401	tags=20%, list=18%, signal=24%	
GOCC_SEX_CHROMOSOME	GOCC_SEX_CHROMOSOME		26	0.23981236	1.0310116	0.38955823	0.6336414	1.0	3060	tags=19%, list=16%, signal=23%	
GOCC_RECYCLING_ENDOSOME	GOCC_RECYCLING_ENDOSOME		183	0.20863797	1.0287806	0.37751004	0.633677	1.0	3301	tags=20%, list=18%, signal=24%	
GOCC_NEURON_PROJECTION_CYTOPLASM	GOCC_NEURON_PROJECTION_CYTOPLASM		79	0.2301384	1.0278325	0.39473686	0.6320014	1.0	4452	tags=29%, list=24%, signal=38%	
GOCC_PHAGOPHORE_ASSEMBLY_SITE_MEMBRANE	GOCC_PHAGOPHORE_ASSEMBLY_SITE_MEMBRANE		19	0.26404908	1.0261912	0.52071005	0.6311055	1.0	880	tags=11%, list=5%, signal=11%	
GOCC_AXONEMAL_DYNEIN_COMPLEX	GOCC_AXONEMAL_DYNEIN_COMPLEX		19	0.42329603	1.0244521	0.31137726	0.6297333	1.0	2760	tags=26%, list=15%, signal=31%	
GOCC_GOLGI_CIS_CISTERNA	GOCC_GOLGI_CIS_CISTERNA		18	0.4604522	1.0231586	0.30339321	0.62868893	1.0	3915	tags=39%, list=21%, signal=49%	
GOCC_PROTEIN_KINASE_COMPLEX	GOCC_PROTEIN_KINASE_COMPLEX		131	0.20754197	1.0218129	0.26984128	0.62625575	1.0	3351	tags=20%, list=18%, signal=24%	
GOCC_FILOPODIUM_TIP	GOCC_FILOPODIUM_TIP		17	0.34194145	1.0194057	0.3942505	0.6273075	1.0	3341	tags=29%, list=18%, signal=36%	
GOCC_EARLY_ENDOSOME	GOCC_EARLY_ENDOSOME		366	0.1738682	1.0180521	0.4012474	0.62725914	1.0	3236	tags=17%, list=17%, signal=20%	
GOCC_MICROBODY_LUMEN	GOCC_MICROBODY_LUMEN		42	0.28074527	1.014949	0.48594376	0.62864554	1.0	3246	tags=24%, list=17%, signal=29%	
GOCC_GOLGI_STACK	GOCC_GOLGI_STACK		128	0.2362462	1.0142728	0.29690722	0.6253555	1.0	3180	tags=20%, list=17%, signal=23%	
