NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_MALE_GERM_CELL_NUCLEUS	GOCC_MALE_GERM_CELL_NUCLEUS	Details ...	41	-0.3296943	-1.4065173	0.09494949	1.0	0.949	4345	tags=32%, list=23%, signal=41%	
GOCC_EUCHROMATIN	GOCC_EUCHROMATIN	Details ...	51	-0.38068366	-1.3887317	0.0	1.0	0.949	3962	tags=35%, list=21%, signal=45%	
GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	Details ...	268	-0.3770629	-1.3870716	0.0	1.0	0.949	2970	tags=30%, list=16%, signal=35%	
GOCC_SARCOPLASMIC_RETICULUM	GOCC_SARCOPLASMIC_RETICULUM	Details ...	60	-0.38559097	-1.3748237	0.0	1.0	0.949	2583	tags=27%, list=14%, signal=31%	
GOCC_COPI_COATED_VESICLE	GOCC_COPI_COATED_VESICLE	Details ...	21	-0.5316336	-1.3743373	0.0	0.9965074	0.949	6185	tags=62%, list=33%, signal=92%	
GOCC_CATALYTIC_STEP_2_SPLICEOSOME	GOCC_CATALYTIC_STEP_2_SPLICEOSOME	Details ...	86	-0.45421124	-1.3731802	0.09311741	0.9444189	0.949	6120	tags=53%, list=33%, signal=79%	
GOCC_PIGMENT_GRANULE	GOCC_PIGMENT_GRANULE	Details ...	102	-0.3692617	-1.3723613	0.103238866	0.8994336	0.949	3990	tags=37%, list=21%, signal=47%	
GOCC_BASEMENT_MEMBRANE	GOCC_BASEMENT_MEMBRANE	Details ...	65	-0.4100617	-1.36806	0.19551934	0.88398755	0.949	3978	tags=40%, list=21%, signal=51%	
GOCC_ACTIN_FILAMENT_BUNDLE	GOCC_ACTIN_FILAMENT_BUNDLE	Details ...	67	-0.5355533	-1.3628213	0.0	0.86009413	0.949	2822	tags=42%, list=15%, signal=49%	
GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION	Details ...	47	-0.41703016	-1.3584746	0.0	0.8326719	0.949	1604	tags=28%, list=9%, signal=30%	
GOCC_P_BODY	GOCC_P_BODY		96	-0.41413242	-1.3574497	0.0	0.7954495	0.949	4749	tags=45%, list=25%, signal=60%	
GOCC_LAMELLIPODIUM_MEMBRANE	GOCC_LAMELLIPODIUM_MEMBRANE		19	-0.5322407	-1.3533092	0.09038462	0.7855543	0.949	3961	tags=47%, list=21%, signal=60%	
GOCC_CONTRACTILE_FIBER	GOCC_CONTRACTILE_FIBER		199	-0.3854791	-1.3520895	0.0	0.7626544	0.949	2698	tags=31%, list=14%, signal=35%	
GOCC_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR	GOCC_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR		19	-0.4903049	-1.3444314	0.09583333	0.7779841	1.0	4875	tags=37%, list=26%, signal=50%	
GOCC_TRANSCRIPTION_REGULATOR_COMPLEX	GOCC_TRANSCRIPTION_REGULATOR_COMPLEX		437	-0.3360143	-1.3420249	0.09791667	0.7581907	1.0	3570	tags=29%, list=19%, signal=35%	
GOCC_SARCOLEMMA	GOCC_SARCOLEMMA		112	-0.37667394	-1.3387036	0.0	0.7486685	1.0	2610	tags=29%, list=14%, signal=33%	
GOCC_BLOOD_MICROPARTICLE	GOCC_BLOOD_MICROPARTICLE		68	-0.47417015	-1.3382437	0.0	0.7250178	1.0	2248	tags=29%, list=12%, signal=33%	
GOCC_ADHERENS_JUNCTION	GOCC_ADHERENS_JUNCTION		157	-0.3254923	-1.3361769	0.20445344	0.72258484	1.0	4014	tags=34%, list=21%, signal=43%	
GOCC_CELL_SUBSTRATE_JUNCTION	GOCC_CELL_SUBSTRATE_JUNCTION		396	-0.30061337	-1.3358307	0.0	0.7033198	1.0	4383	tags=31%, list=23%, signal=40%	
GOCC_PML_BODY	GOCC_PML_BODY		102	-0.23339106	-1.3306218	0.0	0.72594047	1.0	5795	tags=34%, list=31%, signal=49%	
GOCC_LIPID_DROPLET	GOCC_LIPID_DROPLET		91	-0.28738832	-1.3257374	0.10843374	0.72797704	1.0	4491	tags=35%, list=24%, signal=46%	
GOCC_BASAL_PART_OF_CELL	GOCC_BASAL_PART_OF_CELL		225	-0.31152308	-1.3204063	0.0	0.72183186	1.0	3037	tags=30%, list=16%, signal=36%	
GOCC_INTEGRIN_COMPLEX	GOCC_INTEGRIN_COMPLEX		27	-0.4130222	-1.315604	0.0	0.7216766	1.0	1471	tags=30%, list=8%, signal=32%	
GOCC_ACTOMYOSIN	GOCC_ACTOMYOSIN		66	-0.4677972	-1.3149015	0.11065574	0.70607984	1.0	2822	tags=38%, list=15%, signal=44%	
GOCC_APICAL_PART_OF_CELL	GOCC_APICAL_PART_OF_CELL		337	-0.31163064	-1.314194	0.0	0.69063056	1.0	3626	tags=28%, list=19%, signal=34%	
GOCC_STRIATED_MUSCLE_THIN_FILAMENT	GOCC_STRIATED_MUSCLE_THIN_FILAMENT		20	-0.47060594	-1.311658	0.0	0.68750715	1.0	3105	tags=40%, list=17%, signal=48%	
GOCC_MIDBODY	GOCC_MIDBODY		194	-0.21921127	-1.306101	0.09552845	0.6843325	1.0	5016	tags=29%, list=27%, signal=40%	
GOCC_ACTIN_FILAMENT	GOCC_ACTIN_FILAMENT		95	-0.3731565	-1.302475	0.10671937	0.6808884	1.0	3527	tags=34%, list=19%, signal=41%	
GOCC_CORNIFIED_ENVELOPE	GOCC_CORNIFIED_ENVELOPE		35	-0.43800402	-1.3013409	0.17382413	0.6673962	1.0	3544	tags=34%, list=19%, signal=42%	
GOCC_SARCOPLASM	GOCC_SARCOPLASM		73	-0.32974806	-1.2998413	0.0	0.6572736	1.0	2313	tags=23%, list=12%, signal=26%	
GOCC_CELL_LEADING_EDGE	GOCC_CELL_LEADING_EDGE		375	-0.272592	-1.2968546	0.20570265	0.660893	1.0	4794	tags=36%, list=26%, signal=47%	
GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX	GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX		89	-0.39942658	-1.2950981	0.19635628	0.65356404	1.0	6096	tags=44%, list=32%, signal=65%	
GOCC_NUCLEAR_SPECK	GOCC_NUCLEAR_SPECK		387	-0.27201128	-1.2932533	0.09917355	0.64574796	1.0	4997	tags=33%, list=27%, signal=44%	
GOCC_SPLICEOSOMAL_COMPLEX	GOCC_SPLICEOSOMAL_COMPLEX		185	-0.38693935	-1.292898	0.19635628	0.63628024	1.0	6149	tags=48%, list=33%, signal=70%	
GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE		348	-0.3371727	-1.290242	0.0	0.63032794	1.0	2201	tags=24%, list=12%, signal=27%	
GOCC_KERATIN_FILAMENT	GOCC_KERATIN_FILAMENT		26	-0.5120688	-1.2899307	0.0945674	0.61773384	1.0	3952	tags=38%, list=21%, signal=49%	
GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON	GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON		112	-0.35598406	-1.2879294	0.0	0.6154177	1.0	3952	tags=32%, list=21%, signal=40%	
GOCC_ACTIN_CYTOSKELETON	GOCC_ACTIN_CYTOSKELETON		418	-0.2984575	-1.286984	0.111801244	0.607605	1.0	3922	tags=33%, list=21%, signal=40%	
GOCC_ENDOSOME_LUMEN	GOCC_ENDOSOME_LUMEN		29	-0.35688978	-1.2861395	0.0	0.59962803	1.0	319	tags=10%, list=2%, signal=11%	
GOCC_SAGA_TYPE_COMPLEX	GOCC_SAGA_TYPE_COMPLEX		36	-0.2585362	-1.2855613	0.097165994	0.59269315	1.0	3570	tags=22%, list=19%, signal=27%	
GOCC_NUCLEOID	GOCC_NUCLEOID		44	-0.42291346	-1.2835603	0.19635628	0.5851905	1.0	7078	tags=61%, list=38%, signal=98%	
GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE		110	-0.31310496	-1.280687	0.0	0.582535	1.0	3997	tags=35%, list=21%, signal=45%	
GOCC_PRECATALYTIC_SPLICEOSOME	GOCC_PRECATALYTIC_SPLICEOSOME		52	-0.41980883	-1.2806401	0.19635628	0.572506	1.0	6060	tags=50%, list=32%, signal=74%	
GOCC_PRERIBOSOME	GOCC_PRERIBOSOME		75	-0.4599777	-1.2787467	0.09583333	0.57009715	1.0	4875	tags=41%, list=26%, signal=56%	
GOCC_U2_SNRNP	GOCC_U2_SNRNP		25	-0.4646855	-1.2781138	0.29149798	0.56364405	1.0	6060	tags=56%, list=32%, signal=83%	
GOCC_SMALL_SUBUNIT_PROCESSOME	GOCC_SMALL_SUBUNIT_PROCESSOME		38	-0.38969338	-1.2756526	0.0	0.5645174	1.0	6913	tags=53%, list=37%, signal=83%	
GOCC_LAMELLIPODIUM	GOCC_LAMELLIPODIUM		185	-0.29597244	-1.2753657	0.109311745	0.556395	1.0	4794	tags=38%, list=26%, signal=50%	
GOCC_PHOSPHATASE_COMPLEX	GOCC_PHOSPHATASE_COMPLEX		49	-0.4390685	-1.2753654	0.09710744	0.5476813	1.0	6752	tags=57%, list=36%, signal=89%	
GOCC_NUCLEAR_CHROMOSOME	GOCC_NUCLEAR_CHROMOSOME		205	-0.24217989	-1.2749038	0.11157025	0.53926295	1.0	7022	tags=45%, list=37%, signal=71%	
GOCC_NBAF_COMPLEX	GOCC_NBAF_COMPLEX		15	-0.59109277	-1.273338	0.0	0.5348737	1.0	4305	tags=67%, list=23%, signal=86%	
GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX		45	-0.33739156	-1.2731935	0.0	0.5269414	1.0	4192	tags=36%, list=22%, signal=46%	
GOCC_SIN3_TYPE_COMPLEX	GOCC_SIN3_TYPE_COMPLEX		22	-0.48165837	-1.2720006	0.08958333	0.5219791	1.0	6696	tags=64%, list=36%, signal=99%	
GOCC_SWI_SNF_COMPLEX	GOCC_SWI_SNF_COMPLEX		28	-0.39315006	-1.2711476	0.09791667	0.5162684	1.0	4305	tags=46%, list=23%, signal=60%	
GOCC_MLL1_2_COMPLEX	GOCC_MLL1_2_COMPLEX		32	-0.51596785	-1.268953	0.1	0.51541746	1.0	7675	tags=78%, list=41%, signal=132%	
GOCC_CYTOPLASMIC_EXOSOME_RNASE_COMPLEX	GOCC_CYTOPLASMIC_EXOSOME_RNASE_COMPLEX		15	-0.38034245	-1.2673063	0.1820041	0.5140658	1.0	6555	tags=47%, list=35%, signal=72%	
GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX	GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX		91	-0.41957453	-1.2666469	0.09791667	0.5125332	1.0	5339	tags=48%, list=28%, signal=67%	
GOCC_SPLICEOSOMAL_SNRNP_COMPLEX	GOCC_SPLICEOSOMAL_SNRNP_COMPLEX		71	-0.32951602	-1.2665673	0.19635628	0.5056446	1.0	6060	tags=41%, list=32%, signal=60%	
GOCC_ACETYLTRANSFERASE_COMPLEX	GOCC_ACETYLTRANSFERASE_COMPLEX		97	-0.3640274	-1.2660815	0.19791667	0.49959978	1.0	5328	tags=42%, list=28%, signal=59%	
GOCC_BASOLATERAL_PLASMA_MEMBRANE	GOCC_BASOLATERAL_PLASMA_MEMBRANE		182	-0.30596885	-1.2610213	0.0	0.5105749	1.0	3012	tags=29%, list=16%, signal=34%	
GOCC_COPI_COATED_VESICLE_MEMBRANE	GOCC_COPI_COATED_VESICLE_MEMBRANE		17	-0.5967029	-1.2523406	0.0	0.53089994	1.0	6185	tags=71%, list=33%, signal=105%	
GOCC_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX	GOCC_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX		17	-0.44695324	-1.2522068	0.31041667	0.5249798	1.0	6371	tags=53%, list=34%, signal=80%	
GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE		66	-0.31361082	-1.2479883	0.0	0.5264267	1.0	3997	tags=38%, list=21%, signal=48%	
GOCC_ATPASE_COMPLEX	GOCC_ATPASE_COMPLEX		142	-0.24889567	-1.2479525	0.2	0.519914	1.0	5339	tags=35%, list=28%, signal=48%	
GOCC_90S_PRERIBOSOME	GOCC_90S_PRERIBOSOME		28	-0.5420215	-1.2477933	0.0	0.5142876	1.0	6913	tags=75%, list=37%, signal=119%	
GOCC_TRANSLATION_PREINITIATION_COMPLEX	GOCC_TRANSLATION_PREINITIATION_COMPLEX		18	-0.4776311	-1.246011	0.2033543	0.5125611	1.0	4846	tags=44%, list=26%, signal=60%	
GOCC_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX	GOCC_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX		41	-0.47469613	-1.2440695	0.1	0.5097415	1.0	6030	tags=66%, list=32%, signal=97%	
GOCC_CAVEOLA	GOCC_CAVEOLA		65	-0.3728373	-1.2434114	0.0	0.50455016	1.0	1343	tags=20%, list=7%, signal=21%	
GOCC_SARCOPLASMIC_RETICULUM_MEMBRANE	GOCC_SARCOPLASMIC_RETICULUM_MEMBRANE		33	-0.36591235	-1.2433116	0.18860511	0.4987354	1.0	1324	tags=18%, list=7%, signal=20%	
GOCC_PROTEASOME_CORE_COMPLEX	GOCC_PROTEASOME_CORE_COMPLEX		17	-0.4773725	-1.2374475	0.103869654	0.50742316	1.0	6571	tags=53%, list=35%, signal=81%	
GOCC_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	GOCC_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE		131	-0.31006494	-1.2369206	0.111801244	0.5031875	1.0	3788	tags=33%, list=20%, signal=41%	
GOCC_DENDRITE_MEMBRANE	GOCC_DENDRITE_MEMBRANE		24	-0.3337355	-1.2364244	0.0	0.4994252	1.0	2279	tags=29%, list=12%, signal=33%	
GOCC_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR	GOCC_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR		15	-0.721115	-1.2349299	0.0	0.49820542	1.0	3731	tags=67%, list=20%, signal=83%	
GOCC_TRANS_GOLGI_NETWORK	GOCC_TRANS_GOLGI_NETWORK		221	-0.2581207	-1.234441	0.109311745	0.49337485	1.0	3496	tags=27%, list=19%, signal=33%	
GOCC_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX	GOCC_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX		27	-0.50231946	-1.2343752	0.1923077	0.4881085	1.0	6030	tags=67%, list=32%, signal=98%	
GOCC_LATERAL_PLASMA_MEMBRANE	GOCC_LATERAL_PLASMA_MEMBRANE		57	-0.32176498	-1.2338848	0.117529884	0.48549327	1.0	1974	tags=21%, list=11%, signal=23%	
GOCC_PROTEIN_LIPID_COMPLEX	GOCC_PROTEIN_LIPID_COMPLEX		29	-0.5028264	-1.233083	0.2851485	0.4830028	1.0	3984	tags=45%, list=21%, signal=57%	
GOCC_INTERCALATED_DISC	GOCC_INTERCALATED_DISC		39	-0.45229128	-1.2328392	0.2090164	0.47931525	1.0	2258	tags=31%, list=12%, signal=35%	
GOCC_METHYLTRANSFERASE_COMPLEX	GOCC_METHYLTRANSFERASE_COMPLEX		92	-0.40263236	-1.2319292	0.0	0.4778351	1.0	5256	tags=40%, list=28%, signal=56%	
GOCC_TERTIARY_GRANULE_MEMBRANE	GOCC_TERTIARY_GRANULE_MEMBRANE		57	-0.32162982	-1.2283927	0.0951417	0.48696598	1.0	2547	tags=25%, list=14%, signal=28%	
GOCC_ENDOPEPTIDASE_COMPLEX	GOCC_ENDOPEPTIDASE_COMPLEX		78	-0.29007488	-1.2274038	0.29149798	0.4848931	1.0	6623	tags=47%, list=35%, signal=73%	
GOCC_T_TUBULE	GOCC_T_TUBULE		42	-0.38048887	-1.22442	0.0	0.4888711	1.0	1914	tags=29%, list=10%, signal=32%	
GOCC_PEPTIDASE_COMPLEX	GOCC_PEPTIDASE_COMPLEX		110	-0.25815377	-1.2210639	0.2851485	0.49466997	1.0	6623	tags=44%, list=35%, signal=67%	
GOCC_COLLAGEN_TRIMER	GOCC_COLLAGEN_TRIMER		45	-0.36840868	-1.2197436	0.19085488	0.4938256	1.0	3667	tags=38%, list=20%, signal=47%	
GOCC_HISTONE_METHYLTRANSFERASE_COMPLEX	GOCC_HISTONE_METHYLTRANSFERASE_COMPLEX		60	-0.44183275	-1.2175967	0.1	0.49261636	1.0	6030	tags=55%, list=32%, signal=81%	
GOCC_NURD_COMPLEX	GOCC_NURD_COMPLEX		17	-0.49132082	-1.2140272	0.20696722	0.49568063	1.0	4458	tags=41%, list=24%, signal=54%	
GOCC_ORGANELLE_MEMBRANE_CONTACT_SITE	GOCC_ORGANELLE_MEMBRANE_CONTACT_SITE		46	-0.24889089	-1.2134657	0.093812376	0.49343213	1.0	3635	tags=22%, list=19%, signal=27%	
GOCC_CELL_CELL_JUNCTION	GOCC_CELL_CELL_JUNCTION		417	-0.2844609	-1.2114935	0.0	0.49587977	1.0	2816	tags=23%, list=15%, signal=26%	
GOCC_ENDOPLASMIC_RETICULUM_LUMEN	GOCC_ENDOPLASMIC_RETICULUM_LUMEN		234	-0.2563788	-1.2095258	0.107569724	0.49297136	1.0	3715	tags=26%, list=20%, signal=32%	
GOCC_INO80_TYPE_COMPLEX	GOCC_INO80_TYPE_COMPLEX		26	-0.55406016	-1.2093052	0.0	0.488507	1.0	6030	tags=62%, list=32%, signal=91%	
GOCC_RIBONUCLEOPROTEIN_GRANULE	GOCC_RIBONUCLEOPROTEIN_GRANULE		247	-0.2610009	-1.2076973	0.1125	0.48894715	1.0	4749	tags=33%, list=25%, signal=44%	
GOCC_NUCLEAR_PORE	GOCC_NUCLEAR_PORE		95	-0.24389735	-1.2070183	0.0	0.48461106	1.0	6654	tags=51%, list=35%, signal=78%	
GOCC_FICOLIN_1_RICH_GRANULE_LUMEN	GOCC_FICOLIN_1_RICH_GRANULE_LUMEN		115	-0.2861942	-1.206931	0.19291338	0.48035994	1.0	5079	tags=34%, list=27%, signal=46%	
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX		15	-0.55100524	-1.2061826	0.2033543	0.47820044	1.0	4846	tags=47%, list=26%, signal=63%	
GOCC_MYOSIN_II_COMPLEX	GOCC_MYOSIN_II_COMPLEX		15	-0.47685382	-1.2048197	0.09014675	0.47717357	1.0	1374	tags=33%, list=7%, signal=36%	
GOCC_ROUGH_ENDOPLASMIC_RETICULUM	GOCC_ROUGH_ENDOPLASMIC_RETICULUM		66	-0.34172806	-1.1964402	0.09791667	0.49896207	1.0	5191	tags=41%, list=28%, signal=56%	
GOCC_SAGA_COMPLEX	GOCC_SAGA_COMPLEX		23	-0.27701744	-1.1945326	0.27732792	0.5013777	1.0	3570	tags=26%, list=19%, signal=32%	
GOCC_HISTONE_DEACETYLASE_COMPLEX	GOCC_HISTONE_DEACETYLASE_COMPLEX		79	-0.4101253	-1.1934086	0.10625	0.4992174	1.0	6696	tags=61%, list=36%, signal=94%	
GOCC_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX	GOCC_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX		16	-0.42426103	-1.1932604	0.20208333	0.49568364	1.0	4315	tags=38%, list=23%, signal=49%	
GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE	GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE		160	-0.25862482	-1.192857	0.19875777	0.49424452	1.0	3788	tags=29%, list=20%, signal=36%	
GOCC_MEDIATOR_COMPLEX	GOCC_MEDIATOR_COMPLEX		38	-0.43353117	-1.1920816	0.21041666	0.49084696	1.0	6887	tags=55%, list=37%, signal=87%	
GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX	GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX		92	-0.2874816	-1.1920551	0.1920792	0.48688433	1.0	6822	tags=47%, list=36%, signal=73%	
GOCC_GAP_JUNCTION	GOCC_GAP_JUNCTION		20	-0.42260057	-1.190136	0.2868687	0.4870433	1.0	953	tags=15%, list=5%, signal=16%	
GOCC_NUCLEAR_MEMBRANE	GOCC_NUCLEAR_MEMBRANE		279	-0.22317177	-1.1895684	0.20445344	0.48432234	1.0	4433	tags=28%, list=24%, signal=36%	
GOCC_COPII_VESICLE_COAT	GOCC_COPII_VESICLE_COAT		15	-0.45642853	-1.187761	0.29531568	0.48577154	1.0	2070	tags=33%, list=11%, signal=37%	
GOCC_CELL_PROJECTION_MEMBRANE	GOCC_CELL_PROJECTION_MEMBRANE		287	-0.26321417	-1.1864128	0.10997964	0.48528078	1.0	3511	tags=26%, list=19%, signal=31%	
GOCC_SIDE_OF_MEMBRANE	GOCC_SIDE_OF_MEMBRANE		389	-0.25409132	-1.1835481	0.097510375	0.4883581	1.0	2844	tags=23%, list=15%, signal=26%	
GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION	GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION		163	-0.14688876	-1.181811	0.11045365	0.48911783	1.0	4416	tags=22%, list=24%, signal=29%	
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE		219	-0.28708762	-1.1796398	0.0936255	0.48833948	1.0	2523	tags=25%, list=13%, signal=28%	
GOCC_PERICENTRIC_HETEROCHROMATIN	GOCC_PERICENTRIC_HETEROCHROMATIN		29	-0.2696749	-1.1781164	0.29484537	0.48730958	1.0	1345	tags=10%, list=7%, signal=11%	
GOCC_SPECIFIC_GRANULE_MEMBRANE	GOCC_SPECIFIC_GRANULE_MEMBRANE		71	-0.30661082	-1.1752645	0.10493827	0.49070606	1.0	2547	tags=24%, list=14%, signal=28%	
GOCC_NUCLEAR_ENVELOPE	GOCC_NUCLEAR_ENVELOPE		446	-0.1968693	-1.1747497	0.20445344	0.48868954	1.0	4461	tags=28%, list=24%, signal=36%	
GOCC_INTERCELLULAR_BRIDGE	GOCC_INTERCELLULAR_BRIDGE		78	-0.25374553	-1.1724906	0.20571429	0.48938712	1.0	1287	tags=13%, list=7%, signal=14%	
GOCC_M_BAND	GOCC_M_BAND		16	-0.56319785	-1.1722748	0.10559006	0.48623776	1.0	3199	tags=50%, list=17%, signal=60%	
GOCC_RECEPTOR_COMPLEX	GOCC_RECEPTOR_COMPLEX		270	-0.30796182	-1.1701132	0.0	0.48543948	1.0	2424	tags=24%, list=13%, signal=27%	
GOCC_MYOSIN_COMPLEX	GOCC_MYOSIN_COMPLEX		41	-0.40206617	-1.1700618	0.08695652	0.481964	1.0	1432	tags=27%, list=8%, signal=29%	
GOCC_INO80_COMPLEX	GOCC_INO80_COMPLEX		15	-0.56568927	-1.1692376	0.1053719	0.47854358	1.0	6030	tags=67%, list=32%, signal=98%	
GOCC_GLYCOPROTEIN_COMPLEX	GOCC_GLYCOPROTEIN_COMPLEX		15	-0.44090626	-1.168209	0.38554215	0.4755207	1.0	2449	tags=27%, list=13%, signal=31%	
GOCC_INTERMEDIATE_FILAMENT	GOCC_INTERMEDIATE_FILAMENT		75	-0.34991556	-1.1666889	0.0945674	0.47500023	1.0	2515	tags=24%, list=13%, signal=28%	
GOCC_CORTICAL_ACTIN_CYTOSKELETON	GOCC_CORTICAL_ACTIN_CYTOSKELETON		65	-0.3171077	-1.166531	0.10559006	0.4717134	1.0	3922	tags=38%, list=21%, signal=48%	
GOCC_SPLICEOSOMAL_TRI_SNRNP_COMPLEX	GOCC_SPLICEOSOMAL_TRI_SNRNP_COMPLEX		36	-0.32777333	-1.1636673	0.197556	0.47751018	1.0	5504	tags=36%, list=29%, signal=51%	
GOCC_POLYSOME	GOCC_POLYSOME		63	-0.34830037	-1.1608449	0.29149798	0.48069885	1.0	7075	tags=49%, list=38%, signal=79%	
GOCC_TERTIARY_GRANULE	GOCC_TERTIARY_GRANULE		125	-0.29565197	-1.1565711	0.0945674	0.48550114	1.0	2324	tags=19%, list=12%, signal=22%	
GOCC_CORE_MEDIATOR_COMPLEX	GOCC_CORE_MEDIATOR_COMPLEX		26	-0.39472678	-1.1547666	0.29531568	0.4857615	1.0	4925	tags=31%, list=26%, signal=42%	
GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION		15	-0.5078705	-1.1513494	0.27309236	0.48834556	1.0	2991	tags=40%, list=16%, signal=48%	
GOCC_EXTRINSIC_COMPONENT_OF_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_MEMBRANE		226	-0.24556223	-1.1502215	0.29606625	0.48824432	1.0	4414	tags=33%, list=24%, signal=42%	
GOCC_FILAMENTOUS_ACTIN	GOCC_FILAMENTOUS_ACTIN		23	-0.35431695	-1.1444592	0.3009901	0.5014004	1.0	1808	tags=17%, list=10%, signal=19%	
GOCC_PROTEASOME_COMPLEX	GOCC_PROTEASOME_COMPLEX		56	-0.32783327	-1.1431165	0.2868526	0.5005473	1.0	6617	tags=50%, list=35%, signal=77%	
