"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"R-HSA-6809371"	"R-HSA-6809371"	"Formation of the cornified envelope"	31	-0.672731531933696	-2.15290229298819	3.58823421780759e-05	0.00389024393113973	0.00354731575742908	2423	"tags=58%, list=21%, signal=46%"	"2125/5046/144501/64065/11202/823/826/11187/3875/3858/5652/3855/7051/3872/3857/192666/23581/3861"
"R-HSA-211945"	"R-HSA-211945"	"Phase I - Functionalization of compounds"	40	-0.634324054215518	-2.11339322488633	3.06370988420398e-05	0.00389024393113973	0.00354731575742908	1780	"tags=42%, list=15%, signal=36%"	"8648/1588/405/314/54498/23491/5447/56603/1551/217/100861540/1066/1583/1562/5740/1543/126410"
"R-HSA-373076"	"R-HSA-373076"	"Class A/1 (Rhodopsin-like receptors)"	59	-0.562045534512656	-2.03749746995527	4.20721447657243e-05	0.00421045079540056	0.00383929612558472	724	"tags=31%, list=6%, signal=29%"	"1081/8843/1232/1238/183/9294/9283/6870/136/79948/718/57007/10663/56477/5029/135/1907/6288"
"R-HSA-5620920"	"R-HSA-5620920"	"Cargo trafficking to the periciliary membrane"	45	0.576562773609743	2.0424085794721	9.38558905748067e-05	0.00872189383127311	0.00795305178028625	2053	"tags=40%, list=18%, signal=33%"	"5147/5311/55212/1258/79738/84100/54536/200894/117177/585/166379/6608/8195/129880/403/10640/56623/583"
"R-HSA-5620922"	"R-HSA-5620922"	"BBSome-mediated cargo-targeting to cilium"	21	0.716893082272634	2.12724698287615	0.000122687624522493	0.00997603746898518	0.00909664163400324	1165	"tags=43%, list=10%, signal=39%"	"55212/79738/84100/117177/585/166379/6608/8195/129880"
"R-HSA-500792"	"R-HSA-500792"	"GPCR ligand binding"	99	-0.466247886674627	-1.83365008575863	0.000115399428911616	0.00997603746898518	0.00909664163400324	1011	"tags=31%, list=9%, signal=29%"	"7852/1604/7855/7481/7433/1081/8843/1232/9568/1238/183/9294/9283/6870/7476/136/2914/30817/79948/718/7480/133/50840/57007/5745/10663/56477/5029/135/1907/6288"
"R-HSA-5617833"	"R-HSA-5617833"	"Cilium Assembly"	169	0.38574009905441	1.71495532714261	0.000154270359145051	0.0118062198381007	0.0107654919353853	1934	"tags=25%, list=17%, signal=22%"	"10381/5147/7846/5311/79659/55212/1258/79738/84100/54536/200894/57560/57539/117177/54806/585/55125/166379/22832/84131/121441/6608/11127/79441/79809/8195/9814/129880/22897/79598/91147/55081/54801/10383/56912/403/22981/57728/28981/9371/10640/115106/56623"
"R-HSA-446728"	"R-HSA-446728"	"Cell junction organization"	56	-0.529757712955367	-1.89920474085208	0.000197949442540863	0.0143073458192035	0.01304614162243	2138	"tags=46%, list=18%, signal=38%"	"1366/221935/56288/1016/54549/60/92359/24146/2318/3987/1500/5819/5829/1495/81607/7408/3914/2316/3655/3691/54751/87/1003/1308/149461/3861"
"R-HSA-1474290"	"R-HSA-1474290"	"Collagen formation"	47	-0.562177030141883	-1.94534539184184	0.000352033387467402	0.0241050230050047	0.0219801455776045	1932	"tags=47%, list=17%, signal=39%"	"136227/1291/8985/85301/1515/4017/1303/1289/10536/871/80781/3914/3655/1299/1294/7837/3691/1293/55214/1307/1308/1298"
"R-HSA-1855204"	"R-HSA-1855204"	"Synthesis of IP3 and IP4 in the cytosol"	23	-0.674333682044161	-2.00575335877572	0.000412451780312356	0.0250116651221831	0.0228068664530931	1609	"tags=48%, list=14%, signal=41%"	"3633/80271/8867/3636/4952/3707/5333/51196/3635/84812/3705"
"R-HSA-380108"	"R-HSA-380108"	"Chemokine receptors bind chemokines"	11	-0.819113436050896	-1.97239285610905	0.000412443880874291	0.0250116651221831	0.0228068664530931	1202	"tags=64%, list=10%, signal=57%"	"1236/7852/1232/1238/57007/10663/56477"
"R-HSA-5576891"	"R-HSA-5576891"	"Cardiac conduction"	54	-0.533442521819745	-1.89308072984369	0.000422948987461974	0.0250116651221831	0.0228068664530931	936	"tags=28%, list=8%, signal=26%"	"480/3775/8645/10008/476/27092/1066/30819/5349/59285/844/6261/6543/4881/4311"
"R-HSA-5579029"	"R-HSA-5579029"	"Metabolic disorders of biological oxidation enzymes"	16	-0.726063922178815	-1.93436582305457	0.000720924530233304	0.0407792527753708	0.0371845284015073	1661	"tags=44%, list=14%, signal=38%"	"1588/95/2729/23169/56603/1583/126410"
"R-HSA-5683057"	"R-HSA-5683057"	"MAPK family signaling cascades"	227	-0.353563298265661	-1.56432909494397	0.00077487101909635	0.0420044664935147	0.0383017385316486	2662	"tags=30%, list=23%, signal=23%"	"10435/2342/5774/5719/2906/8997/7094/998/153090/8844/5037/26523/5588/5692/200734/3674/5694/896/673/7529/5690/5159/2885/6464/84292/60/5704/10642/6712/6714/5062/5604/5900/1956/27161/3265/3716/9462/2066/2260/5595/2263/3572/80824/5155/11221/5699/5058/5526/1843/598/23179/4684/8437/1847/1849/1852/4609/54518/2308/7450/1439/3560/2246/2118/1846/3569"
"R-HSA-877300"	"R-HSA-877300"	"Interferon gamma signaling"	52	-0.530017514984131	-1.86850504797618	0.000847138782535388	0.0440851022431416	0.0401989645438898	2259	"tags=44%, list=19%, signal=36%"	"5371/85363/8554/5770/10475/3659/5580/6772/81603/53840/3716/3107/10346/3664/2633/4684/4502/3460/9021/3394/2634/115361/23650"
"R-HSA-6783589"	"R-HSA-6783589"	"Interleukin-6 family signaling"	16	-0.717487408483099	-1.91151643684052	0.000957205346241336	0.0478970829023069	0.0436749160005662	1404	"tags=44%, list=12%, signal=39%"	"6772/3716/1489/3572/9021/3977/3569"
