NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	Details ...	69	-0.44326994	-1.3494192	0.09939148	0.6642898	0.889	4044	tags=38%, list=22%, signal=48%	
KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM	Details ...	46	-0.47505906	-1.3389502	0.0	0.6450099	0.941	4575	tags=43%, list=24%, signal=57%	
KEGG_GLYCEROLIPID_METABOLISM	KEGG_GLYCEROLIPID_METABOLISM	Details ...	42	-0.45907003	-1.3370554	0.0	0.6181464	0.941	2431	tags=26%, list=13%, signal=30%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION	Details ...	110	-0.30528402	-1.3355359	0.18613862	0.5851532	0.941	5032	tags=34%, list=27%, signal=46%	
KEGG_TRYPTOPHAN_METABOLISM	KEGG_TRYPTOPHAN_METABOLISM	Details ...	30	-0.46766037	-1.3201352	0.20523138	0.6107413	0.941	2728	tags=30%, list=15%, signal=35%	
KEGG_COLORECTAL_CANCER	KEGG_COLORECTAL_CANCER	Details ...	59	-0.3685529	-1.3081807	0.106	0.627574	0.941	3418	tags=29%, list=18%, signal=35%	
KEGG_ACUTE_MYELOID_LEUKEMIA	KEGG_ACUTE_MYELOID_LEUKEMIA	Details ...	51	-0.37610692	-1.3077396	0.122199595	0.5966488	0.941	6032	tags=47%, list=32%, signal=69%	
KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS	Details ...	165	-0.24043474	-1.2969067	0.0	0.61144	0.941	3543	tags=20%, list=19%, signal=24%	
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM		32	-0.40013635	-1.2874281	0.1940594	0.62155116	0.941	5738	tags=56%, list=31%, signal=81%	
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS		44	-0.44355714	-1.2821919	0.32879376	0.60726863	0.941	5738	tags=57%, list=31%, signal=82%	
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE		47	-0.5551718	-1.2797487	0.12145749	0.6012827	0.941	3592	tags=55%, list=19%, signal=68%	
KEGG_APOPTOSIS	KEGG_APOPTOSIS		75	-0.3141139	-1.2766795	0.22365591	0.5956047	1.0	4240	tags=32%, list=23%, signal=41%	
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY		224	-0.33425632	-1.2752818	0.0	0.5834144	1.0	3526	tags=27%, list=19%, signal=33%	
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY		64	-0.3058981	-1.2718464	0.0	0.58075255	1.0	3900	tags=30%, list=21%, signal=37%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY		117	-0.2543012	-1.2690793	0.1037182	0.567261	1.0	4258	tags=27%, list=23%, signal=35%	
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION		171	-0.2832447	-1.2680956	0.0	0.5511242	1.0	4292	tags=35%, list=23%, signal=45%	
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES		23	-0.42355272	-1.2673776	0.1845238	0.5388514	1.0	3459	tags=30%, list=18%, signal=37%	
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES		38	-0.52768373	-1.2589155	0.0	0.5453567	1.0	2870	tags=50%, list=15%, signal=59%	
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY		83	-0.26791131	-1.2530645	0.0	0.5551284	1.0	5016	tags=31%, list=27%, signal=43%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM		20	-0.44095603	-1.2478564	0.08492569	0.56200355	1.0	4498	tags=50%, list=24%, signal=66%	
KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION		20	-0.3946962	-1.246148	0.20675944	0.5557413	1.0	4395	tags=45%, list=23%, signal=59%	
KEGG_SPLICEOSOME	KEGG_SPLICEOSOME		122	-0.2999954	-1.2420554	0.28803244	0.5487766	1.0	5782	tags=33%, list=31%, signal=47%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		26	-0.36463767	-1.2311031	0.0	0.5811316	1.0	4885	tags=46%, list=26%, signal=62%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		49	-0.30663484	-1.2293749	0.11255411	0.5714539	1.0	4848	tags=33%, list=26%, signal=44%	
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER		50	-0.3665259	-1.228612	0.08779443	0.5570899	1.0	4034	tags=28%, list=21%, signal=36%	
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER		66	-0.34747615	-1.2070239	0.11205074	0.59600645	1.0	5201	tags=44%, list=28%, signal=61%	
KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY		70	-0.30441636	-1.204691	0.09533074	0.5950663	1.0	3410	tags=27%, list=18%, signal=33%	
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION		95	-0.35043412	-1.204051	0.204	0.58288217	1.0	4979	tags=40%, list=27%, signal=54%	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM		67	-0.380301	-1.1960368	0.20238096	0.58950084	1.0	2216	tags=27%, list=12%, signal=30%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY		70	-0.37377006	-1.1949195	0.20318726	0.5858938	1.0	2216	tags=26%, list=12%, signal=29%	
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER		277	-0.2960558	-1.1842617	0.22269808	0.5961102	1.0	4221	tags=31%, list=22%, signal=39%	
KEGG_LYSINE_DEGRADATION	KEGG_LYSINE_DEGRADATION		41	-0.2959329	-1.1818404	0.20445344	0.58933586	1.0	5006	tags=37%, list=27%, signal=50%	
KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE		108	-0.2635897	-1.1802366	0.0	0.5812734	1.0	3900	tags=30%, list=21%, signal=37%	
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER		85	-0.35689756	-1.172724	0.2212766	0.58600235	1.0	5274	tags=39%, list=28%, signal=54%	
KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM		38	-0.4651742	-1.1695535	0.3172269	0.57711965	1.0	3039	tags=39%, list=16%, signal=47%	
KEGG_ADHERENS_JUNCTION	KEGG_ADHERENS_JUNCTION		71	-0.2898598	-1.1637405	0.22222222	0.57721525	1.0	4520	tags=41%, list=24%, signal=54%	
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY		51	-0.3508466	-1.1612397	0.18627451	0.5678145	1.0	1957	tags=20%, list=10%, signal=22%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		45	-0.43357933	-1.160125	0.30866808	0.55888194	1.0	3286	tags=31%, list=18%, signal=38%	
KEGG_PHENYLALANINE_METABOLISM	KEGG_PHENYLALANINE_METABOLISM		15	-0.5238726	-1.1555594	0.33267716	0.56311023	1.0	1792	tags=27%, list=10%, signal=29%	
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450		34	-0.39171714	-1.145001	0.19455253	0.57552874	1.0	2500	tags=26%, list=13%, signal=30%	
KEGG_RETINOL_METABOLISM	KEGG_RETINOL_METABOLISM		23	-0.46217722	-1.1219382	0.29032257	0.6267436	1.0	2230	tags=35%, list=12%, signal=39%	
KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY		74	-0.25509775	-1.1187389	0.22717622	0.6185751	1.0	4034	tags=26%, list=21%, signal=33%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		70	-0.28457138	-1.1107424	0.19665273	0.62797743	1.0	810	tags=9%, list=4%, signal=9%	
KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM		20	-0.51087147	-1.1099073	0.32034633	0.6202053	1.0	2837	tags=50%, list=15%, signal=59%	
KEGG_THYROID_CANCER	KEGG_THYROID_CANCER		27	-0.40926576	-1.1059489	0.21627408	0.62939525	1.0	6517	tags=67%, list=35%, signal=102%	
KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION		25	-0.4203489	-1.1030271	0.20869565	0.62728524	1.0	2233	tags=28%, list=12%, signal=32%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		131	-0.32023752	-1.0992464	0.20675944	0.6247364	1.0	3922	tags=27%, list=21%, signal=34%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER		76	-0.25285822	-1.0987374	0.29936305	0.6177687	1.0	5274	tags=37%, list=28%, signal=51%	
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY		47	-0.29431182	-1.0897663	0.22736418	0.63148785	1.0	5190	tags=36%, list=28%, signal=50%	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION		24	-0.4455511	-1.0696325	0.4156118	0.6715973	1.0	779	tags=21%, list=4%, signal=22%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		53	-0.27043676	-1.0686623	0.308	0.6633356	1.0	5346	tags=38%, list=28%, signal=53%	
KEGG_PROTEASOME	KEGG_PROTEASOME		40	-0.3298595	-1.0667666	0.32879376	0.6559541	1.0	8073	tags=63%, list=43%, signal=109%	
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION		41	-0.345848	-1.0583704	0.42580646	0.6694785	1.0	1950	tags=15%, list=10%, signal=16%	
KEGG_SELENOAMINO_ACID_METABOLISM	KEGG_SELENOAMINO_ACID_METABOLISM		25	-0.297426	-1.0445745	0.3007968	0.6804787	1.0	4498	tags=32%, list=24%, signal=42%	
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS		15	-0.39218742	-1.0433911	0.41226214	0.6740945	1.0	89	tags=7%, list=0%, signal=7%	
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC		61	-0.3297355	-1.0343306	0.43670887	0.6852108	1.0	4495	tags=43%, list=24%, signal=56%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY		127	-0.24070702	-1.0327958	0.30360934	0.68029	1.0	4193	tags=28%, list=22%, signal=35%	
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY		87	-0.27076182	-1.03136	0.4194215	0.67365426	1.0	4044	tags=30%, list=22%, signal=38%	
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM		31	-0.3203459	-1.0311254	0.392	0.66472924	1.0	3004	tags=23%, list=16%, signal=27%	
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER		49	-0.26382032	-1.0288192	0.34468085	0.6653583	1.0	5190	tags=31%, list=28%, signal=42%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		35	-0.36652607	-1.0260954	0.44176707	0.66120595	1.0	3647	tags=34%, list=19%, signal=42%	
KEGG_CELL_CYCLE	KEGG_CELL_CYCLE		120	-0.22770655	-1.0184089	0.5306554	0.6649706	1.0	4898	tags=25%, list=26%, signal=34%	
KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM		21	-0.33959618	-1.0179836	0.54352033	0.65842575	1.0	4205	tags=38%, list=22%, signal=49%	
KEGG_GLIOMA	KEGG_GLIOMA		60	-0.24025351	-1.0103756	0.39166668	0.6614414	1.0	4034	tags=25%, list=21%, signal=32%	
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM		42	-0.30551308	-1.0011973	0.41199225	0.6734054	1.0	5955	tags=52%, list=32%, signal=77%	
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		82	-0.26717755	-0.9838835	0.49015749	0.70506084	1.0	4044	tags=33%, list=22%, signal=42%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		82	-0.2690883	-0.9798305	0.6252677	0.70504814	1.0	5730	tags=44%, list=31%, signal=63%	
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION		49	-0.34955737	-0.9684046	0.49598393	0.72720736	1.0	1481	tags=20%, list=8%, signal=22%	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION		118	-0.32307455	-0.96530646	0.70464134	0.7295133	1.0	2284	tags=30%, list=12%, signal=34%	
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON		185	-0.20639251	-0.9615771	0.71881604	0.7238933	1.0	4559	tags=27%, list=24%, signal=35%	
KEGG_NITROGEN_METABOLISM	KEGG_NITROGEN_METABOLISM		18	-0.37845224	-0.95153034	0.47991544	0.73393244	1.0	4575	tags=50%, list=24%, signal=66%	
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM		27	-0.26577896	-0.9461513	0.7031579	0.74234307	1.0	5442	tags=37%, list=29%, signal=52%	
KEGG_PENTOSE_PHOSPHATE_PATHWAY	KEGG_PENTOSE_PHOSPHATE_PATHWAY		23	-0.24155825	-0.94459295	0.4815534	0.7368216	1.0	60	tags=4%, list=0%, signal=4%	
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY		26	-0.35239494	-0.9418989	0.40466103	0.73139495	1.0	2240	tags=23%, list=12%, signal=26%	
KEGG_MELANOMA	KEGG_MELANOMA		59	-0.298482	-0.93119365	0.70425534	0.752495	1.0	4034	tags=27%, list=21%, signal=34%	
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY		61	-0.24538793	-0.9280112	0.49101797	0.74978703	1.0	4044	tags=30%, list=22%, signal=37%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE		20	-0.26274964	-0.9236676	0.6394422	0.7533381	1.0	4671	tags=45%, list=25%, signal=60%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION		32	-0.27687263	-0.9209864	0.5890985	0.7542527	1.0	2906	tags=25%, list=15%, signal=30%	
KEGG_GLUTATHIONE_METABOLISM	KEGG_GLUTATHIONE_METABOLISM		39	-0.24397808	-0.91798025	0.63220674	0.74832296	1.0	4084	tags=21%, list=22%, signal=26%	
KEGG_SPHINGOLIPID_METABOLISM	KEGG_SPHINGOLIPID_METABOLISM		33	-0.29195523	-0.9070846	0.3752495	0.75566393	1.0	4583	tags=30%, list=24%, signal=40%	
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	KEGG_DRUG_METABOLISM_CYTOCHROME_P450		31	-0.32323363	-0.9070296	0.8231579	0.7479692	1.0	2500	tags=23%, list=13%, signal=26%	
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY		46	-0.24094702	-0.89845747	0.69502074	0.7517313	1.0	74	tags=4%, list=0%, signal=4%	
KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY		42	-0.35361543	-0.89784056	0.6904762	0.747933	1.0	3243	tags=26%, list=17%, signal=32%	
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION		71	-0.2147931	-0.8974986	0.6213389	0.7405585	1.0	2560	tags=10%, list=14%, signal=11%	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY		113	-0.18314274	-0.8558058	0.62660944	0.8079555	1.0	4115	tags=21%, list=22%, signal=27%	
KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS		97	-0.1950822	-0.80893177	0.70186335	0.8780192	1.0	4644	tags=22%, list=25%, signal=29%	
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY		124	-0.20906599	-0.8032536	0.62526315	0.8843372	1.0	3920	tags=21%, list=21%, signal=26%	
KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION		63	-0.2964604	-0.80221796	0.73218143	0.8773009	1.0	4135	tags=40%, list=22%, signal=51%	
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM		67	-0.19034126	-0.7971303	0.92248064	0.87867594	1.0	1358	tags=9%, list=7%, signal=10%	
KEGG_LYSOSOME	KEGG_LYSOSOME		116	-0.17056687	-0.7926018	0.6226415	0.8751031	1.0	3649	tags=17%, list=19%, signal=21%	
KEGG_ETHER_LIPID_METABOLISM	KEGG_ETHER_LIPID_METABOLISM		23	-0.27225065	-0.7891626	0.9198397	0.8714632	1.0	2837	tags=17%, list=15%, signal=20%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES		22	-0.25543314	-0.7886922	0.78811884	0.86391616	1.0	3832	tags=32%, list=20%, signal=40%	
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY		50	-0.21454185	-0.7593421	0.9217221	0.8983377	1.0	4147	tags=26%, list=22%, signal=33%	
KEGG_MELANOGENESIS	KEGG_MELANOGENESIS		79	-0.21247147	-0.741503	0.8125	0.90737337	1.0	3920	tags=25%, list=21%, signal=32%	
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION		42	-0.18751565	-0.7346163	0.70414203	0.90962505	1.0	6126	tags=33%, list=33%, signal=49%	
KEGG_N_GLYCAN_BIOSYNTHESIS	KEGG_N_GLYCAN_BIOSYNTHESIS		45	-0.20847678	-0.7316237	0.6904762	0.9026731	1.0	6831	tags=47%, list=36%, signal=73%	
KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG_STARCH_AND_SUCROSE_METABOLISM		24	-0.23622006	-0.6674733	0.8346457	0.9614611	1.0	4225	tags=33%, list=23%, signal=43%	
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE		150	-0.1230738	-0.65992683	0.9143469	0.9638765	1.0	4056	tags=15%, list=22%, signal=19%	
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS		128	-0.11810896	-0.61112493	0.9154334	0.9811569	1.0	15788	tags=98%, list=84%, signal=614%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		26	-0.2281407	-0.5488395	0.91902834	0.99432725	1.0	2048	tags=15%, list=11%, signal=17%	
KEGG_RNA_DEGRADATION	KEGG_RNA_DEGRADATION		56	-0.122678466	-0.40733567	0.9159664	1.0	1.0	4904	tags=21%, list=26%, signal=29%	
KEGG_RIBOSOME	KEGG_RIBOSOME		86	-0.10394748	-0.3525468	0.9206349	1.0	1.0	8470	tags=48%, list=45%, signal=86%	
