"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"GO:0050839"	"GO:0050839"	"cell adhesion molecule binding"	376	-0.405992956338853	-1.89711066467916	0.000163185378590078	0.0179769725224271	0.0166925047307822	3040	"tags=38%, list=22%, signal=30%"	"PPFIBP1/TES/DOCK9/ABI1/ESYT2/GOLGA3/TLN1/CGN/MMP14/RAB11B/SNX2/MICALL1/EPN2/UBFD1/ARHGAP1/PFN1/DAB2IP/CDH23/EMP2/EVPL/SCYL1/BAIAP2L1/EFHD2/FLNB/CD47/ENO1/PDLIM5/RSL1D1/YWHAZ/EZR/PTPRF/RANBP1/ITGA2B/GAPVD1/MPP7/CLDN7/CAPZB/NINJ1/WASF2/PSMB6/SEMA7A/PRDX6/ARHGEF16/PTPRJ/PPP1R13L/ITGA5/NUDC/ACTN4/YWHAB/CDH18/CAST/AHSA1/PAICS/SND1/PTPN1/CALD1/PTN/STX5/CTNNAL1/ITGAL/PKM/FXYD5/ALDOA/SPTBN2/SRC/LYN/PTPRM/KIRREL2/LASP1/FBLN1/LAMA5/CNN2/PAK2/BAG3/COL5A1/EGFR/PAK6/CTNND1/ATXN2L/MB21D2/STAT1/NECTIN2/GCN1/PKP3/EMD/LRRC59/BSG/ATIC/TAGLN2/CTNNA1/EIF4H/KRT18/FASN/ANK3/CD9/LTBP4/MACF1/OLFM4/FERMT1/CHMP4B/VASP/ASAP1/CAPG/TBC1D10A/SCRIB/LRRFIP1/TLN2/NDRG1/GOLGA2/SWAP70/FLNA/ITGA6/PALLD/PPME1/NOTCH3/S100A11/LIMA1/TJP2/PICALM/AGER/ITGB4/TBC1D2/S1PR2/SLC3A2/ACTN1/EPS8L1/STK24/CDH5/CDC42EP1/MMP24/ISG15/COL16A1/ITGAM/CDHR3/VWF/TRIM29/FGF1/EEF1D/GPRC5A/ECM2/EPHA2"
"GO:0046906"	"GO:0046906"	"tetrapyrrole binding"	60	-0.522888812067778	-1.88637563102355	0.000182848784055586	0.0179769725224271	0.0166925047307822	2236	"tags=33%, list=17%, signal=28%"	"GUCY1A2/PGRMC2/CYP19A1/SRC/FLVCR1/CYB5A/CD320/NR1D1/CYP26B1/CBS/CYP3A7/PXDN/TCN2/CYP11A1/CYP2C18/HBM/HBZ/PTGIS/CYP1A1/CYP4F22"
"GO:0008201"	"GO:0008201"	"heparin binding"	57	-0.522443857071738	-1.86571751487228	0.00018254837531946	0.0179769725224271	0.0166925047307822	2011	"tags=33%, list=15%, signal=28%"	"ADGRG1/PTN/PGF/CEL/COL5A1/VEGFA/FGFRL1/FGFR1/FGFR2/HDGF/SOD3/CRISPLD2/TMEM184A/NAV2/CCDC80/COLQ/FGF1/ECM2/SAA1"
"GO:0004866"	"GO:0004866"	"endopeptidase inhibitor activity"	57	-0.520973103414802	-1.86046525509227	0.00018254837531946	0.0179769725224271	0.0166925047307822	1506	"tags=33%, list=11%, signal=30%"	"SERPINF1/BIN1/SERPINH1/CRIM1/CPAMD8/COL7A1/SERPINB9/TIMP4/SERPING1/SERPINB6/COL6A3/A2ML1/CRB2/ITIH5/RENBP/C3/SERPINE1/DPEP1/BIRC7"
"GO:0005102"	"GO:0005102"	"signaling receptor binding"	627	-0.350239186251853	-1.71004852416088	0.00015556938394524	0.0179769725224271	0.0166925047307822	2996	"tags=33%, list=22%, signal=27%"	"MYO9B/GPI/SPG21/IKBKG/TLN1/NR1H2/CDC42/ERAP1/MMP14/SNX2/VEGFB/GNAS/CMTM3/DAB2IP/MYO1C/LRP1/EMP2/ATXN2/IL36RN/TP53/GNAO1/COPA/GRK2/CLEC11A/VCP/RLN3/SH3BP1/FAM83B/MIF/OSMR/EFNB3/CCNB1/HMGA1/FEM1A/SPRED2/KCTD10/ITGA2B/TGFB1/GALNT11/RIPK2/PEX14/HOMER3/C1QBP/SOCS2/ANGPTL2/SEMA7A/ARHGEF16/IL18BP/PTPRJ/TRAF2/ITGA5/ERN1/IL17D/ACTN4/PDGFRB/GRB2/LEPROT/AAK1/SHC1/NCOA1/ADM2/METRNL/PTPN1/NRIP1/BTNL9/SLC39A1/PTN/LRP4/PGF/SIPA1L1/ITGAL/SECTM1/ARNT/CFLAR/SRC/FGL1/LYN/INSR/FBLN1/LAMA5/COL5A1/CTNND1/FIZ1/NXPH3/STOML2/STAT1/EPO/PXN/RGMA/GRAP/CMTM7/SHANK2/HILPDA/FZD7/HSPG2/SEMA3G/VEGFA/TRAF3/UNC93B1/SEMA5A/NETO2/CD9/LTBP4/YWHAH/CD320/EFNA3/JAK1/PLAUR/FERMT1/ERBB4/CTF1/BCAP31/JAG1/GATA3/CD276/HLA-C/FGFR1/IGF1R/IL6ST/WNT11/RNF126/REEP1/TLN2/TRAK1/SH2B2/FLNA/PDGFB/THPO/GRB10/ITGA6/CGA/DMTN/PTPN14/INHA/PXDN/CBLC/TACC1/HDGF/BEX3/PICALM/TYMP/CACNG4/ITGB4/TMBIM1/AGT/PILRA/S1PR2/OSGIN1/PITPNM3/TRIP6/ACTN1/EPS8L1/GDF5/S100A14/NFATC4/GABARAPL1/SMAD3/SEMA6B/SORBS1/WNT7A/GPRC5B/CDH5/SELPLG/TNFSF10/ISG15/GDF15/S100A4/RASL11B/MST1L/COL16A1/PSCA/GAB2/TFF1/C3/ECM1/SYTL3/EBI3/WNT10B/PDE4D/ADM/SERPINE1/LIFR/CLU/GH2/ITGAM/ANGPT4/RNF43/VWF/CSH1/CSH2/CSF1/AQP1/LEP/FGF1/NPPB/CCL28/P2RY2/SEMA6D/ADORA2A/ENDOU/ECM2/GUCA2A/SLA/EDN2/SAA1/IL6"
"GO:0140677"	"GO:0140677"	"molecular function activator activity"	715	-0.319298793179375	-1.57245707238807	0.000153233220962305	0.0179769725224271	0.0166925047307822	3012	"tags=31%, list=22%, signal=25%"	"KALRN/DOCK9/ABI1/MYO9B/GPI/DNAJC7/RIC1/TBC1D3L/RAP1GAP/CDKN1B/AGFG1/VEGFB/GNAS/ARHGAP1/PSMC3IP/CMTM3/DAB2IP/CAB39L/FGD6/GRTP1/ARHGAP32/IL36RN/TP53/ARHGEF25/ATP1B3/COPA/MLST8/DEPDC5/DNAJC2/CLEC11A/VCP/RLN3/CCNK/SH3BP1/TBC1D2B/BCL10/AFAP1L2/MIF/CCNB1/HMGA1/RANBP1/TGFB1/GAPVD1/DCP1A/RALBP1/RAP1GAP2/ARHGEF19/RIN2/CYTH3/SH2D3A/RASGRP2/SEMA7A/ARHGEF16/CD24/GM2A/TBC1D22B/PLEKHG4/NPRL3/IL17D/FBXW7/ARFGEF3/ADRM1/GRB2/VAV1/TBC1D17/CHN2/SHC1/AHSA1/ARHGEF2/DNAJB2/PPP3CA/RAD23B/PPP1R12B/RHOU/ADM2/METRNL/PITRM1/PTN/ARHGAP21/NGEF/SRGAP3/PGF/SIPA1L1/SECTM1/MAP2K7/BCR/KRTCAP2/CTSV/CFLAR/MMP15/SRC/CYTH2/INSR/FBLN1/RAPGEF3/PAK2/ADAP1/MAP2K1/ARHGAP26/PRKCD/RALGDS/CTSH/ARAP1/EGFR/GTF2F1/EPO/PSENEN/FAM13A/BCAS3/RIN3/CMTM7/DENND4B/TBC1D9/SH3PXD2B/DENND3/DENND2C/DNAJC15/SEMA3G/SIPA1/VEGFA/SEMA5A/RIN1/ARHGEF18/SYDE2/HRAS/RANBP3/CD320/CHML/RASAL2/HIF1A/PCP2/ERBB4/DENND5A/ITSN1/JAG1/ASAP1/ARHGAP29/OCRL/DNMT3L/EED/SRGAP1/TBC1D10A/ERRFI1/ARHGEF5/WNT11/ABR/MOB3B/OBSCN/RGS16/SWAP70/PDGFB/PLEKHG6/THPO/CGA/TBC1D22A/DENND1C/PLEKHG3/INHA/TCN2/BCAR3/PPP2R5B/HDGF/DOCK11/BEX3/DENND1A/TYMP/ARHGAP10/DLC1/SH3PXD2A/PLCE1/FGD4/TBC1D2/AGT/OSGIN1/JMJD6/GPRC5C/RGL1/PLEKHG1/STARD8/CITED2/EPS8L1/GDF5/RASAL1/SEMA6B/PRKCE/WNT7A/GPRC5B/NUPR1/PPP1R15A/STBD1/TNFSF10/MMP24/GDF15/TFF1/EBI3/ARHGAP23/WNT10B/ADM/CACNA1S/GH2/ANGPT4/CSH1/CSH2/PRSS22/CSF1/ARHGEF33/PLCD4/LEP/FGD3/FGF1/SYDE1/NPPB/CCL28/EEF1D/SEMA6D/GPRC5A/ENDOU/GUCA2A/EDN2/ARHGEF10/EPHA2/IL6"
"GO:0030546"	"GO:0030546"	"signaling receptor activator activity"	124	-0.507114930713607	-2.06884650278394	0.000353107344632768	0.0257216853009917	0.0238838521355502	2075	"tags=37%, list=15%, signal=32%"	"ADM2/METRNL/PTN/PGF/SECTM1/EGFR/EPO/CMTM7/SEMA3G/VEGFA/SEMA5A/CD320/JAG1/WNT11/PDGFB/THPO/CGA/INHA/HDGF/TYMP/AGT/OSGIN1/GDF5/SEMA6B/PRKCE/WNT7A/TNFSF10/GDF15/TFF1/EBI3/WNT10B/ADM/GH2/ANGPT4/CSH1/CSH2/CSF1/LEP/FGF1/NPPB/CCL28/SEMA6D/ENDOU/GUCA2A/EDN2/IL6"
"GO:0030545"	"GO:0030545"	"signaling receptor regulator activity"	132	-0.491858576157575	-2.02495540254929	0.000351864883884588	0.0257216853009917	0.0238838521355502	1514	"tags=36%, list=11%, signal=32%"	"ADM2/METRNL/PTN/PGF/SECTM1/EGFR/EPO/CMTM7/SEMA3G/VEGFA/SEMA5A/CD320/JAG1/WNT11/PDGFB/THPO/CGA/INHA/PXDN/HDGF/TYMP/AGT/OSGIN1/GDF5/SEMA6B/PRKCE/WNT7A/TNFSF10/GDF15/TFF1/EBI3/WNT10B/ADM/GH2/ANGPT4/CSH1/CSH2/CSF1/LEP/FGF1/NPPB/CCL28/SEMA6D/ENDOU/GUCA2A/EDN2/IL6"
"GO:0070888"	"GO:0070888"	"E-box binding"	24	-0.677211840023593	-2.00334227291801	0.000379003221527383	0.0257216853009917	0.0238838521355502	3143	"tags=75%, list=23%, signal=58%"	"SREBF2/MAX/TCF3/PER1/ASCL2/SNAI1/TFAP4/MYBBP1A/HIF1A/NR1D1/GATA3/PPARG/SCX/BHLHE40/CIART/BHLHE41/MYC/HES1"
"GO:0043425"	"GO:0043425"	"bHLH transcription factor binding"	22	-0.678066010983903	-1.96686145646629	0.000378357926598562	0.0257216853009917	0.0238838521355502	1306	"tags=45%, list=10%, signal=41%"	"IKZF4/FHL2/SCX/BHLHE40/ID3/BHLHE41/SMAD3/KLF5/LMO2/FOXH1"
"GO:0061135"	"GO:0061135"	"endopeptidase regulator activity"	68	-0.492036993916625	-1.81593295810458	0.000366300366300366	0.0257216853009917	0.0238838521355502	1603	"tags=31%, list=12%, signal=27%"	"PSENEN/SERPINF1/BIN1/SERPINH1/ABCA2/CRIM1/CPAMD8/COL7A1/SERPINB9/TIMP4/SERPING1/SERPINB6/COL6A3/A2ML1/CRB2/ITIH5/RENBP/C3/SERPINE1/DPEP1/BIRC7"
"GO:0020037"	"GO:0020037"	"heme binding"	54	-0.512991513896232	-1.81403022140245	0.000365430294171387	0.0257216853009917	0.0238838521355502	2236	"tags=33%, list=17%, signal=28%"	"GUCY1A2/PGRMC2/CYP19A1/SRC/FLVCR1/CYB5A/NR1D1/CYP26B1/CBS/CYP3A7/PXDN/CYP11A1/CYP2C18/HBM/HBZ/PTGIS/CYP1A1/CYP4F22"
"GO:0030414"	"GO:0030414"	"peptidase inhibitor activity"	58	-0.49953713092704	-1.79205268372615	0.000365163410626255	0.0257216853009917	0.0238838521355502	1506	"tags=33%, list=11%, signal=29%"	"SERPINF1/BIN1/SERPINH1/CRIM1/CPAMD8/COL7A1/SERPINB9/TIMP4/SERPING1/SERPINB6/COL6A3/A2ML1/CRB2/ITIH5/RENBP/C3/SERPINE1/DPEP1/BIRC7"
"GO:0004888"	"GO:0004888"	"transmembrane signaling receptor activity"	250	-0.376517155595988	-1.68338356650452	0.000335795836131632	0.0257216853009917	0.0238838521355502	2011	"tags=29%, list=15%, signal=25%"	"ADGRG1/PTPRE/LEPR/ADGRE5/CHRM4/ITGAL/IL27RA/CSF1R/PTPRM/INSR/EPHA1/CTSH/TRPV4/EGFR/CELSR2/ADGRF4/TNFRSF1A/FZD7/GPR157/CCR7/IL17RE/LTBP4/PLXNA2/EFNA3/CXCR4/ERBB4/FGFRL1/CRIM1/FGFR1/FZD5/PPARG/IGF1R/FGFR2/IL6ST/ZNF219/VIPR1/GABRB3/HCAR3/THBD/CCR3/AGER/GABBR2/ACKR2/S1PR2/GPRC5C/GPR37L1/TACR3/SORL1/GPRC5B/ADGRA2/ADORA2B/GRM4/ADGRE2/IFNGR2/CLEC1A/EBI3/LIFR/TAS2R14/ACKR3/TNFRSF19/NPR1/PTH1R/CSF2RB/ANTXR1/CXCR6/IL2RB/ADGRF2/P2RY2/GPRC5A/ADORA2A/GRIK4/EPHA2"
"GO:0015318"	"GO:0015318"	"inorganic molecular entity transmembrane transporter activity"	287	-0.351979135693549	-1.5950081327288	0.000503778337531486	0.0293301320528211	0.027234472736463	1478	"tags=18%, list=11%, signal=17%"	"ATP2C2/CYB5A/SLC31A2/SHROOM2/AQP11/SLC11A2/KCNN4/ATP7B/ATP6V1B2/SLC5A6/ATP1A4/CCDC51/KCNK1/SLC13A3/SLC1A3/KCNK5/PKD1L2/KCNE3/ATP1A1/GABRB3/ANXA6/CLCA2/KCNAB2/CACNG4/SLC3A2/TMEM38A/SLC15A3/ORAI3/KCNIP2/SLC34A2/FXYD3/SLC25A18/SLC12A8/ANO2/SLC2A10/APOL1/CACNG6/RYR1/SLC41A1/SLC11A1/CLIC3/KCNJ5/CACNA1S/SLC8A2/AQP1/KCNS1/SLC6A2/CACNA1D/SLC12A3/SLC1A6/GRIK4/SLC15A2/SLC22A11"
"GO:0038023"	"GO:0038023"	"signaling receptor activity"	353	-0.333773988901631	-1.54974812675014	0.000492610837438424	0.0293301320528211	0.027234472736463	3088	"tags=36%, list=23%, signal=29%"	"OPN3/PLXNB1/AGTRAP/GRIN2D/SDC4/LPAR2/RRBP1/NR1H2/PTK2B/PDGFRL/PTK7/ADIPOR2/LRP1/TNFRSF1B/CD7/SLC1A5/CD47/P2RY11/SPHK1/IL10RB/RORA/OSMR/EFNB3/TRIM5/PTPRU/SPHK2/PTPRF/DCBLD1/ACVR2B/NOTCH2/CSF3R/EPOR/PDGFRB/TMIGD2/PAQR7/PGRMC2/SREBF1/ADGRG1/PTPRE/LEPR/ADGRE5/CHRM4/ITGAL/IL27RA/ARNT/AMOT/SLC20A2/NR2F1/CSF1R/PTPRM/INSR/EPHA1/NR4A1/CTSH/TRPV4/EGFR/NECTIN2/CELSR2/RGMA/ADGRF4/TNFRSF1A/FZD7/GPR157/FOLR1/CCR7/IL17RE/LTBP4/PVRIG/PLXNA2/EFNA3/GPC4/PLAUR/CXCR4/ERBB4/FGFRL1/NR1D1/CRIM1/FGFR1/FZD5/PPARG/IGF1R/FGFR2/IL6ST/ZNF219/VIPR1/PROCR/TSPO/GABRB3/HCAR3/THBD/NOTCH3/CCR3/AGER/GABBR2/ACKR2/S1PR2/JMJD6/GPRC5C/GPR37L1/THRB/TACR3/SORL1/GPRC5B/ADGRA2/ADORA2B/GRM4/ADGRE2/IFNGR2/CLEC1A/EBI3/LIFR/TAS2R14/ACKR3/TNFRSF19/NPR1/ANPEP/PTH1R/CSF2RB/ANTXR1/CXCR6/IL2RB/ADGRF2/P2RY2/GPRC5A/ADORA2A/GRIK4/EPHA2"
"GO:0060089"	"GO:0060089"	"molecular transducer activity"	353	-0.333773988901631	-1.54974812675014	0.000492610837438424	0.0293301320528211	0.027234472736463	3088	"tags=36%, list=23%, signal=29%"	"OPN3/PLXNB1/AGTRAP/GRIN2D/SDC4/LPAR2/RRBP1/NR1H2/PTK2B/PDGFRL/PTK7/ADIPOR2/LRP1/TNFRSF1B/CD7/SLC1A5/CD47/P2RY11/SPHK1/IL10RB/RORA/OSMR/EFNB3/TRIM5/PTPRU/SPHK2/PTPRF/DCBLD1/ACVR2B/NOTCH2/CSF3R/EPOR/PDGFRB/TMIGD2/PAQR7/PGRMC2/SREBF1/ADGRG1/PTPRE/LEPR/ADGRE5/CHRM4/ITGAL/IL27RA/ARNT/AMOT/SLC20A2/NR2F1/CSF1R/PTPRM/INSR/EPHA1/NR4A1/CTSH/TRPV4/EGFR/NECTIN2/CELSR2/RGMA/ADGRF4/TNFRSF1A/FZD7/GPR157/FOLR1/CCR7/IL17RE/LTBP4/PVRIG/PLXNA2/EFNA3/GPC4/PLAUR/CXCR4/ERBB4/FGFRL1/NR1D1/CRIM1/FGFR1/FZD5/PPARG/IGF1R/FGFR2/IL6ST/ZNF219/VIPR1/PROCR/TSPO/GABRB3/HCAR3/THBD/NOTCH3/CCR3/AGER/GABBR2/ACKR2/S1PR2/JMJD6/GPRC5C/GPR37L1/THRB/TACR3/SORL1/GPRC5B/ADGRA2/ADORA2B/GRM4/ADGRE2/IFNGR2/CLEC1A/EBI3/LIFR/TAS2R14/ACKR3/TNFRSF19/NPR1/ANPEP/PTH1R/CSF2RB/ANTXR1/CXCR6/IL2RB/ADGRF2/P2RY2/GPRC5A/ADORA2A/GRIK4/EPHA2"
"GO:0001216"	"GO:0001216"	"DNA-binding transcription activator activity"	269	-0.342960795991907	-1.54512414577	0.000504201680672269	0.0293301320528211	0.027234472736463	2475	"tags=28%, list=18%, signal=23%"	"KLF6/ONECUT2/TBX3/POU2F1/MAFG/ZNF212/ZNF143/CEBPB/TFDP2/TFAP2C/RREB1/SREBF1/STAT6/ZNF580/IRF1/ZFAT/NFAT5/KLF10/POU2F3/NR4A1/LITAF/ALX1/ZNF836/MTF1/ZBTB7B/TFAP4/ELF4/ZNF341/ZNF600/RUNX1/FOXJ1/FOSB/GBX2/FOXJ3/CASZ1/HIF1A/GATA3/TP73/GCM1/SCX/MYCN/OSR2/GMEB2/IRF6/NFIC/ATF3/GATA2/NRL/GMEB1/CREB3L2/EPAS1/TP63/FOS/CSRNP1/ZBED1/KLF4/TFAP2A/SMAD3/KLF5/CREB3L3/DLX5/LHX2/MYC/GLIS3/FOSL2/FOXH1/FOXO1/BARX2/NFATC2/MAFF/CEBPD/ETV5/ETV4/ATF6B"
