"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES"	"REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES"	"REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES"	"18/1765"	"50/10646"	0.000700584672762442	0.077356556240718	0.071207982538747	"HSPA5/WIPI1/ACADVL/KDELR3/XBP1/FKBP14/WFS1/DNAJB9/EDEM1/TLN1/SEC31A/HDGF/HYOU1/SHC1/ERN1/SRPRA/TSPYL2/GFPT1"	18
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	"97/1765"	"432/10646"	0.000756543337317536	0.077356556240718	0.071207982538747	"CLCN6/PSMC4/GAB2/POLR2B/TPR/PIK3CB/FAM114A2/ERBB3/FGFR2/ACTB/APBB1IP/FGFR1/ARAF/HDAC6/JAK2/PDGFB/MYH9/EP300/MAPK3/TGFB1/TGFBR1/KANK1/NEURL1/PSMD11/HDAC5/GAB1/FBXW7/VWF/PSMD9/PPFIBP1/BIN2/DUSP16/CPSF6/FGFR1OP2/PPP2CA/KAT2B/HES1/TFG/NCBP2/FOXO3/CNTRL/LRRFIP1/GTF2F1/RRBP1/DUSP9/APC/LMO7/MYC/TLN1/ARRB1/APH1B/SEC31A/PAPSS1/KSR1/ERBB2/PSEN2/GOLGA4/EGFR/TCF7L2/FOXO1/ZFYVE9/BRAF/SHC1/WDCP/FZD5/DUSP7/AGGF1/HEY1/FZD6/SMAD3/TPM4/MLST8/MAP2K1/UBB/BCL2L1/PIK3CD/EIF2AK3/CEBPB/GOLGB1/FZD4/POLR2L/GRB2/TRAK1/KREMEN1/ACTG1/MAML2/NCOR2/MYO18A/MAML3/SRC/SND1/ATG7/SPRED2/CALM1/CHUK/LYN/CUX1"	97
"REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM"	"REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM"	"REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM"	"10/1765"	"21/10646"	0.000919703543985467	0.086805865266936	0.0799062269389803	"PKD1/CNGB1/EXOC1/RAB11A/GBF1/EXOC2/PKD2/RAB3IP/EXOC6/ASAP1"	10
"REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS"	"REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS"	"REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS"	"9/1765"	"18/10646"	0.00107554219654587	0.0942635910829847	0.0867711862326106	"ACTN1/ACTB/PXN/TESK1/FLNC/FBLIM1/LIMS1/ACTG1/FLNA"	9
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K"	"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K"	"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K"	"7/1765"	"12/10646"	0.00124211927392406	0.0952052493451912	0.0876379981532965	"PIK3CB/JAK2/GAB1/EPO/PIK3R5/PIK3CD/LYN"	7
"REACTOME_ONCOGENIC_MAPK_SIGNALING"	"REACTOME_ONCOGENIC_MAPK_SIGNALING"	"REACTOME_ONCOGENIC_MAPK_SIGNALING"	"25/1765"	"82/10646"	0.00125320830915137	0.0952052493451912	0.0876379981532965	"CLCN6/FAM114A2/ACTB/APBB1IP/ARAF/JAK2/MAPK3/VWF/DUSP16/DUSP9/TLN1/ARRB1/PAPSS1/KSR1/BRAF/DUSP7/AGGF1/MAP2K1/TRAK1/ACTG1/SRC/SND1/ATG7/SPRED2/CALM1"	25
"REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS"	"REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS"	"REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS"	"21/1765"	"65/10646"	0.00133279931129207	0.0952052493451912	0.0876379981532965	"CLCN6/FAM114A2/ACTB/APBB1IP/ARAF/JAK2/MAPK3/VWF/TLN1/ARRB1/PAPSS1/KSR1/BRAF/AGGF1/MAP2K1/TRAK1/ACTG1/SRC/SND1/ATG7/CALM1"	21
"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE"	"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE"	"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE"	"18/1765"	"53/10646"	0.00152566549121762	0.0952052493451912	0.0876379981532965	"INPP4A/PIK3CB/MTMR1/SYNJ2/MTMR2/PIP5K1B/OCRL/PIK3C2B/PIK3R5/PIP5K1A/ARF1/PLEKHA6/INPPL1/PIP4K2C/INPP5D/PLEKHA2/MTM1/PIK3CD"	18
"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM"	"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM"	"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM"	"34/1765"	"124/10646"	0.00152778940274156	0.0952052493451912	0.0876379981532965	"ST3GAL1/HEXB/ST3GAL6/NDST1/HMMR/HAS3/XYLT1/DSE/SDC1/B4GALT6/CHPF/SDC4/SLC35B3/IDUA/SLC35D2/CHSY1/STAB2/GLCE/PAPSS1/B3GAT3/EXT2/HS2ST1/SLC26A2/ACAN/B4GALT5/B4GALT3/SDC3/HGSNAT/CHST14/B3GNT2/CHST11/B3GNT3/CHST15/EXT1"	34
"REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN"	"REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN"	"REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN"	"14/1765"	"37/10646"	0.00155183780513759	0.0952052493451912	0.0876379981532965	"CBFB/CSNK2A2/SMARCE1/SMARCA2/SMARCB1/EP300/PHC1/ARID1A/SMARCA4/PHC2/RUNX1/RYBP/SMARCC1/PCGF5"	14
"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX"	"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX"	"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX"	"23/1765"	"75/10646"	0.00176946424980829	0.103387268310227	0.0951696812052277	"NEDD4L/UBE2D1/PPP1R15A/CCNK/BAMBI/MAPK3/ARHGEF18/TGFB1/SERPINE1/TGFBR1/MTMR4/TGIF2/UBE2M/MYC/PARD3/ZFYVE9/RNF111/SMAD3/UBB/TGIF1/SP1/NCOR2/SMURF1"	23
"REACTOME_RND3_GTPASE_CYCLE"	"REACTOME_RND3_GTPASE_CYCLE"	"REACTOME_RND3_GTPASE_CYCLE"	"15/1765"	"42/10646"	0.00209702091023257	0.112310728933986	0.103383873500765	"DEPDC1B/PICALM/RASAL2/DSP/CAV1/ARHGAP21/CPD/TNFAIP1/CCDC88A/FLOT2/SEMA4F/CKAP4/EPHA2/DDX4/VANGL1"	15
"REACTOME_GLYCOLYSIS"	"REACTOME_GLYCOLYSIS"	"REACTOME_GLYCOLYSIS"	"22/1765"	"72/10646"	0.00232007840709486	0.112310728933986	0.103383873500765	"TPR/PFKP/PKM/ENO1/AAAS/PGK1/GPI/ENO3/ALDOC/GAPDH/TPI1/PPP2CA/PFKFB4/NUP153/PFKL/PRKACB/ALDOA/HK1/SEC13/HK2/POM121/POM121C"	22
"REACTOME_MAPK3_ERK1_ACTIVATION"	"REACTOME_MAPK3_ERK1_ACTIVATION"	"REACTOME_MAPK3_ERK1_ACTIVATION"	"6/1765"	"10/10646"	0.00235782473698284	0.112310728933986	0.103383873500765	"JAK2/MAPK3/IL6ST/IL6/JAK1/MAP2K1"	6
"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING"	"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING"	"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING"	"11/1765"	"27/10646"	0.00246706252493617	0.112310728933986	0.103383873500765	"GAB2/PIK3CB/JAK2/CSF2RB/IL2RB/SHC1/JAK1/INPPL1/INPP5D/PIK3CD/GRB2"	11
"REACTOME_SYNDECAN_INTERACTIONS"	"REACTOME_SYNDECAN_INTERACTIONS"	"REACTOME_SYNDECAN_INTERACTIONS"	"11/1765"	"27/10646"	0.00246706252493617	0.112310728933986	0.103383873500765	"ACTN1/ITGA6/TGFB1/SDC1/SDC4/COL5A1/ITGB4/ITGAV/SDC3/ITGA2/TRAPPC4"	11
"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS"	"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS"	"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS"	"29/1765"	"104/10646"	0.00249226221120196	0.112310728933986	0.103383873500765	"ZFYVE16/NEDD4L/FSTL3/UBE2D1/PPP1R15A/CCNK/BAMBI/MAPK3/ARHGEF18/TGFB1/SERPINE1/TGFBR1/BMPR1A/MTMR4/ACVR2B/TGIF2/ACVR1C/UBE2M/MYC/PARD3/ZFYVE9/RNF111/FOXH1/SMAD3/UBB/TGIF1/SP1/NCOR2/SMURF1"	29
"REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE"	"REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE"	"REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE"	"17/1765"	"51/10646"	0.00256291801968345	0.112310728933986	0.103383873500765	"PKD1/CNGB1/EXOC1/RAB11A/GBF1/EXOC2/ARL6/PKD2/MKKS/RAB3IP/SMO/EXOC6/BBS7/ASAP1/PDE6D/ARL13B/BBS10"	17
"REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION"	"REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION"	"REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION"	"9/1765"	"20/10646"	0.00271033409647082	0.114675170219645	0.10556038059939	"FLT4/EP300/KAT2B/HES1/NOTCH2/HEY1/SMAD3/MAML2/MAML3"	9
"REACTOME_CELL_JUNCTION_ORGANIZATION"	"REACTOME_CELL_JUNCTION_ORGANIZATION"	"REACTOME_CELL_JUNCTION_ORGANIZATION"	"26/1765"	"92/10646"	0.00332594303525131	0.134194632049558	0.123528366309935	"CTNNA1/COL17A1/SDK2/ACTN1/PVR/ACTB/PXN/ITGA6/TESK1/FLNC/NECTIN2/ITGB4/CDH24/NECTIN4/PARD3/CLDN12/FBLIM1/CLDN19/CLDN3/LIMS1/CDH5/ACTG1/CLDN4/LAMB3/FLNA/CTNND1"	26
"REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING"	"REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING"	"REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING"	"16/1765"	"48/10646"	0.00339041042667996	0.134194632049558	0.123528366309935	"GAB2/PIK3CB/JAK2/CRKL/CSF2RB/IL2RB/RAPGEF1/SHC1/JAK1/INPPL1/CRK/INPP5D/UBB/PIK3CD/GRB2/LYN"	16
"REACTOME_CIRCADIAN_CLOCK"	"REACTOME_CIRCADIAN_CLOCK"	"REACTOME_CIRCADIAN_CLOCK"	"21/1765"	"70/10646"	0.00368241207632387	0.140875242430002	0.129677978061504	"ARNTL2/RORA/NCOA1/CREM/EP300/SERPINE1/CPT1A/MEF2D/BHLHE41/MED1/NR1D1/PER2/BHLHE40/CRTC3/SIK1/CARM1/NOCT/NFIL3/UBB/NPAS2/PER1"	21
"REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS"	"REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS"	"REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS"	"7/1765"	"14/10646"	0.00395895985704046	0.140875242430002	0.129677978061504	"JAK2/CRKL/RAPGEF1/EPO/SHC1/GRB2/LYN"	7
"REACTOME_PI_METABOLISM"	"REACTOME_PI_METABOLISM"	"REACTOME_PI_METABOLISM"	"24/1765"	"84/10646"	0.00401844103786142	0.140875242430002	0.129677978061504	"INPP4A/PIK3CB/MTMR1/SYNJ2/MTMR2/PIP5K1B/MTMR4/FIG4/OCRL/PIK3C2B/PIK3R5/PIP5K1A/ARF1/PLEKHA6/MTMR12/GDPD1/INPPL1/PIP4K2C/INPP5D/PLEKHA2/MTM1/PIK3CD/PITPNB/TPTE"	24
"REACTOME_SIGNAL_TRANSDUCTION_BY_L1"	"REACTOME_SIGNAL_TRANSDUCTION_BY_L1"	"REACTOME_SIGNAL_TRANSDUCTION_BY_L1"	"9/1765"	"21/10646"	0.00405330701083484	0.140875242430002	0.129677978061504	"CSNK2A2/FGFR1/MAPK3/ITGAV/EGFR/PAK1/NCAM1/ITGA5/MAP2K1"	9
"REACTOME_AUTOPHAGY"	"REACTOME_AUTOPHAGY"	"REACTOME_AUTOPHAGY"	"38/1765"	"151/10646"	0.00438138293142787	0.140875242430002	0.129677978061504	"LAMP2/ATG5/WIPI1/CSNK2A2/CHMP2B/HDAC6/HSP90AB1/CHMP4B/EPAS1/MFN2/ATG4C/ATG14/TOMM40/ATG4D/PRKAB2/GABARAPL1/VPS37B/WDR45B/DYNC1LI1/PINK1/UBAP1/TSC1/MLST8/VPS37C/ARL13B/UBB/MFN1/TOMM20/ATG13/ULK1/UBE2N/ATG9B/PRKAG1/TUBB4B/SRC/ATG7/ATG9A/TUBB3"	38
"REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS"	"REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS"	"REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS"	"6/1765"	"11/10646"	0.00446251242094726	0.140875242430002	0.129677978061504	"MAP2K4/MAP2K7/MAP2K6/ANTXR2/MAP2K1/CALM1"	6
"REACTOME_BASIGIN_INTERACTIONS"	"REACTOME_BASIGIN_INTERACTIONS"	"REACTOME_BASIGIN_INTERACTIONS"	"10/1765"	"25/10646"	0.00451288641615237	0.140875242430002	0.129677978061504	"SLC7A9/ITGA6/PPIL2/SLC7A6/SLC7A5/CAV1/SLC16A3/SLC7A7/SLC3A2/BSG"	10
"REACTOME_PHOSPHOLIPID_METABOLISM"	"REACTOME_PHOSPHOLIPID_METABOLISM"	"REACTOME_PHOSPHOLIPID_METABOLISM"	"50/1765"	"211/10646"	0.00454864240648434	0.140875242430002	0.129677978061504	"INPP4A/PIK3CB/MTMR1/PLA2G10/SLC44A1/CSNK2A2/SYNJ2/CPNE3/DDHD2/MTMR2/PLA2G15/PIP5K1B/MTMR4/FIG4/GNPAT/GPAM/OCRL/LPGAT1/SLC44A2/PIK3C2B/PNPLA8/ETNK1/PCTP/PIK3R5/PIP5K1A/ARF1/MBOAT2/ETNK2/PLEKHA6/OSBPL10/MTMR12/LPCAT1/GDPD1/PLA2G2F/AGPAT3/PLB1/INPPL1/PIP4K2C/INPP5D/PLEKHA2/MTM1/PIK3CD/LCLAT1/CPNE7/PITPNB/PLA2G6/PCYT2/AGPAT1/PISD/TPTE"	50
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION"	"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION"	"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION"	"45/1765"	"186/10646"	0.00459250994066838	0.140875242430002	0.129677978061504	"MGAT4A/ST6GAL1/CAPZB/CD59/SEC22C/ARCN1/KDELR3/GBF1/GOSR1/SEC24A/COL7A1/TFG/CHST10/MAN1C1/B4GALT6/COPA/MGAT3/ACTR10/DCTN4/NAPG/KDELR2/SEC31A/ARF1/DYNC1LI1/SEC16A/SEC24D/SAR1B/SEC13/B4GALT5/COPG2/B4GALT3/MGAT4B/GOLGA2/MANEA/GOLGB1/BET1L/FUCA1/COPG1/TRAPPC6B/F8/TUBB4B/CD55/TRAPPC4/SPTAN1/TUBB3"	45
"REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS"	"REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS"	"REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS"	"8/1765"	"18/10646"	0.00512523113337171	0.152535223968977	0.140411182875402	"GAB2/CPSF6/FGFR1OP2/CNTRL/LRRFIP1/GRB2/MYO18A/CUX1"	8
"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION"	"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION"	"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION"	"68/1765"	"305/10646"	0.00522125461018503	0.152535223968977	0.140411182875402	"ST3GAL1/ST3GAL6/ST6GALNAC2/MGAT4A/ST6GAL1/CAPZB/CD59/ALG6/EDEM2/SEC22C/ARCN1/KDELR3/UGGT2/GBF1/GOSR1/SEC24A/COL7A1/TFG/ST3GAL5/CHST10/EDEM3/MAN1C1/B4GALT6/RAD23B/COPA/CANX/MGAT3/ACTR10/DCTN4/EDEM1/NAPG/KDELR2/SEC31A/RNF185/ARF1/GMPPA/DYNC1LI1/SEC16A/SEC24D/SAR1B/SEC13/B4GALT5/COPG2/B4GALT3/AMFR/MGAT4B/RPN1/SLC35A1/GOLGA2/DOLPP1/UBB/MANEA/GOLGB1/GMPPB/BET1L/MPI/FUCA1/COPG1/TRAPPC6B/F8/TUBB4B/CD55/TRAPPC4/SPTAN1/GFPT1/RNF103/FPGT/TUBB3"	68
"REACTOME_RHOJ_GTPASE_CYCLE"	"REACTOME_RHOJ_GTPASE_CYCLE"	"REACTOME_RHOJ_GTPASE_CYCLE"	"17/1765"	"55/10646"	0.00614054248736483	0.166327232375626	0.153106953492941	"DEPDC1B/TRIO/TFRC/SYDE1/SLC1A5/CAV1/ARHGAP21/OCRL/CDC42EP1/ARHGAP32/CDC42BPA/PAK1/ARL13B/WIPF2/VANGL1/ARHGAP1/PAK2"	17
"REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING"	"REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING"	"REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING"	"10/1765"	"26/10646"	0.00626094738040661	0.166327232375626	0.153106953492941	"NEDD4L/PPP1R15A/BAMBI/TGFB1/TGFBR1/MTMR4/ZFYVE9/SMAD3/UBB/SMURF1"	10
"REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL"	"REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL"	"REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL"	"10/1765"	"26/10646"	0.00626094738040661	0.166327232375626	0.153106953492941	"PLCD4/OCRL/PLCE1/INPPL1/INPP5D/PLCB1/PLCD1/PLCG2/CALM1/INPP5B"	10
"REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING"	"REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING"	"REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING"	"10/1765"	"26/10646"	0.00626094738040661	0.166327232375626	0.153106953492941	"VPS35/WNT11/VPS29/WNT6/WLS/VPS26A/WNT9A/WNT7A/WNT10B/WNT7B"	10
