"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT"	"REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT"	"REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT"	"31/763"	"249/10646"	0.00177754157616261	0.17452226384142	0.168738874981178	"SLC7A9/SLC44A1/SLC12A3/SLC1A3/SLC7A5/SLC6A2/SLC1A6/SLC15A3/SLC11A2/SLC2A1/SLC8A2/PDZD11/SLC12A4/SLC44A2/SLC41A1/SLCO2B1/SLC5A6/LCN9/SLC2A13/SLC7A7/SLC34A2/SLC13A3/RUNX1/SLC15A2/SLC35A1/SLC27A4/SLC3A2/SLC22A11/SLC20A2/SLC6A19/SLC2A10"	31
"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING"	"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING"	"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING"	"7/763"	"27/10646"	0.00235943896395338	0.178413357890173	0.172501024392838	"GAB2/CSF2RB/IL2RB/PIK3CA/JAK1/INPPL1/INPP5D"	7
"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX"	"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX"	"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX"	"13/763"	"75/10646"	0.00237779646603351	0.178413357890173	0.172501024392838	"NEDD4L/PPP1R15A/PPM1A/MAPK3/ARHGEF18/SERPINE1/TFDP2/TGIF2/MYC/ZFYVE9/SMAD3/TGIF1/SMURF1"	13
"REACTOME_RND1_GTPASE_CYCLE"	"REACTOME_RND1_GTPASE_CYCLE"	"REACTOME_RND1_GTPASE_CYCLE"	"9/763"	"42/10646"	0.00247796330403018	0.178413357890173	0.172501024392838	"DEPDC1B/TFRC/RASAL2/FAM135A/CPD/CCDC88A/FLOT2/GRB7/EPHA2"	9
"REACTOME_RND3_GTPASE_CYCLE"	"REACTOME_RND3_GTPASE_CYCLE"	"REACTOME_RND3_GTPASE_CYCLE"	"9/763"	"42/10646"	0.00247796330403018	0.178413357890173	0.172501024392838	"DEPDC1B/PICALM/RASAL2/CPD/TNFAIP1/CCDC88A/FLOT2/CKAP4/EPHA2"	9
"REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS"	"REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS"	"REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS"	"15/763"	"94/10646"	0.00266323094317345	0.179768088664208	0.173810861554478	"GNB1/WNT11/FZD3/ADGRE2/WNT9A/ADM/WNT7A/FZD1/PTH1R/FZD5/WNT10B/FZD8/WNT7B/CD55/GNG10"	15
"REACTOME_MUSCLE_CONTRACTION"	"REACTOME_MUSCLE_CONTRACTION"	"REACTOME_MUSCLE_CONTRACTION"	"25/763"	"195/10646"	0.00321283851346392	0.196439985814635	0.189930278682377	"CACNG4/ACTN2/MYBPC2/PXN/FXYD3/SLC8A2/CALD1/TNNT3/KCNK1/TMOD1/CASQ1/ACTA1/TRPC1/PAK1/MYL3/ATP1A1/KCNK5/TPM4/NPR1/PAK2/RYR1/ANXA6/ASPH/DMD/ORAI1"	25
"REACTOME_STRIATED_MUSCLE_CONTRACTION"	"REACTOME_STRIATED_MUSCLE_CONTRACTION"	"REACTOME_STRIATED_MUSCLE_CONTRACTION"	"8/763"	"36/10646"	0.00335470125192448	0.196439985814635	0.189930278682377	"ACTN2/MYBPC2/TNNT3/TMOD1/ACTA1/MYL3/TPM4/DMD"	8
"REACTOME_CDC42_GTPASE_CYCLE"	"REACTOME_CDC42_GTPASE_CYCLE"	"REACTOME_CDC42_GTPASE_CYCLE"	"21/763"	"155/10646"	0.00345588863933155	0.196439985814635	0.189930278682377	"DEPDC1B/ARHGAP10/TFRC/ARHGEF10/SYDE1/WDR91/SH3PXD2A/PLEKHG1/PLEKHG3/FGD3/CDC42EP1/STARD8/ARHGAP29/FGD4/PAK1/DLC1/PAK2/ARAP1/BCR/FNBP1/ITSN1"	21
"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE"	"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE"	"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE"	"10/763"	"53/10646"	0.00391444670678145	0.211380122166198	0.204375322796168	"MTMR2/INPP4B/PIK3CA/OCRL/PIK3R5/PLEKHA6/INPPL1/INPP5D/PLEKHA2/MTM1"	10
"REACTOME_SLC_TRANSPORTER_DISORDERS"	"REACTOME_SLC_TRANSPORTER_DISORDERS"	"REACTOME_SLC_TRANSPORTER_DISORDERS"	"15/763"	"99/10646"	0.00442451111014127	0.227546285664408	0.220005765476699	"SLC7A9/SLC12A3/SLC1A3/SLC6A2/SLC11A2/SLC2A1/SLC7A7/HK1/SLC34A2/SLC35A1/SLC27A4/SLC3A2/SLC20A2/SLC6A19/SLC2A10"	15
"REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER"	"REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER"	"REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER"	"9/763"	"46/10646"	0.0047363190898068	0.232510209863243	0.224805193162122	"NEDD4L/PPM1A/MAPK3/SERPINE1/TFDP2/TGIF2/MYC/SMAD3/TGIF1"	9
"REACTOME_INTERLEUKIN_6_SIGNALING"	"REACTOME_INTERLEUKIN_6_SIGNALING"	"REACTOME_INTERLEUKIN_6_SIGNALING"	"4/763"	"11/10646"	0.00574735170688493	0.258630826809822	0.250060214615345	"STAT1/IL6/JAK1/SOCS3"	4
"REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY"	"REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY"	"REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY"	"4/763"	"11/10646"	0.00574735170688493	0.258630826809822	0.250060214615345	"COL17A1/ITGA6/ITGB4/LAMB3"	4
"REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION"	"REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION"	"REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION"	"7/763"	"32/10646"	0.00654024634565675	0.282538642132371	0.273175763153326	"MAPK3/SERPINE1/TFDP2/TGIF2/MYC/SMAD3/TGIF1"	7
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST"	"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST"	"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST"	"5/763"	"18/10646"	0.00728850450669215	0.302753264124136	0.292720504884154	"TFDP2/GADD45A/PRMT1/CARM1/ZNF385A"	5
"REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING"	"REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING"	"REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING"	"6/763"	"26/10646"	0.00885291118013903	0.354116447205561	0.342381594179256	"WNT11/WLS/WNT9A/WNT7A/WNT10B/WNT7B"	6
"REACTOME_RHOA_GTPASE_CYCLE"	"REACTOME_RHOA_GTPASE_CYCLE"	"REACTOME_RHOA_GTPASE_CYCLE"	"19/763"	"149/10646"	0.0100074397284556	0.386001246669002	0.373209782354435	"PLEKHG6/DEPDC1B/ARHGAP10/TFRC/STK10/ARHGEF10/ARHGEF18/STBD1/TJP2/PLEKHG3/STARD8/RHPN2/FLOT2/ARHGAP29/OBSCN/DLC1/BCAP31/ARAP1/BCR"	19
"REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION"	"REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION"	"REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION"	"6/763"	"27/10646"	0.0107081889561921	0.392054522194096	0.379062462004428	"SERPINE1/BHLHE41/BHLHE40/CARM1/NOCT/NPAS2"	6
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"	"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"	"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"	"35/763"	"327/10646"	0.0108904033942804	0.392054522194096	0.379062462004428	"PSMC4/FGFR2/FGFR3/RASAL2/APBB1IP/ACTN2/FGFR1/CSF2RB/IL2RB/MAPK3/VWF/DUSP16/FGF1/DUSP1/DUSP4/PIK3CA/DUSP9/IL6/MYC/DUSP5/RGL1/IL17RD/PAK1/NCAM1/FOXO1/RASA2/PDE6D/RALGDS/JAK1/DUSP7/BCL2L1/ETV4/PAK2/SRC/PSMB10"	35
"REACTOME_DEATH_RECEPTOR_SIGNALLING"	"REACTOME_DEATH_RECEPTOR_SIGNALLING"	"REACTOME_DEATH_RECEPTOR_SIGNALLING"	"18/763"	"141/10646"	0.0118446516778566	0.399905776149938	0.386653537953937	"CASP8/ARHGEF10/ARHGEF18/TAX1BP1/MAPK8/TNFAIP3/TNFSF10/FGD3/RIPK1/SPPL2A/FGD4/PSEN2/OBSCN/BEX3/MAGED1/ITSN1/CHUK/ARHGEF33"	18
"REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING"	"REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING"	"REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING"	"8/763"	"44/10646"	0.0118490600340723	0.399905776149938	0.386653537953937	"GAB2/CSF2RB/IL2RB/STAT1/PIK3CA/JAK1/INPPL1/INPP5D"	8
"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"	"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"	"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"	"15/763"	"111/10646"	0.0126177427292992	0.403519633152687	0.39014763751215	"HIF1A/GATA3/CCND1/STAT1/RHOU/IL6/MYC/FOXO1/JAK1/STAT6/ITGAM/BCL2L1/SAA1/SOCS3/CEBPD"	15
"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY"	"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY"	"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY"	"6/763"	"28/10646"	0.0128228044162198	0.403519633152687	0.39014763751215	"NEDD4L/PPM1A/SERPINE1/TGIF2/SMAD3/TGIF1"	6
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2"	"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2"	"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2"	"17/763"	"132/10646"	0.0130770251484667	0.403519633152687	0.39014763751215	"CD9/ACTN1/ACTN2/SERPINE1/VWF/CLU/ACTN4/ECM1/PCYOX1L/ENDOD1/ALDOA/TAGLN2/CYB5R1/ANXA5/GTPBP2/GAS6/FLNA"	17
"REACTOME_SIGNAL_TRANSDUCTION_BY_L1"	"REACTOME_SIGNAL_TRANSDUCTION_BY_L1"	"REACTOME_SIGNAL_TRANSDUCTION_BY_L1"	"5/763"	"21/10646"	0.014478815630704	0.406273596075228	0.392810338505484	"FGFR1/MAPK3/ITGAV/PAK1/NCAM1"	5
"REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION"	"REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION"	"REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION"	"4/763"	"14/10646"	0.0146709909693832	0.406273596075228	0.392810338505484	"MAPK3/USO1/PLK1/GOLGA2"	4
"REACTOME_REGULATION_OF_IFNG_SIGNALING"	"REACTOME_REGULATION_OF_IFNG_SIGNALING"	"REACTOME_REGULATION_OF_IFNG_SIGNALING"	"4/763"	"14/10646"	0.0146709909693832	0.406273596075228	0.392810338505484	"IFNGR1/STAT1/JAK1/SOCS3"	4
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN"	"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN"	"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN"	"4/763"	"14/10646"	0.0146709909693832	0.406273596075228	0.392810338505484	"TP63/NDRG1/PERP/CHM"	4
"REACTOME_MITOPHAGY"	"REACTOME_MITOPHAGY"	"REACTOME_MITOPHAGY"	"6/763"	"29/10646"	0.0152135856385794	0.410766812241643	0.397154656670282	"MFN2/TOMM40/PINK1/TOMM20/ULK1/SRC"	6
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"32/763"	"301/10646"	0.0158399201694529	0.417246677634368	0.403419789681573	"CAPN1/COL9A2/COL17A1/ACTN1/CEACAM1/COL16A1/LTBP4/P3H2/ITGA6/COL9A3/SERPINE1/SH3PXD2A/VWF/COL7A1/MFAP2/MMP19/MMP24/PXDN/EMILIN2/ITGB4/ADAM19/ITGAV/SERPINH1/CAPN5/NCAM1/ADAMTS4/COL6A3/ITGA2/ITGAM/LAMB3/MFAP5/DMD"	32
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	"43/763"	"432/10646"	0.0171675073524547	0.420177953006557	0.406253927273396	"PSMC4/GAB2/FGFR2/FGFR3/APBB1IP/FGFR1/MIB1/MAPK3/KANK1/NEURL1/RNF43/HDAC5/VWF/DUSP16/FGF1/HES1/NCBP2/STAT1/CNTRL/PIK3CA/LRRFIP1/DUSP9/LMO7/MYC/PSEN2/EML4/FOXO1/ZFYVE9/FZD5/DUSP7/AGGF1/HEY1/SMAD3/TPM4/BCL2L1/FZD8/TRAK1/MAML2/BCR/MYO18A/SRC/PSMB10/CHUK"	43
"REACTOME_APOPTOSIS"	"REACTOME_APOPTOSIS"	"REACTOME_APOPTOSIS"	"21/763"	"179/10646"	0.0172131001747752	0.420177953006557	0.406253927273396	"PSMC4/CASP8/ARHGAP10/TP63/ACIN1/STK24/MAPK3/MAPK8/TFDP2/TJP2/TNFSF10/YWHAH/RIPK1/DAPK3/DFFB/BCL2L1/CYCS/MAGED1/PAK2/BCAP31/PSMB10"	21
"REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS"	"REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS"	"REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS"	"9/763"	"56/10646"	0.0172197717005857	0.420177953006557	0.406253927273396	"TFRC/PICALM/AP4E1/AP1S1/CPD/TPD52L1/DNAJC6/OCRL/AP3S1"	9
"REACTOME_LAMININ_INTERACTIONS"	"REACTOME_LAMININ_INTERACTIONS"	"REACTOME_LAMININ_INTERACTIONS"	"6/763"	"30/10646"	0.0178964683687978	0.420177953006557	0.406253927273396	"ITGA6/COL7A1/ITGB4/ITGAV/ITGA2/LAMB3"	6
"REACTOME_SURFACTANT_METABOLISM"	"REACTOME_SURFACTANT_METABOLISM"	"REACTOME_SURFACTANT_METABOLISM"	"6/763"	"30/10646"	0.0178964683687978	0.420177953006557	0.406253927273396	"CSF2RB/ADORA2A/CKAP4/GATA6/SLC34A2/P2RY2"	6
"REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES"	"REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES"	"REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES"	"14/763"	"106/10646"	0.018812581351599	0.426588484818477	0.412452024307923	"SLC7A9/SLC12A3/SLC1A3/SLC7A5/SLC1A6/SLC15A3/SLC8A2/SLC12A4/SLC7A7/SLC34A2/SLC15A2/SLC3A2/SLC20A2/SLC6A19"	14
"REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE"	"REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE"	"REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE"	"11/763"	"76/10646"	0.0189594882141545	0.426588484818477	0.412452024307923	"ARHGEF10/ARHGEF18/MAPK8/FGD3/FGD4/PSEN2/OBSCN/BEX3/MAGED1/ITSN1/ARHGEF33"	11
"REACTOME_SIGNALING_BY_NOTCH3"	"REACTOME_SIGNALING_BY_NOTCH3"	"REACTOME_SIGNALING_BY_NOTCH3"	"8/763"	"49/10646"	0.022034569562323	0.475946702546177	0.460174589596304	"NOTCH3/MIB1/NEURL1/HES1/STAT1/PSEN2/HEY1/MAML2"	8
"REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS"	"REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS"	"REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS"	"8/763"	"49/10646"	0.022034569562323	0.475946702546177	0.460174589596304	"ST3GAL1/MGAT4A/EDEM2/PRMT1/SRPK2/GALNT1/RPN1/PARP10"	8
"REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK"	"REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK"	"REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK"	"9/763"	"59/10646"	0.0236222413786008	0.488429817090942	0.472244033678572	"ARHGEF10/ARHGEF18/MAPK8/FGD3/FGD4/OBSCN/MAGED1/ITSN1/ARHGEF33"	9
"REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION"	"REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION"	"REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION"	"4/763"	"16/10646"	0.0237959794474731	0.488429817090942	0.472244033678572	"SEMA3A/PLXNA2/PAK1/PAK2"	4
"REACTOME_PROGRAMMED_CELL_DEATH"	"REACTOME_PROGRAMMED_CELL_DEATH"	"REACTOME_PROGRAMMED_CELL_DEATH"	"23/763"	"208/10646"	0.0247464203304839	0.488429817090942	0.472244033678572	"PSMC4/CASP8/ARHGAP10/TP63/ACIN1/CHMP4B/STK24/MAPK3/MAPK8/TFDP2/TJP2/TNFSF10/YWHAH/FLOT2/RIPK1/DAPK3/DFFB/BCL2L1/CYCS/MAGED1/PAK2/BCAP31/PSMB10"	23
"REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING"	"REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING"	"REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING"	"5/763"	"24/10646"	0.0253259905158266	0.488429817090942	0.472244033678572	"MAPK3/STAT1/GH2/CSH1/SOCS3"	5
"REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING"	"REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING"	"REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING"	"5/763"	"24/10646"	0.0253259905158266	0.488429817090942	0.472244033678572	"LIFR/STAT1/IL6/JAK1/SOCS3"	5
"REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION"	"REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION"	"REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION"	"5/763"	"24/10646"	0.0253259905158266	0.488429817090942	0.472244033678572	"MAPK3/GLI3/HES1/HEY1/SRC"	5
"REACTOME_COLLAGEN_FORMATION"	"REACTOME_COLLAGEN_FORMATION"	"REACTOME_COLLAGEN_FORMATION"	"12/763"	"90/10646"	0.0265113046386251	0.494188581306248	0.477811961652825	"COL9A2/COL17A1/COL16A1/P3H2/ITGA6/COL9A3/COL7A1/PXDN/ITGB4/SERPINH1/COL6A3/LAMB3"	12
"REACTOME_RHOB_GTPASE_CYCLE"	"REACTOME_RHOB_GTPASE_CYCLE"	"REACTOME_RHOB_GTPASE_CYCLE"	"10/763"	"70/10646"	0.026736327971562	0.494188581306248	0.477811961652825	"DEPDC1B/TFRC/STK10/ARHGEF10/TJP2/STARD8/RHPN2/FLOT2/DLC1/BCR"	10
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES"	"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES"	"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES"	"9/763"	"61/10646"	0.0287353846257359	0.494188581306248	0.477811961652825	"COL9A2/COL17A1/ITGA6/COL9A3/COL7A1/PXDN/ITGB4/COL6A3/LAMB3"	9
"REACTOME_SARS_COV_2_INFECTION"	"REACTOME_SARS_COV_2_INFECTION"	"REACTOME_SARS_COV_2_INFECTION"	"10/763"	"71/10646"	0.0292004168180921	0.494188581306248	0.477811961652825	"ST3GAL1/MGAT4A/EDEM2/CHMP4B/PRMT1/SRPK2/ZCRB1/GALNT1/RPN1/PARP10"	10
"REACTOME_BASIGIN_INTERACTIONS"	"REACTOME_BASIGIN_INTERACTIONS"	"REACTOME_BASIGIN_INTERACTIONS"	"5/763"	"25/10646"	0.0298476366528075	0.494188581306248	0.477811961652825	"SLC7A9/ITGA6/SLC7A5/SLC7A7/SLC3A2"	5
